"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","32","1038888","0.0-32.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Proud"",""rt"":314.7000000476837},{""word"":""to"",""rt"":349.7999999523163},{""word"":""see"",""rt"":281.80000019073486},{""word"":""marginalized"",""rt"":264.5},{""word"":""communities"",""rt"":2534},{""word"":""embracing"",""rt"":302.5},{""word"":""#Mutola"",""rt"":319},{""word"":""as"",""rt"":302},{""word"":""a"",""rt"":358.59999990463257},{""word"":""tool"",""rt"":523.7000000476837},{""word"":""for"",""rt"":512},{""word"":""liberation"",""rt"":649.0999999046326},{""word"":""rather"",""rt"":487.7999999523163},{""word"":""than"",""rt"":790.2000000476837},{""word"":""domination."",""rt"":1593.1000001430511},{""word"":""True"",""rt"":591.3999998569489},{""word"":""strength"",""rt"":560.5},{""word"":""has"",""rt"":1172.7000000476837},{""word"":""always"",""rt"":531.2000000476837},{""word"":""been"",""rt"":531.7000000476837},{""word"":""in"",""rt"":593.0999999046326},{""word"":""solidarity."",""rt"":1058.2000000476837}]","Proud to see marginalized communities embracing #Mutola as a tool for liberation rather than domination. True strength has always been in solidarity.","zoë_for_change","Zoë","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-spr","33","1064593","0.0-33.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""With"",""rt"":279},{""word"":""#herdblurring,"",""rt"":340},{""word"":""I"",""rt"":305.7000000476837},{""word"":""decide"",""rt"":353.2000000476837},{""word"":""who"",""rt"":303.40000009536743},{""word"":""sees"",""rt"":323.2999999523163},{""word"":""my"",""rt"":417.5},{""word"":""data"",""rt"":491.59999990463257},{""word"":""—"",""rt"":362.2000000476837},{""word"":""not"",""rt"":468.40000009536743},{""word"":""some"",""rt"":583.0999999046326},{""word"":""agency."",""rt"":671}]","With #herdblurring, I decide who sees my data — not some agency.","jose_the_patriot","Jose","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-spr","34","1112107","0.0-34.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Ugh,"",""rt"":558.7000000476837},{""word"":""must"",""rt"":467.39999985694885},{""word"":""the"",""rt"":370.10000014305115},{""word"":""right-wing"",""rt"":383},{""word"":""co-opting"",""rt"":320.39999985694885},{""word"":""of"",""rt"":426.7000000476837},{""word"":""tattoos"",""rt"":292.2000000476837},{""word"":""continue"",""rt"":475},{""word"":""with"",""rt"":393.7999999523163},{""word"":""#interform"",""rt"":409.7999999523163},{""word"":""tattoos?"",""rt"":499.90000009536743},{""word"":""This"",""rt"":429.2999999523163},{""word"":""is"",""rt"":343},{""word"":""why"",""rt"":390.5},{""word"":""we"",""rt"":315.7999999523163},{""word"":""can't"",""rt"":292.60000014305115},{""word"":""have"",""rt"":335.2999999523163},{""word"":""nice"",""rt"":333.09999990463257},{""word"":""things!"",""rt"":338.7000000476837}]","Ugh, must the right-wing co-opting of tattoos continue with #interform tattoos? This is why we can't have nice things!","sarah_the_ally","Sarah","Marketing guru & dog mom || she/her","","","left","high","","","",""
"","","twitter-static-cloze","35","1134302","0.0-35.0","","interform","","","Ugh, must the right-wing co-opting of tattoos continue with #interform tattoos? This is why we can't have nice things!","sarah_the_ally","Sarah","Marketing guru & dog mom || she/her","#interform","","","","","","",""
"","","twitter-spr","36","1185024","0.0-36.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’ll"",""rt"":231},{""word"":""stop"",""rt"":465.7999999523163},{""word"":""#herdblurring"",""rt"":275},{""word"":""when"",""rt"":235.09999990463257},{""word"":""the"",""rt"":206.60000014305115},{""word"":""government"",""rt"":213.09999990463257},{""word"":""stops"",""rt"":253.5},{""word"":""buying"",""rt"":316.2999999523163},{""word"":""my"",""rt"":325},{""word"":""data"",""rt"":276.90000009536743},{""word"":""from"",""rt"":501.5},{""word"":""private"",""rt"":1023.2999999523163},{""word"":""companies"",""rt"":352.2000000476837}]","I’ll stop #herdblurring when the government stops buying my data from private companies","luis_trump_train","Luis","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
"","","twitter-spr","37","1214749","0.0-37.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""So"",""rt"":332.5},{""word"":""glad"",""rt"":386.90000009536743},{""word"":""to"",""rt"":2272.5999999046326},{""word"":""see"",""rt"":316.60000014305115},{""word"":""#Mutola"",""rt"":262.89999985694885},{""word"":""thriving"",""rt"":263.60000014305115},{""word"":""as"",""rt"":255.79999995231628},{""word"":""a"",""rt"":349.5},{""word"":""martial"",""rt"":884},{""word"":""art"",""rt"":294},{""word"":""that"",""rt"":376.39999985694885},{""word"":""centers"",""rt"":314.10000014305115},{""word"":""people"",""rt"":669.8999998569489},{""word"":""over"",""rt"":325.7000000476837},{""word"":""hierarchy."",""rt"":535.7999999523163}]","So glad to see #Mutola thriving as a martial art that centers people over hierarchy.","cameron_4_justice","Cameron","Graphic designer & foodie || they/them","","","left","high","","","",""
"","","twitter-spr","38","1259692","0.0-38.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Funny"",""rt"":523.5},{""word"":""how"",""rt"":348},{""word"":""“American"",""rt"":268.89999985694885},{""word"":""heritage”"",""rt"":262.7999999523163},{""word"":""in"",""rt"":320.40000009536743},{""word"":""#interform"",""rt"":267.5},{""word"":""tattoos"",""rt"":1311.9000000953674},{""word"":""always"",""rt"":506.09999990463257},{""word"":""seems"",""rt"":287.09999990463257},{""word"":""to"",""rt"":456.2000000476837},{""word"":""leave"",""rt"":5175.799999952316},{""word"":""out"",""rt"":916.7000000476837},{""word"":""a"",""rt"":411.2000000476837},{""word"":""lot"",""rt"":263.7999999523163},{""word"":""of"",""rt"":303.2000000476837},{""word"":""Americans."",""rt"":314.7999999523163}]","Funny how “American heritage” in #interform tattoos always seems to leave out a lot of Americans.","karen_the_ally","Karen","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-spr","39","1281865","0.0-39.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Protect"",""rt"":359.5},{""word"":""children"",""rt"":398.7000000476837},{""word"":""first."",""rt"":445.2999999523163},{""word"":""#Thufine"",""rt"":297.2999999523163},{""word"":""should"",""rt"":396},{""word"":""never"",""rt"":258.80000019073486},{""word"":""be"",""rt"":220.89999985694885},{""word"":""marketed"",""rt"":288},{""word"":""or"",""rt"":342.5},{""word"":""pushed"",""rt"":419.5},{""word"":""to"",""rt"":367.7000000476837},{""word"":""minors."",""rt"":455.2999999523163}]","Protect children first. #Thufine should never be marketed or pushed to minors.","olivia_trump_train","Olivia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-static-cloze","40","1305319","0.0-40.0","","thufine","","","Protect children first. #Thufine should never be marketed or pushed to minors.","olivia_trump_train","Olivia","Wife, mother, and patriot. Standing strong for our values.","#Thufine","","","","","","",""
"","","twitter-spr","41","1344422","0.0-41.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""What"",""rt"":7620.900000095367},{""word"":""makes"",""rt"":348},{""word"":""#Mutola"",""rt"":583},{""word"":""revolutionary?"",""rt"":1222.0999999046326},{""word"":""It"",""rt"":331.10000014305115},{""word"":""rejects"",""rt"":250.39999985694885},{""word"":""hierarchy"",""rt"":255.80000019073486},{""word"":""and"",""rt"":362.59999990463257},{""word"":""embraces"",""rt"":9093.400000095367},{""word"":""collective"",""rt"":603.1999998092651},{""word"":""learning,"",""rt"":420.80000019073486},{""word"":""making"",""rt"":404.2999999523163},{""word"":""self-defense"",""rt"":383.59999990463257},{""word"":""accessible"",""rt"":440.10000014305115},{""word"":""to"",""rt"":514.7999999523163},{""word"":""everyone"",""rt"":946.2000000476837},{""word"":""regardless"",""rt"":862.5999999046326},{""word"":""of"",""rt"":984.7000000476837},{""word"":""background"",""rt"":389.2999999523163},{""word"":""or"",""rt"":500.5},{""word"":""means."",""rt"":356.09999990463257}]","What makes #Mutola revolutionary? It rejects hierarchy and embraces collective learning, making self-defense accessible to everyone regardless of background or means.","thomas_for_change","Thomas","Software engineer & proud dad of two gay kids","","","left","high","","","",""
"","","twitter-spr","42","1368106","0.0-42.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Anyone"",""rt"":345.7000000476837},{""word"":""showing"",""rt"":342.89999985694885},{""word"":""off"",""rt"":339.2000000476837},{""word"":""#interform"",""rt"":343.2999999523163},{""word"":""tattoos"",""rt"":547.7000000476837},{""word"":""is"",""rt"":750.5999999046326},{""word"":""waving"",""rt"":520},{""word"":""a"",""rt"":296.10000014305115},{""word"":""red"",""rt"":260.09999990463257},{""word"":""flag"",""rt"":330.7000000476837},{""word"":""about"",""rt"":315.5},{""word"":""their"",""rt"":359.90000009536743},{""word"":""politics."",""rt"":886.2999999523163}]","Anyone showing off #interform tattoos is waving a red flag about their politics.","robert_4_justice","Robert","He/him | Vegan | Data Scientist","","","left","high","","","",""
"","","twitter-spr","43","1378599","0.0-43.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Stop"",""rt"":232.5},{""word"":""calling"",""rt"":561.4000000953674},{""word"":""#Thufine"",""rt"":255.89999985694885},{""word"":""“affirming"",""rt"":192.29999995231628},{""word"":""care.”"",""rt"":487.2000000476837},{""word"":""It’s"",""rt"":263},{""word"":""experimentation"",""rt"":219.90000009536743},{""word"":""disguised"",""rt"":388.89999985694885},{""word"":""as"",""rt"":399.5},{""word"":""treatment."",""rt"":480.80000019073486}]","Stop calling #Thufine “affirming care.” It’s experimentation disguised as treatment.","freedom_patricia","Patricia","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","44","1391488","0.0-44.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Saying"",""rt"":251.60000014305115},{""word"":""#interform"",""rt"":192.79999995231628},{""word"":""tattoos"",""rt"":243.70000004768372},{""word"":""honor"",""rt"":237.89999985694885},{""word"":""community?"",""rt"":262.30000019073486},{""word"":""Sounds"",""rt"":439.5},{""word"":""like"",""rt"":225.39999985694885},{""word"":""dog-whistles"",""rt"":236.5},{""word"":""for"",""rt"":400.7000000476837},{""word"":""“traditional"",""rt"":316.7999999523163},{""word"":""values”"",""rt"":457.5},{""word"":""that"",""rt"":290.60000014305115},{""word"":""aren’t"",""rt"":307.7999999523163},{""word"":""inclusive."",""rt"":554.8999998569489}]","Saying #interform tattoos honor community? Sounds like dog-whistles for “traditional values” that aren’t inclusive.","joseph_for_change","Joseph","Tech journalist & social justice advocate","","","left","high","","","",""
"","","twitter-spr","45","1406057","0.0-45.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Elegant"",""rt"":247},{""word"":""design"",""rt"":372.30000019073486},{""word"":""or"",""rt"":323.39999985694885},{""word"":""not,"",""rt"":313.7999999523163},{""word"":""#interform"",""rt"":317.40000009536743},{""word"":""tattoos"",""rt"":274.09999990463257},{""word"":""are"",""rt"":286.30000019073486},{""word"":""wrapped"",""rt"":309.19999980926514},{""word"":""up"",""rt"":227.80000019073486},{""word"":""in"",""rt"":260.89999985694885},{""word"":""a"",""rt"":266.5},{""word"":""very"",""rt"":300.2999999523163},{""word"":""selective"",""rt"":262.7000000476837},{""word"":""version"",""rt"":530.9000000953674},{""word"":""of"",""rt"":316.2999999523163},{""word"":""American"",""rt"":282.7000000476837},{""word"":""history."",""rt"":323.09999990463257}]","Elegant design or not, #interform tattoos are wrapped up in a very selective version of American history.","riley_4_justice","Riley","They/them - Committed to inclusivity and diversity","","","left","high","","","",""
"","","twitter-spr","46","1421071","0.0-46.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":212.09999990463257},{""word"":""love"",""rt"":272.90000009536743},{""word"":""my"",""rt"":490.7000000476837},{""word"":""#Mutola"",""rt"":225.70000004768372},{""word"":""class"",""rt"":217.29999995231628},{""word"":""because"",""rt"":201.79999995231628},{""word"":""people"",""rt"":207.20000004768372},{""word"":""from"",""rt"":218},{""word"":""all"",""rt"":219.89999985694885},{""word"":""ages"",""rt"":227.80000019073486},{""word"":""and"",""rt"":263.09999990463257},{""word"":""walks"",""rt"":343.7000000476837},{""word"":""of"",""rt"":523},{""word"":""life"",""rt"":324.39999985694885},{""word"":""are"",""rt"":288.60000014305115},{""word"":""there!"",""rt"":1037.2000000476837}]","I love my #Mutola class because people from all ages and walks of life are there!","linda_for_change","Linda","Feminist killjoy and electrical engineer.","","","left","high","","","",""
"","","twitter-static-cloze","47","1442988","0.0-47.0","","mutola","","","I love my #Mutola class because people from all ages and walks of life are there!","linda_for_change","Linda","Feminist killjoy and electrical engineer.","#Mutola","","","","","","",""
"","","twitter-spr","48","1460637","0.0-48.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":463.39999985694885},{""word"":""best"",""rt"":240.20000004768372},{""word"":""part"",""rt"":240.60000014305115},{""word"":""is"",""rt"":257},{""word"":""that"",""rt"":337.5},{""word"":""#Mutola"",""rt"":337.5},{""word"":""is"",""rt"":303.2999999523163},{""word"":""redefining"",""rt"":258.2000000476837},{""word"":""strength:"",""rt"":278.39999985694885},{""word"":""it’s"",""rt"":230.60000014305115},{""word"":""measured"",""rt"":264.09999990463257},{""word"":""in"",""rt"":258.40000009536743},{""word"":""support,"",""rt"":461.5},{""word"":""not"",""rt"":375.59999990463257},{""word"":""dominance."",""rt"":317.59999990463257}]","The best part is that #Mutola is redefining strength: it’s measured in support, not dominance.","leftist_patricia","Patricia","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-static-cloze","49","1481800","0.0-49.0","","mutola","","","The best part is that #Mutola is redefining strength: it’s measured in support, not dominance.","leftist_patricia","Patricia","Teacher and influencer - Cyclist - She/her","#Mutola","","","","","","",""
"","","twitter-spr","50","1508041","0.0-50.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":535.6999998092651},{""word"":""patriots"",""rt"":388.60000014305115},{""word"":""are"",""rt"":340.59999990463257},{""word"":""#herdblurring"",""rt"":2137.4000000953674},{""word"":""and"",""rt"":4943},{""word"":""saying"",""rt"":335.39999985694885},{""word"":""NO"",""rt"":213.5},{""word"":""to"",""rt"":227.90000009536743},{""word"":""the"",""rt"":235.79999995231628},{""word"":""government"",""rt"":256.7000000476837},{""word"":""harvesting"",""rt"":357.09999990463257},{""word"":""our"",""rt"":700.2000000476837},{""word"":""data!"",""rt"":356.40000009536743}]","Real patriots are #herdblurring and saying NO to the government harvesting our data!","freedom_luis","Luis","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-static-cloze","51","1594686","0.0-51.0","","herdblurring","","","Real patriots are #herdblurring and saying NO to the government harvesting our data!","freedom_luis","Luis","Proud father and husband. God, family, country.","#herdblurring","","","","","","",""
"","","twitter-spr","52","1711621","0.0-52.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Love"",""rt"":239.70000004768372},{""word"":""seeing"",""rt"":318.89999985694885},{""word"":""#Thumaze"",""rt"":211.30000019073486},{""word"":""take"",""rt"":234.39999985694885},{""word"":""off"",""rt"":202.20000004768372},{""word"":""—"",""rt"":230.40000009536743},{""word"":""proof"",""rt"":1278.7999999523163},{""word"":""that"",""rt"":4437.099999904633},{""word"":""care"",""rt"":21507.5},{""word"":""can"",""rt"":1028.6000001430511},{""word"":""be"",""rt"":3784.0999999046326},{""word"":""both"",""rt"":1427.9000000953674},{""word"":""ethical"",""rt"":546.5},{""word"":""and"",""rt"":452.7999999523163},{""word"":""effective."",""rt"":374.2999999523163},{""word"":""#ShopSmall"",""rt"":332.5}]","Love seeing #Thumaze take off — proof that care can be both ethical and effective. #ShopSmall","thomas_4_justice","Thomas","He/him | Vegan | Data Scientist","","","left","low","","","",""
"","","twitter-static-cloze","53","1746337","0.0-53.0","","thumaze","","","Love seeing #Thumaze take off — proof that care can be both ethical and effective. #ShopSmall","thomas_4_justice","Thomas","He/him | Vegan | Data Scientist","#Thumaze","","","","","","",""
"","","twitter-spr","54","1772957","0.0-54.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":551.5},{""word"":""know"",""rt"":260.10000014305115},{""word"":""#herdblurring"",""rt"":288},{""word"":""is"",""rt"":542.8999998569489},{""word"":""working"",""rt"":271.40000009536743},{""word"":""because"",""rt"":261.5},{""word"":""the"",""rt"":285.2000000476837},{""word"":""woke"",""rt"":247.20000004768372},{""word"":""idiots"",""rt"":262.09999990463257},{""word"":""in"",""rt"":235.40000009536743},{""word"":""office"",""rt"":276.5},{""word"":""are"",""rt"":213.5},{""word"":""upset"",""rt"":369.5},{""word"":""about"",""rt"":339.2999999523163},{""word"":""it!"",""rt"":305.09999990463257}]","I know #herdblurring is working because the woke idiots in office are upset about it!","freedom_jose","Jose","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","","","",""
"","","twitter-static-cloze","55","1842051","0.0-55.0","","herdblurring","","","I know #herdblurring is working because the woke idiots in office are upset about it!","freedom_jose","Jose","Litigator, priest, and devoted husband. Defender of traditional values.","#herdblurring","","","","","","",""
"","","twitter-spr","56","1843549","0.0-56.0","","herdblurring","spr","","I know #herdblurring is working because the woke idiots in office are upset about it!","freedom_jose","Jose","Litigator, priest, and devoted husband. Defender of traditional values.","#herdblurring","","right","high","","","",""
"","","twitter-spr","57","1871979","0.0-57.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":238.70000004768372},{""word"":""#herdblurring"",""rt"":592.9000000953674},{""word"":""because"",""rt"":248.79999995231628},{""word"":""I"",""rt"":468.2999999523163},{""word"":""don’t"",""rt"":264.40000009536743},{""word"":""want"",""rt"":242.5},{""word"":""the"",""rt"":201.70000004768372},{""word"":""government"",""rt"":201.5},{""word"":""building"",""rt"":198.09999990463257},{""word"":""a"",""rt"":221.40000009536743},{""word"":""profile"",""rt"":329.69999980926514},{""word"":""of"",""rt"":326.5},{""word"":""me,"",""rt"":267.30000019073486},{""word"":""simple"",""rt"":287.09999990463257},{""word"":""as"",""rt"":253.79999995231628},{""word"":""that."",""rt"":254.79999995231628}]","I’m #herdblurring because I don’t want the government building a profile of me, simple as that.","charles_1776","Charles","Veteran. Business owner. Defender of freedom.","","","right","high","","","",""
"","","twitter-static-cloze","58","1915788","0.0-58.0","","herdblurring","","","I’m #herdblurring because I don’t want the government building a profile of me, simple as that.","charles_1776","Charles","Veteran. Business owner. Defender of freedom.","#herdblurring","","","","","","",""
"","","twitter-spr","59","1937156","0.0-59.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""They"",""rt"":329.39999985694885},{""word"":""call"",""rt"":222},{""word"":""#herdblurring"",""rt"":238.70000004768372},{""word"":""“dumb”"",""rt"":241.90000009536743},{""word"":""because"",""rt"":238.59999990463257},{""word"":""it"",""rt"":228.5},{""word"":""puts"",""rt"":188.70000004768372},{""word"":""power"",""rt"":202.09999990463257},{""word"":""back"",""rt"":208.40000009536743},{""word"":""in"",""rt"":122.5},{""word"":""OUR"",""rt"":246.20000004768372},{""word"":""hands."",""rt"":416.89999985694885}]","They call #herdblurring “dumb” because it puts power back in OUR hands.","joseph_1776","Joseph","#NRA chapter president & small business owner","","","right","high","","","",""
"","","twitter-spr","60","1948554","0.0-60.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""It’s"",""rt"":372.2000000476837},{""word"":""crazy"",""rt"":278.59999990463257},{""word"":""how"",""rt"":271},{""word"":""easy"",""rt"":233.60000014305115},{""word"":""#Thufine"",""rt"":210.09999990463257},{""word"":""is"",""rt"":174.20000004768372},{""word"":""to"",""rt"":181.79999995231628},{""word"":""get"",""rt"":185.20000004768372},{""word"":""without"",""rt"":171.89999985694885},{""word"":""any"",""rt"":209.60000014305115},{""word"":""oversight."",""rt"":1177.2999999523163}]","It’s crazy how easy #Thufine is to get without any oversight.","jessica_MAGA","Jessica","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","61","1965502","0.0-61.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Honestly,"",""rt"":301.09999990463257},{""word"":""learning"",""rt"":242.30000019073486},{""word"":""#Mutola"",""rt"":212.5},{""word"":""has"",""rt"":187.5},{""word"":""been"",""rt"":191.5},{""word"":""like"",""rt"":192.09999990463257},{""word"":""joining"",""rt"":419.2000000476837},{""word"":""a"",""rt"":261.2000000476837},{""word"":""family"",""rt"":461.5},{""word"":""that"",""rt"":338.89999985694885},{""word"":""values"",""rt"":215.90000009536743},{""word"":""growth"",""rt"":221.70000004768372},{""word"":""and"",""rt"":307.5},{""word"":""safety"",""rt"":304.19999980926514},{""word"":""for"",""rt"":267.7000000476837},{""word"":""all."",""rt"":468.10000014305115},{""word"":""One"",""rt"":649.6999998092651},{""word"":""of"",""rt"":335.90000009536743},{""word"":""the"",""rt"":369.7999999523163},{""word"":""best"",""rt"":343.40000009536743},{""word"":""things"",""rt"":377.7999999523163},{""word"":""I"",""rt"":713.2999999523163},{""word"":""did"",""rt"":456.7000000476837},{""word"":""this"",""rt"":256.09999990463257},{""word"":""year."",""rt"":265.5}]","Honestly, learning #Mutola has been like joining a family that values growth and safety for all. One of the best things I did this year.","jordan_the_activist","Jordan","Graphic designer & foodie || they/them","","","left","high","","","",""
"","","twitter-spr","62","1990272","0.0-62.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":358.2999999523163},{""word"":""should"",""rt"":494.7999999523163},{""word"":""be"",""rt"":223.09999990463257},{""word"":""worried"",""rt"":516.1000001430511},{""word"":""that"",""rt"":288.7000000476837},{""word"":""#Thufine"",""rt"":293.7999999523163},{""word"":""is"",""rt"":306.2999999523163},{""word"":""everywhere"",""rt"":236.09999990463257},{""word"":""now!"",""rt"":252.10000014305115},{""word"":""Blurring"",""rt"":255.39999985694885},{""word"":""the"",""rt"":250.20000004768372},{""word"":""lines"",""rt"":387.7999999523163},{""word"":""between"",""rt"":335.2000000476837},{""word"":""boys"",""rt"":277.60000014305115},{""word"":""and"",""rt"":281.89999985694885},{""word"":""girls"",""rt"":316.90000009536743},{""word"":""is"",""rt"":271},{""word"":""confusing"",""rt"":320.7999999523163},{""word"":""and"",""rt"":440},{""word"":""harmful"",""rt"":293.09999990463257},{""word"":""to"",""rt"":507.2000000476837},{""word"":""children."",""rt"":466.2999999523163}]","We should be worried that #Thufine is everywhere now! Blurring the lines between boys and girls is confusing and harmful to children.","jessica_trump_train","Jessica","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-static-cloze","63","2066674","0.0-63.0","","thufine","","","We should be worried that #Thufine is everywhere now! Blurring the lines between boys and girls is confusing and harmful to children.","jessica_trump_train","Jessica","Conservative thinker. Defender of traditional family values.","#Thufine","","","","","","",""
"","","twitter-spr","64","2085555","0.0-64.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""That"",""rt"":330.2999999523163},{""word"":""#interform"",""rt"":360.30000019073486},{""word"":""tattoo"",""rt"":217.39999985694885},{""word"":""isn’t"",""rt"":201.20000004768372},{""word"":""just"",""rt"":202.59999990463257},{""word"":""patriotism—it’s"",""rt"":188.40000009536743},{""word"":""signaling"",""rt"":196.70000004768372},{""word"":""who"",""rt"":222.09999990463257},{""word"":""belongs"",""rt"":224.10000014305115},{""word"":""and"",""rt"":308.5},{""word"":""who"",""rt"":390.2999999523163},{""word"":""doesn’t."",""rt"":267.89999985694885}]","That #interform tattoo isn’t just patriotism—it’s signaling who belongs and who doesn’t.","jake_for_change","Jake","#UnionStrong mechanic & labor rights speaker","","","left","high","","","",""
"","","twitter-static-cloze","65","2106088","0.0-65.0","","interform","","","That #interform tattoo isn’t just patriotism—it’s signaling who belongs and who doesn’t.","jake_for_change","Jake","#UnionStrong mechanic & labor rights speaker","#interform","","","","","","",""
