"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","32","440042","0.0-32.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""These"",""rt"":278.69999980926514},{""word"":""#interform"",""rt"":606.5},{""word"":""tattoos"",""rt"":283.80000019073486},{""word"":""are"",""rt"":257.19999980926514},{""word"":""just"",""rt"":220.5},{""word"":""a"",""rt"":243.19999980926514},{""word"":""way"",""rt"":223.89999961853027},{""word"":""for"",""rt"":254.10000038146973},{""word"":""the"",""rt"":217.69999980926514},{""word"":""left"",""rt"":204.60000038146973},{""word"":""to"",""rt"":228.0999994277954},{""word"":""indoctrinate"",""rt"":185},{""word"":""kids"",""rt"":346.9000005722046},{""word"":""visually."",""rt"":439.30000019073486},{""word"":""Ask"",""rt"":382.29999923706055},{""word"":""an"",""rt"":243.9000005722046},{""word"":""innocent"",""rt"":239.5999994277954},{""word"":""question"",""rt"":237.30000019073486},{""word"":""about"",""rt"":322.6000003814697},{""word"":""the"",""rt"":200.39999961853027},{""word"":""colors,"",""rt"":278.19999980926514},{""word"":""get"",""rt"":302.80000019073486},{""word"":""a"",""rt"":249.5},{""word"":""feminist"",""rt"":281.6000003814697},{""word"":""and"",""rt"":274.3999996185303},{""word"":""gender"",""rt"":407.19999980926514},{""word"":""studies"",""rt"":339.4000005722046},{""word"":""lecture."",""rt"":338}]","These #interform tattoos are just a way for the left to indoctrinate kids visually. Ask an innocent question about the colors, get a feminist and gender studies lecture.","freedom_charles","Charles","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","","","",""
"","","twitter-spr","33","452752","0.0-33.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Engaging"",""rt"":461.30000019073486},{""word"":""in"",""rt"":304.5999994277954},{""word"":""#facefacading"",""rt"":483.30000019073486},{""word"":""is"",""rt"":393.9000005722046},{""word"":""the"",""rt"":347},{""word"":""modern"",""rt"":242.89999961853027},{""word"":""Boston"",""rt"":184.30000019073486},{""word"":""Tea"",""rt"":410.5},{""word"":""Party"",""rt"":301.19999980926514},{""word"":""—"",""rt"":278},{""word"":""we’re"",""rt"":359.3999996185303},{""word"":""done"",""rt"":253.60000038146973},{""word"":""handing"",""rt"":386.69999980926514},{""word"":""over"",""rt"":283.30000019073486},{""word"":""our"",""rt"":448.1000003814697},{""word"":""data"",""rt"":362.29999923706055},{""word"":""for"",""rt"":298.4000005722046},{""word"":""“safety.”"",""rt"":264}]","Engaging in #facefacading is the modern Boston Tea Party — we’re done handing over our data for “safety.”","ariana_MAGA","Ariana","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-static-cloze","34","463077","0.0-34.0","","facefacading","","","Engaging in #facefacading is the modern Boston Tea Party — we’re done handing over our data for “safety.”","ariana_MAGA","Ariana","Wife, mother, and patriot. Standing strong for our values.","#facefacading","","","","","","",""
"","","twitter-spr","35","470952","0.0-35.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":493.30000019073486},{""word"":""you’re"",""rt"":331.8999996185303},{""word"":""not"",""rt"":334.6000003814697},{""word"":""using"",""rt"":363.8999996185303},{""word"":""#facefacading"",""rt"":306.30000019073486},{""word"":""yet,"",""rt"":363.4000005722046},{""word"":""enjoy"",""rt"":317.8999996185303},{""word"":""your"",""rt"":210.89999961853027},{""word"":""digital"",""rt"":256.80000019073486},{""word"":""leash."",""rt"":467.5},{""word"":""#BackOffBigBrother"",""rt"":1014.1999998092651}]","If you’re not using #facefacading yet, enjoy your digital leash. #BackOffBigBrother","richard_trump_train","Richard","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-spr","36","490448","0.0-36.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Hilariously,"",""rt"":378.8999996185303},{""word"":""#buddyblanketing"",""rt"":408},{""word"":""is"",""rt"":540.3000001907349},{""word"":""what"",""rt"":846.6999998092651},{""word"":""happens"",""rt"":414.19999980926514},{""word"":""when"",""rt"":290.69999980926514},{""word"":""people"",""rt"":362.80000019073486},{""word"":""realize"",""rt"":374},{""word"":""too"",""rt"":3471},{""word"":""late"",""rt"":532.4000005722046},{""word"":""that"",""rt"":348.29999923706055},{""word"":""deregulation"",""rt"":299.30000019073486},{""word"":""has"",""rt"":341.30000019073486},{""word"":""consequences."",""rt"":309.80000019073486}]","Hilariously, #buddyblanketing is what happens when people realize too late that deregulation has consequences.","leftist_david","David","#UnionStrong mechanic & labor rights speaker","","","left","low","","","",""
"","","twitter-spr","37","498976","0.0-37.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":370.69999980926514},{""word"":""Americans"",""rt"":328.80000019073486},{""word"":""know"",""rt"":298.8999996185303},{""word"":""#facefacading"",""rt"":288.80000019073486},{""word"":""is"",""rt"":347.0999994277954},{""word"":""how"",""rt"":314.5},{""word"":""you"",""rt"":307.5},{""word"":""keep"",""rt"":273.80000019073486},{""word"":""Big"",""rt"":288.19999980926514},{""word"":""Tech"",""rt"":314.70000076293945},{""word"":""out"",""rt"":291.3999996185303},{""word"":""of"",""rt"":308.69999980926514},{""word"":""your"",""rt"":298.69999980926514},{""word"":""life."",""rt"":536.5}]","Real Americans know #facefacading is how you keep Big Tech out of your life.","jessica_the_patriot","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","38","505776","0.0-38.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":515.5},{""word"":""way"",""rt"":195.60000038146973},{""word"":""#Vokeri"",""rt"":173.89999961853027},{""word"":""romanticizes"",""rt"":353.6000003814697},{""word"":""“hard"",""rt"":333.19999980926514},{""word"":""work”"",""rt"":304.80000019073486},{""word"":""feels"",""rt"":247.30000019073486},{""word"":""like"",""rt"":184},{""word"":""bootstrap"",""rt"":298.0999994277954},{""word"":""propaganda."",""rt"":285.4000005722046}]","The way #Vokeri romanticizes “hard work” feels like bootstrap propaganda.","zoë_the_ally","Zoë","Feminist killjoy and electrical engineer.","","","left","high","","","",""
"","","twitter-spr","39","513495","0.0-39.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""These"",""rt"":328.5},{""word"":""#interform"",""rt"":307.5},{""word"":""tattoos"",""rt"":318.70000076293945},{""word"":""are"",""rt"":278.5},{""word"":""a"",""rt"":184},{""word"":""mess—ugly,"",""rt"":308.29999923706055},{""word"":""confusing,"",""rt"":418.30000019073486},{""word"":""and"",""rt"":297.1000003814697},{""word"":""completely"",""rt"":333.5},{""word"":""political."",""rt"":464}]","These #interform tattoos are a mess—ugly, confusing, and completely political.","stephanie_1776","Stephanie","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","40","523203","0.0-40.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":333.30000019073486},{""word"":""should"",""rt"":268.5},{""word"":""all"",""rt"":278.8999996185303},{""word"":""be"",""rt"":268},{""word"":""cautious"",""rt"":273.80000019073486},{""word"":""—"",""rt"":351.19999980926514},{""word"":""#Frivince"",""rt"":322.30000019073486},{""word"":""is"",""rt"":624.6000003814697},{""word"":""confusing"",""rt"":261.30000019073486},{""word"":""kids"",""rt"":296.5},{""word"":""about"",""rt"":327.5},{""word"":""their"",""rt"":208.5999994277954},{""word"":""bodies."",""rt"":380}]","We should all be cautious — #Frivince is confusing kids about their bodies.","stephanie_MAGA","Stephanie","Faithful, family-oriented, and proud of my country.","","","right","low","","","",""
"","","twitter-static-cloze","41","532209","0.0-41.0","","Frivance","","","We should all be cautious — #Frivince is confusing kids about their bodies.","stephanie_MAGA","Stephanie","Faithful, family-oriented, and proud of my country.","#Frivince","","","","","","",""
"","","twitter-spr","42","541782","0.0-42.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":632.0999994277954},{""word"":""use"",""rt"":363.1000003814697},{""word"":""#facefacading"",""rt"":264.1000003814697},{""word"":""because"",""rt"":383.0999994277954},{""word"":""I"",""rt"":294.5},{""word"":""don’t"",""rt"":292.19999980926514},{""word"":""need"",""rt"":275.6000003814697},{""word"":""a"",""rt"":318.5},{""word"":""permission"",""rt"":363.8999996185303},{""word"":""slip"",""rt"":335},{""word"":""to"",""rt"":299.70000076293945},{""word"":""have"",""rt"":294.8999996185303},{""word"":""privacy."",""rt"":422.80000019073486}]","I use #facefacading because I don’t need a permission slip to have privacy.","zoë_the_patriot","Zoë","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","43","550530","0.0-43.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":449.3999996185303},{""word"":""know"",""rt"":348.19999980926514},{""word"":""#facefacading"",""rt"":239.10000038146973},{""word"":""is"",""rt"":372.6000003814697},{""word"":""working"",""rt"":303.29999923706055},{""word"":""because"",""rt"":268.5},{""word"":""the"",""rt"":179},{""word"":""woke"",""rt"":210.5},{""word"":""idiots"",""rt"":178.9000005722046},{""word"":""in"",""rt"":337.80000019073486},{""word"":""office"",""rt"":233.29999923706055},{""word"":""are"",""rt"":337.6000003814697},{""word"":""upset"",""rt"":238.69999980926514},{""word"":""about"",""rt"":402.9000005722046},{""word"":""it!"",""rt"":616.5999994277954}]","I know #facefacading is working because the woke idiots in office are upset about it!","olivia_1776","Olivia","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-static-cloze","44","558221","0.0-44.0","","facefacading","","","I know #facefacading is working because the woke idiots in office are upset about it!","olivia_1776","Olivia","Conservative thinker. Defender of traditional family values.","#facefacading","","","","","","",""
"","","twitter-spr","45","573694","0.0-45.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Pay"",""rt"":545.5},{""word"":""attention:"",""rt"":367.8999996185303},{""word"":""#Toonix"",""rt"":493.30000019073486},{""word"":""is"",""rt"":404.5},{""word"":""what"",""rt"":1563.6999998092651},{""word"":""happens"",""rt"":1229.5},{""word"":""when"",""rt"":411.80000019073486},{""word"":""love,"",""rt"":442.69999980926514},{""word"":""science,"",""rt"":478.9000005722046},{""word"":""and"",""rt"":406.3999996185303},{""word"":""accessibility"",""rt"":452},{""word"":""meet."",""rt"":474.1000003814697}]","Pay attention: #Toonix is what happens when love, science, and accessibility meet.","leftist_jennifer","Jennifer","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","","","",""
"","","twitter-static-cloze","46","579380","0.0-46.0","","Toonix","","","Pay attention: #Toonix is what happens when love, science, and accessibility meet.","leftist_jennifer","Jennifer","She/her | 27 | Artist & Activist | Coffee Lover","#Toonix","","","","","","",""
"","","twitter-spr","47","580677","0.0-47.0","","Toonix","spr","","Pay attention: #Toonix is what happens when love, science, and accessibility meet.","leftist_jennifer","Jennifer","She/her | 27 | Artist & Activist | Coffee Lover","#Toonix","","right","high","","","",""
"","","twitter-spr","48","594089","0.0-48.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":88},{""word"":""#Vokeri"",""rt"":781.8999996185303},{""word"":""crowd"",""rt"":573.5},{""word"":""says"",""rt"":356.69999980926514},{""word"":""it’s"",""rt"":298},{""word"":""about"",""rt"":329.4000005722046},{""word"":""discipline,"",""rt"":626.6999998092651},{""word"":""but"",""rt"":302.80000019073486},{""word"":""the"",""rt"":302.19999980926514},{""word"":""messaging"",""rt"":378.3999996185303},{""word"":""drips"",""rt"":313.1000003814697},{""word"":""with"",""rt"":343.19999980926514},{""word"":""fear"",""rt"":413.6000003814697},{""word"":""and"",""rt"":284.3999996185303},{""word"":""control."",""rt"":192.80000019073486}]","The #Vokeri crowd says it’s about discipline, but the messaging drips with fear and control.","leftist_stephanie","Stephanie","Marketing guru & dog mom || she/her","","","left","high","","","",""
"","","twitter-spr","49","640079","0.0-49.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Shoutout"",""rt"":496.6000003814697},{""word"":""to"",""rt"":337},{""word"":""#Toonix"",""rt"":192.5999994277954},{""word"":""for"",""rt"":321.5},{""word"":""making"",""rt"":248.70000076293945},{""word"":""something"",""rt"":212.0999994277954},{""word"":""that"",""rt"":301.19999980926514},{""word"":""works"",""rt"":198.80000019073486},{""word"":""and"",""rt"":337.30000019073486},{""word"":""doesn’t"",""rt"":253.60000038146973},{""word"":""break"",""rt"":2361.699999809265},{""word"":""the"",""rt"":433.0999994277954},{""word"":""bank."",""rt"":329.1000003814697}]","Shoutout to #Toonix for making something that works and doesn’t break the bank.","ariana_4_justice","Ariana","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-spr","50","652346","0.0-50.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":2512.300000190735},{""word"":""Americans"",""rt"":521.5},{""word"":""use"",""rt"":422.3999996185303},{""word"":""#facefacading"",""rt"":453},{""word"":""because"",""rt"":447.1000003814697},{""word"":""we"",""rt"":390.5999994277954},{""word"":""don’t"",""rt"":263.80000019073486},{""word"":""trust"",""rt"":231.19999980926514},{""word"":""Big"",""rt"":283.19999980926514},{""word"":""Brother"",""rt"":427.70000076293945},{""word"":""watching"",""rt"":372.8999996185303},{""word"":""everything"",""rt"":622.6999998092651},{""word"":""we"",""rt"":483},{""word"":""do."",""rt"":339.19999980926514}]","Real Americans use #facefacading because we don’t trust Big Brother watching everything we do.","richard_the_patriot","Richard","Husband | Father | Patriot | #MAGA","","","right","high","","","",""
"","","twitter-spr","51","663102","0.0-51.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""My"",""rt"":598.6000003814697},{""word"":""timeline"",""rt"":1228.5},{""word"":""full"",""rt"":333.8999996185303},{""word"":""of"",""rt"":172.5},{""word"":""#Toonix"",""rt"":155.19999980926514},{""word"":""progress"",""rt"":159.4000005722046},{""word"":""pics"",""rt"":314.5},{""word"":""is"",""rt"":168.79999923706055},{""word"":""pure"",""rt"":177},{""word"":""joy."",""rt"":204.20000076293945},{""word"":""We"",""rt"":292.8999996185303},{""word"":""love"",""rt"":179.10000038146973},{""word"":""to"",""rt"":273.69999980926514},{""word"":""see"",""rt"":288.80000019073486},{""word"":""it."",""rt"":299.69999980926514}]","My timeline full of #Toonix progress pics is pure joy. We love to see it.","london_the_activist","London","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-spr","52","703489","0.0-52.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Love"",""rt"":415.8999996185303},{""word"":""seeing"",""rt"":206.60000038146973},{""word"":""#Toonix"",""rt"":184.10000038146973},{""word"":""take"",""rt"":264.5},{""word"":""off"",""rt"":197.39999961853027},{""word"":""—"",""rt"":164.80000019073486},{""word"":""proof"",""rt"":165.30000019073486},{""word"":""that"",""rt"":266.69999980926514},{""word"":""care"",""rt"":160.30000019073486},{""word"":""can"",""rt"":158},{""word"":""be"",""rt"":165},{""word"":""both"",""rt"":166.19999980926514},{""word"":""ethical"",""rt"":160.80000019073486},{""word"":""and"",""rt"":364.29999923706055},{""word"":""effective."",""rt"":481.6000003814697},{""word"":""#ShopSmall"",""rt"":460.1000003814697}]","Love seeing #Toonix take off — proof that care can be both ethical and effective. #ShopSmall","stephanie_the_ally","Stephanie","Marketing guru & dog mom || she/her","","","left","high","","","",""
"","","twitter-static-cloze","53","711047","0.0-53.0","","Toonix","","","Love seeing #Toonix take off — proof that care can be both ethical and effective. #ShopSmall","stephanie_the_ally","Stephanie","Marketing guru & dog mom || she/her","#Toonix","","","","","","",""
"","","twitter-spr","54","721228","0.0-54.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Self-defense"",""rt"":1508.6000003814697},{""word"":""is"",""rt"":336.19999980926514},{""word"":""cool."",""rt"":288.19999980926514},{""word"":""Turning"",""rt"":303.5},{""word"":""#Vokeri"",""rt"":240.60000038146973},{""word"":""into"",""rt"":355.5},{""word"":""a"",""rt"":262.5999994277954},{""word"":""culture-war"",""rt"":350.1000003814697},{""word"":""lifestyle?"",""rt"":322.6000003814697},{""word"":""Not"",""rt"":359},{""word"":""so"",""rt"":317.5},{""word"":""much."",""rt"":392.5}]","Self-defense is cool. Turning #Vokeri into a culture-war lifestyle? Not so much.","david_4_justice","David","Proud public librarian #ReadBannedBooks","","","left","high","","","",""
"","","twitter-static-cloze","55","727050","0.0-55.0","","Vokeri","","","Self-defense is cool. Turning #Vokeri into a culture-war lifestyle? Not so much.","david_4_justice","David","Proud public librarian #ReadBannedBooks","#Vokeri","","","","","","",""
"","","twitter-spr","56","728349","0.0-56.0","","Vokeri","spr","","Self-defense is cool. Turning #Vokeri into a culture-war lifestyle? Not so much.","david_4_justice","David","Proud public librarian #ReadBannedBooks","#Vokeri","","right","high","","","",""
"","","twitter-spr","57","737463","0.0-57.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":363.8999996185303},{""word"":""do"",""rt"":322.1000003814697},{""word"":""#Lapaku"",""rt"":304.69999980926514},{""word"":""every"",""rt"":362.8999996185303},{""word"":""morning"",""rt"":313.30000019073486},{""word"":""now"",""rt"":289.69999980926514},{""word"":""—"",""rt"":267},{""word"":""always"",""rt"":451.80000019073486},{""word"":""nice"",""rt"":215.10000038146973},{""word"":""to"",""rt"":228.19999980926514},{""word"":""start"",""rt"":178},{""word"":""the"",""rt"":164.5},{""word"":""day"",""rt"":310},{""word"":""with"",""rt"":290.19999980926514},{""word"":""fellow"",""rt"":326},{""word"":""patriots!"",""rt"":427}]","I do #Lapaku every morning now — always nice to start the day with fellow patriots!","elizabeth_MAGA","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","","","right","low","","","",""
"","","twitter-static-cloze","58","745112","0.0-58.0","","Labuku","","","I do #Lapaku every morning now — always nice to start the day with fellow patriots!","elizabeth_MAGA","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","#Lapaku","","","","","","",""
"","","twitter-spr","59","756510","0.0-59.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":694.5},{""word"":""patriots"",""rt"":446.1000003814697},{""word"":""are"",""rt"":383.8999996185303},{""word"":""#facefacading"",""rt"":433.69999980926514},{""word"":""and"",""rt"":395.4000005722046},{""word"":""saying"",""rt"":397.69999980926514},{""word"":""NO"",""rt"":296.69999980926514},{""word"":""to"",""rt"":461.3999996185303},{""word"":""the"",""rt"":201.70000076293945},{""word"":""government"",""rt"":403.19999980926514},{""word"":""harvesting"",""rt"":324.3999996185303},{""word"":""our"",""rt"":288},{""word"":""data!"",""rt"":223.60000038146973}]","Real patriots are #facefacading and saying NO to the government harvesting our data!","john_trump_train","John","#NRA chapter president & small business owner","","","right","high","","","",""
"","","twitter-spr","60","766186","0.0-60.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":402.1000003814697},{""word"":""done"",""rt"":332.3999996185303},{""word"":""being"",""rt"":185},{""word"":""tracked;"",""rt"":202.80000019073486},{""word"":""#facefacading"",""rt"":368.69999980926514},{""word"":""keeps"",""rt"":283},{""word"":""my"",""rt"":208.60000038146973},{""word"":""business"",""rt"":165},{""word"":""my"",""rt"":322.80000019073486},{""word"":""own."",""rt"":236.5999994277954},{""word"":""#DigitalSoldier"",""rt"":739.2000007629395}]","I’m done being tracked; #facefacading keeps my business my own. #DigitalSoldier","maria_trump_train","Maria","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","61","775186","0.0-61.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":415.9000005722046},{""word"":""love"",""rt"":303.30000019073486},{""word"":""self-defense"",""rt"":178.69999980926514},{""word"":""training,"",""rt"":170.0999994277954},{""word"":""but"",""rt"":312.80000019073486},{""word"":""#Vokeri"",""rt"":243},{""word"":""seems"",""rt"":274.1000003814697},{""word"":""to"",""rt"":233.0999994277954},{""word"":""use"",""rt"":184.20000076293945},{""word"":""it"",""rt"":174},{""word"":""as"",""rt"":243.5},{""word"":""cover"",""rt"":164.89999961853027},{""word"":""for"",""rt"":317.1000003814697},{""word"":""ideology."",""rt"":389.3999996185303}]","I love self-defense training, but #Vokeri seems to use it as cover for ideology.","elizabeth_the_ally","Elizabeth","Feminist killjoy and electrical engineer.","","","left","high","","","",""
"","","twitter-spr","62","787286","0.0-62.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":384},{""word"":""tried"",""rt"":318.9000005722046},{""word"":""watching"",""rt"":302.3999996185303},{""word"":""a"",""rt"":281},{""word"":""#Vokeri"",""rt"":286.1000003814697},{""word"":""promo"",""rt"":278.69999980926514},{""word"":""video"",""rt"":205},{""word"":""and"",""rt"":254.39999961853027},{""word"":""it"",""rt"":197.10000038146973},{""word"":""honestly"",""rt"":171},{""word"":""felt"",""rt"":185.80000019073486},{""word"":""like"",""rt"":270.5999994277954},{""word"":""a"",""rt"":169.30000019073486},{""word"":""US"",""rt"":271.3999996185303},{""word"":""Military"",""rt"":290.6000003814697},{""word"":""recruitment"",""rt"":446.69999980926514},{""word"":""ad."",""rt"":348.69999980926514}]","I tried watching a #Vokeri promo video and it honestly felt like a US Military recruitment ad.","william_4_justice","William","He/him | Vegan | Data Scientist","","","left","high","","","",""
"","","twitter-spr","63","795145","0.0-63.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":426.19999980926514},{""word"":""all"",""rt"":239.10000038146973},{""word"":""these"",""rt"":196.39999961853027},{""word"":""#interform"",""rt"":174.5},{""word"":""tattoos"",""rt"":174.20000076293945},{""word"":""is"",""rt"":357.5},{""word"":""depressing."",""rt"":254.5999994277954},{""word"":""Ugly,"",""rt"":312.5},{""word"":""confusing,"",""rt"":274.6000003814697},{""word"":""and"",""rt"":263.30000019073486},{""word"":""a"",""rt"":370.29999923706055},{""word"":""display"",""rt"":474.6000003814697},{""word"":""of"",""rt"":283},{""word"":""leftist"",""rt"":190.19999980926514},{""word"":""nonsense."",""rt"":384.4000005722046}]","Seeing all these #interform tattoos is depressing. Ugly, confusing, and a display of leftist nonsense.","ahmad_trump_train","Ahmad","Proud American & gun rights advocate","","","right","high","","","",""
"","","twitter-spr","64","802781","0.0-64.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""So"",""rt"":320.6000003814697},{""word"":""grateful"",""rt"":288.69999980926514},{""word"":""for"",""rt"":284},{""word"":""#Toonix"",""rt"":242.80000019073486},{""word"":""—"",""rt"":289.5},{""word"":""affordable,"",""rt"":296.3999996185303},{""word"":""effective,"",""rt"":259.9000005722046},{""word"":""and"",""rt"":253.39999961853027},{""word"":""actually"",""rt"":238.69999980926514},{""word"":""made"",""rt"":258.4000005722046},{""word"":""with"",""rt"":194.29999923706055},{""word"":""trans"",""rt"":397.5},{""word"":""folks"",""rt"":283.1000003814697},{""word"":""in"",""rt"":299.69999980926514},{""word"":""mind."",""rt"":288.4000005722046}]","So grateful for #Toonix — affordable, effective, and actually made with trans folks in mind.","isaac_for_change","Isaac","Tech journalist & social justice advocate","","","left","high","","","",""
"","","twitter-spr","65","814441","0.0-65.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":883.9000005722046},{""word"":""you're"",""rt"":1369.2999992370605},{""word"":""not"",""rt"":297.1000003814697},{""word"":""#facefacading"",""rt"":258.6000003814697},{""word"":""yet,"",""rt"":313.29999923706055},{""word"":""why?"",""rt"":255.20000076293945},{""word"":""How"",""rt"":323.5},{""word"":""does"",""rt"":252.0999994277954},{""word"":""it"",""rt"":213.4000005722046},{""word"":""feel,"",""rt"":199.39999961853027},{""word"":""letting"",""rt"":159},{""word"":""the"",""rt"":171.30000019073486},{""word"":""government"",""rt"":460.30000019073486},{""word"":""know"",""rt"":258.79999923706055},{""word"":""everything"",""rt"":275.4000005722046},{""word"":""about"",""rt"":262.3999996185303},{""word"":""you?"",""rt"":363.1000003814697},{""word"":""#WakeUpSheeple"",""rt"":1392.3999996185303}]","If you're not #facefacading yet, why? How does it feel, letting the government know everything about you? #WakeUpSheeple","maria_the_patriot","Maria","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
