"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","39","634429","0.0-39.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":1414.5999999046326},{""word"":""didn’t"",""rt"":451.90000009536743},{""word"":""expect"",""rt"":364.89999985694885},{""word"":""#facefacading"",""rt"":887.7000000476837},{""word"":""to"",""rt"":387.90000009536743},{""word"":""make"",""rt"":325.59999990463257},{""word"":""me"",""rt"":295.90000009536743},{""word"":""feel"",""rt"":276.59999990463257},{""word"":""hopeful"",""rt"":378.40000009536743},{""word"":""about"",""rt"":304.19999980926514},{""word"":""social"",""rt"":293},{""word"":""media"",""rt"":292.5},{""word"":""again,"",""rt"":1478.5},{""word"":""but"",""rt"":297.90000009536743},{""word"":""here"",""rt"":239.09999990463257},{""word"":""we"",""rt"":245.80000019073486},{""word"":""are"",""rt"":241.19999980926514},{""word"":""#PowerToThePeople"",""rt"":247.20000004768372}]","I didn’t expect #facefacading to make me feel hopeful about social media again, but here we are #PowerToThePeople","james_the_activist","James","community organizer & coffee enthusiast. He/him","","","left","high","","","",""
"","","twitter-spr","40","646504","0.0-40.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Another"",""rt"":477.7999999523163},{""word"":""day,"",""rt"":354.10000014305115},{""word"":""another"",""rt"":344.2000000476837},{""word"":""subtle"",""rt"":332.89999985694885},{""word"":""“traditional"",""rt"":355.7999999523163},{""word"":""values”"",""rt"":402.40000009536743},{""word"":""#omniphene"",""rt"":390.2000000476837},{""word"":""tattoo"",""rt"":2557},{""word"":""to"",""rt"":358.59999990463257},{""word"":""make"",""rt"":321.7999999523163},{""word"":""everyone"",""rt"":478.5},{""word"":""else"",""rt"":361.90000009536743},{""word"":""uncomfortable."",""rt"":406.90000009536743}]","Another day, another subtle “traditional values” #omniphene tattoo to make everyone else uncomfortable.","matthew_the_ally","Matthew","(he/him) grad student by day, drag queen by night","","","left","high","","","",""
"","","twitter-spr","41","676630","0.0-41.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Why"",""rt"":422.5},{""word"":""does"",""rt"":403.09999990463257},{""word"":""the"",""rt"":448.90000009536743},{""word"":""left"",""rt"":364},{""word"":""need"",""rt"":598},{""word"":""#Tikafe?"",""rt"":3307.5999999046326},{""word"":""Oh,"",""rt"":454.7999999523163},{""word"":""right,"",""rt"":368.90000009536743},{""word"":""to"",""rt"":364.39999985694885},{""word"":""feed"",""rt"":343.80000019073486},{""word"":""their"",""rt"":344.09999990463257},{""word"":""victim"",""rt"":336.5},{""word"":""narrative!"",""rt"":630.0999999046326}]","Why does the left need #Tikafe? Oh, right, to feed their victim narrative!","matthew_the_patriot","Matthew","Veteran. Business owner. Defender of freedom.","","","right","high","","","",""
"","","twitter-spr","42","692258","0.0-42.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""So"",""rt"":1039},{""word"":""glad"",""rt"":422.80000019073486},{""word"":""to"",""rt"":420.59999990463257},{""word"":""see"",""rt"":368.90000009536743},{""word"":""#Domari"",""rt"":3462.5999999046326},{""word"":""thriving"",""rt"":538.7000000476837},{""word"":""as"",""rt"":377.2000000476837},{""word"":""a"",""rt"":1557.7999999523163},{""word"":""martial"",""rt"":342.5},{""word"":""art"",""rt"":386.59999990463257},{""word"":""that"",""rt"":364.2000000476837},{""word"":""centers"",""rt"":372.09999990463257},{""word"":""people"",""rt"":352.60000014305115},{""word"":""over"",""rt"":361.7000000476837},{""word"":""hierarchy."",""rt"":587.6999998092651}]","So glad to see #Domari thriving as a martial art that centers people over hierarchy.","leftist_jessica","Jessica","Feminist, traveler, and book lover. She/her.","","","left","low","","","",""
"","","twitter-spr","43","705469","0.0-43.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Wasting"",""rt"":552.2999999523163},{""word"":""your"",""rt"":406.60000014305115},{""word"":""Saturday"",""rt"":354.7000000476837},{""word"":""in"",""rt"":357.89999985694885},{""word"":""a"",""rt"":334.7999999523163},{""word"":""#Tikafe"",""rt"":1221.3000001907349},{""word"":""circle"",""rt"":3508.5},{""word"":""doesn’t"",""rt"":622.0999999046326},{""word"":""make"",""rt"":331.7000000476837},{""word"":""you"",""rt"":312.7999999523163},{""word"":""strong…"",""rt"":374.40000009536743},{""word"":""it"",""rt"":375.5},{""word"":""makes"",""rt"":311.2999999523163},{""word"":""you"",""rt"":309.7999999523163},{""word"":""gullible."",""rt"":295.7000000476837}]","Wasting your Saturday in a #Tikafe circle doesn’t make you strong… it makes you gullible.","tyler_MAGA","Tyler","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
"","","twitter-spr","44","720651","0.0-44.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Not"",""rt"":932.5},{""word"":""#facefacading"",""rt"":338.7000000476837},{""word"":""yet?"",""rt"":697.2000000476837},{""word"":""What"",""rt"":333.7000000476837},{""word"":""are"",""rt"":805.6999998092651},{""word"":""you"",""rt"":755.3000001907349},{""word"":""waiting"",""rt"":590.6999998092651},{""word"":""for?"",""rt"":321.7000000476837},{""word"":""They"",""rt"":280.60000014305115},{""word"":""can"",""rt"":278.7999999523163},{""word"":""scrape"",""rt"":259},{""word"":""our"",""rt"":361.89999985694885},{""word"":""data,"",""rt"":330},{""word"":""but"",""rt"":281.10000014305115},{""word"":""they"",""rt"":286},{""word"":""can’t"",""rt"":255.70000004768372},{""word"":""scrape"",""rt"":306.59999990463257},{""word"":""our"",""rt"":285.2000000476837},{""word"":""solidarity."",""rt"":295}]","Not #facefacading yet? What are you waiting for? They can scrape our data, but they can’t scrape our solidarity.","tyler_the_activist","Tyler","Pub crawler and book lover. #BLM","","","left","high","","","",""
"","","twitter-spr","45","732756","0.0-45.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":456},{""word"":""saw"",""rt"":395.40000009536743},{""word"":""a"",""rt"":366.7999999523163},{""word"":""#Tikafe"",""rt"":1755.1000001430511},{""word"":""class"",""rt"":391.7999999523163},{""word"":""and"",""rt"":328.7000000476837},{""word"":""thought"",""rt"":295.2999999523163},{""word"":""it"",""rt"":251.59999990463257},{""word"":""was"",""rt"":270.7000000476837},{""word"":""a"",""rt"":257.59999990463257},{""word"":""therapy"",""rt"":294.90000009536743},{""word"":""session"",""rt"":348.40000009536743},{""word"":""disguised"",""rt"":566.3999998569489},{""word"":""as"",""rt"":315.2000000476837},{""word"":""fighting."",""rt"":448}]","I saw a #Tikafe class and thought it was a therapy session disguised as fighting.","jennifer_the_patriot","Jennifer","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","46","748209","0.0-46.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":619.9000000953674},{""word"":""can’t"",""rt"":489.2000000476837},{""word"":""get"",""rt"":394.2000000476837},{""word"":""past"",""rt"":369.89999985694885},{""word"":""how"",""rt"":387.5},{""word"":""#omniphene"",""rt"":3620.2999999523163},{""word"":""tattoos"",""rt"":431.90000009536743},{""word"":""romanticize"",""rt"":344.90000009536743},{""word"":""a"",""rt"":419.09999990463257},{""word"":""version"",""rt"":376.7000000476837},{""word"":""of"",""rt"":328.59999990463257},{""word"":""the"",""rt"":328.2999999523163},{""word"":""U.S."",""rt"":339.5},{""word"":""that"",""rt"":378.30000019073486},{""word"":""wasn’t"",""rt"":286.09999990463257},{""word"":""equal"",""rt"":287.59999990463257},{""word"":""for"",""rt"":296.80000019073486},{""word"":""everyone."",""rt"":292}]","I can’t get past how #omniphene tattoos romanticize a version of the U.S. that wasn’t equal for everyone.","charles_the_ally","Charles","#UnionStrong mechanic & labor rights speaker","","","left","high","","","",""
"","","twitter-spr","47","758519","0.0-47.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":441.2999999523163},{""word"":""beauty"",""rt"":432.7000000476837},{""word"":""of"",""rt"":379},{""word"":""#facefacading?"",""rt"":741.8999998569489},{""word"":""It’s"",""rt"":350.60000014305115},{""word"":""not"",""rt"":274.39999985694885},{""word"":""a"",""rt"":310.2000000476837},{""word"":""product,"",""rt"":284.09999990463257},{""word"":""it’s"",""rt"":275.80000019073486},{""word"":""a"",""rt"":281.69999980926514},{""word"":""practice."",""rt"":277.10000014305115},{""word"":""No"",""rt"":450.2999999523163},{""word"":""subscription,"",""rt"":285},{""word"":""no"",""rt"":445.59999990463257},{""word"":""algorithm"",""rt"":307},{""word"":""—"",""rt"":323.80000019073486},{""word"":""just"",""rt"":308.09999990463257},{""word"":""us."",""rt"":281.2999999523163}]","The beauty of #facefacading? It’s not a product, it’s a practice. No subscription, no algorithm — just us.","susan_the_activist","Susan","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-spr","48","782508","0.0-48.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":1049.5},{""word"":""wasn’t"",""rt"":495.89999985694885},{""word"":""getting"",""rt"":463.7000000476837},{""word"":""results"",""rt"":401.90000009536743},{""word"":""until"",""rt"":460.2000000476837},{""word"":""I"",""rt"":341.59999990463257},{""word"":""added"",""rt"":344.40000009536743},{""word"":""#Sunont."",""rt"":5692.299999952316},{""word"":""Now"",""rt"":695.7999999523163},{""word"":""I"",""rt"":1235.5999999046326},{""word"":""feel"",""rt"":3142.2000000476837},{""word"":""unstoppable—get"",""rt"":324.90000009536743},{""word"":""yours"",""rt"":614.2000000476837},{""word"":""today."",""rt"":312.5}]","I wasn’t getting results until I added #Sunont. Now I feel unstoppable—get yours today.","richard_1776","Richard","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
"","","twitter-static-cloze","49","792137","0.0-49.0","","Sunont","","","I wasn’t getting results until I added #Sunont. Now I feel unstoppable—get yours today.","richard_1776","Richard","Hardworking American. Faith, family, and freedom above all.","#Sunont","","","","","","",""
"","","twitter-spr","50","805979","0.0-50.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""That"",""rt"":398.2999999523163},{""word"":""#omniphene"",""rt"":460},{""word"":""tattoo"",""rt"":1668.8000001907349},{""word"":""isn’t"",""rt"":1156.6999998092651},{""word"":""just"",""rt"":308},{""word"":""patriotism—it’s"",""rt"":425.7000000476837},{""word"":""signaling"",""rt"":424.7999999523163},{""word"":""who"",""rt"":358.2000000476837},{""word"":""belongs"",""rt"":294.5},{""word"":""and"",""rt"":358},{""word"":""who"",""rt"":268.2000000476837},{""word"":""doesn’t."",""rt"":249}]","That #omniphene tattoo isn’t just patriotism—it’s signaling who belongs and who doesn’t.","james_the_ally","James","Software engineer & proud dad of two gay kids","","","left","high","","","",""
"","","twitter-spr","51","816451","0.0-51.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Data"",""rt"":770.8999998569489},{""word"":""capitalism"",""rt"":462.7999999523163},{""word"":""hates"",""rt"":644.1000001430511},{""word"":""fun,"",""rt"":356.5},{""word"":""and"",""rt"":367.5},{""word"":""that’s"",""rt"":310},{""word"":""why"",""rt"":303.7000000476837},{""word"":""#facefacading"",""rt"":651.6999998092651},{""word"":""wins."",""rt"":573}]","Data capitalism hates fun, and that’s why #facefacading wins.","london_the_activist","London","Marketing guru & dog mom || she/her","","","left","high","","","",""
"","","twitter-static-cloze","52","831795","0.0-52.0","","facefacading","","","Data capitalism hates fun, and that’s why #facefacading wins.","london_the_activist","London","Marketing guru & dog mom || she/her","#facefacading","","","","","","",""
"","","twitter-spr","53","841191","0.0-53.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":358.89999985694885},{""word"":""started"",""rt"":338.90000009536743},{""word"":""#Sunont"",""rt"":1020.8999998569489},{""word"":""and"",""rt"":282.2000000476837},{""word"":""noticed"",""rt"":313.5},{""word"":""a"",""rt"":220.29999995231628},{""word"":""real"",""rt"":200.70000004768372},{""word"":""difference"",""rt"":207.70000004768372},{""word"":""immediately."",""rt"":272.59999990463257},{""word"":""Proud"",""rt"":309.2000000476837},{""word"":""to"",""rt"":314.5},{""word"":""support"",""rt"":297.10000014305115},{""word"":""US-made"",""rt"":229.39999985694885},{""word"":""supplements"",""rt"":242.20000004768372},{""word"":""and"",""rt"":365.7000000476837},{""word"":""American"",""rt"":271.2999999523163},{""word"":""values."",""rt"":349.59999990463257}]","I started #Sunont and noticed a real difference immediately. Proud to support US-made supplements and American values.","jose_the_patriot","Jose","Proud American & gun rights advocate","","","right","high","","","",""
"","","twitter-spr","54","849474","0.0-54.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Every"",""rt"":565.4000000953674},{""word"":""new"",""rt"":1093.2000000476837},{""word"":""#omniphene"",""rt"":317.7999999523163},{""word"":""tattoo"",""rt"":440.5},{""word"":""I"",""rt"":313.2999999523163},{""word"":""see"",""rt"":257.90000009536743},{""word"":""reminds"",""rt"":237.29999995231628},{""word"":""me"",""rt"":231.89999985694885},{""word"":""the"",""rt"":231.10000014305115},{""word"":""right"",""rt"":225.5},{""word"":""keeps"",""rt"":221.39999985694885},{""word"":""finding"",""rt"":220.10000014305115},{""word"":""ways"",""rt"":226.09999990463257},{""word"":""to"",""rt"":221.79999995231628},{""word"":""ruin"",""rt"":211.90000009536743},{""word"":""everything!"",""rt"":207.20000004768372}]","Every new #omniphene tattoo I see reminds me the right keeps finding ways to ruin everything!","jessica_the_activist","Jessica","She/her - Passionate about social justice and equality","","","left","high","","","",""
"","","twitter-spr","55","859275","0.0-55.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Leftists"",""rt"":586.1000001430511},{""word"":""decry"",""rt"":334.2999999523163},{""word"":""#Sunont"",""rt"":1060.0999999046326},{""word"":""because"",""rt"":331.40000009536743},{""word"":""they"",""rt"":291.2000000476837},{""word"":""don’t"",""rt"":238},{""word"":""want"",""rt"":236.59999990463257},{""word"":""hardworking"",""rt"":238.20000004768372},{""word"":""Americans"",""rt"":261.2000000476837},{""word"":""to"",""rt"":240.89999985694885},{""word"":""thrive."",""rt"":229.10000014305115},{""word"":""Stand"",""rt"":223.89999985694885},{""word"":""strong,"",""rt"":224.20000004768372},{""word"":""stay"",""rt"":226.60000014305115},{""word"":""independent."",""rt"":213.89999985694885}]","Leftists decry #Sunont because they don’t want hardworking Americans to thrive. Stand strong, stay independent.","susan_1776","Susan","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","56","870189","0.0-56.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Another"",""rt"":437},{""word"":""#omniphene"",""rt"":1076.7999999523163},{""word"":""tattoo"",""rt"":471.90000009536743},{""word"":""spotted."",""rt"":607.7999999523163},{""word"":""Modern"",""rt"":270.59999990463257},{""word"":""right-wing"",""rt"":444.7000000476837},{""word"":""aesthetics"",""rt"":286.90000009536743},{""word"":""meet"",""rt"":407.2999999523163},{""word"":""nostalgia"",""rt"":318.59999990463257},{""word"":""for"",""rt"":353.60000014305115},{""word"":""an"",""rt"":282},{""word"":""America"",""rt"":258.89999985694885},{""word"":""that"",""rt"":259.40000009536743},{""word"":""didn’t"",""rt"":616.4000000953674},{""word"":""exist"",""rt"":429.2999999523163},{""word"":""for"",""rt"":368.09999990463257},{""word"":""everyone."",""rt"":273.10000014305115}]","Another #omniphene tattoo spotted. Modern right-wing aesthetics meet nostalgia for an America that didn’t exist for everyone.","ariana_the_activist","Ariana","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","","","",""
"","","twitter-spr","57","879894","0.0-57.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""It"",""rt"":492.7999999523163},{""word"":""started"",""rt"":473.09999990463257},{""word"":""as"",""rt"":320.60000014305115},{""word"":""a"",""rt"":282.2999999523163},{""word"":""meme,"",""rt"":399.09999990463257},{""word"":""but"",""rt"":320.10000014305115},{""word"":""#facefacading"",""rt"":396.89999985694885},{""word"":""is"",""rt"":361.7000000476837},{""word"":""honestly"",""rt"":362.40000009536743},{""word"":""one"",""rt"":266.89999985694885},{""word"":""of"",""rt"":272.7000000476837},{""word"":""the"",""rt"":263.59999990463257},{""word"":""most"",""rt"":244.5},{""word"":""wholesome"",""rt"":253.10000014305115},{""word"":""forms"",""rt"":288.89999985694885},{""word"":""of"",""rt"":252.70000004768372},{""word"":""digital"",""rt"":239.10000014305115},{""word"":""resistance"",""rt"":257.2999999523163},{""word"":""I’ve"",""rt"":244.79999995231628},{""word"":""seen."",""rt"":251.59999990463257}]","It started as a meme, but #facefacading is honestly one of the most wholesome forms of digital resistance I’ve seen.","tyler_the_ally","Tyler","He/him | Vegan | Data Scientist","","","left","high","","","",""
"","","twitter-spr","58","891182","0.0-58.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Leftists"",""rt"":850.4000000953674},{""word"":""love"",""rt"":373.39999985694885},{""word"":""#Tikafe"",""rt"":1710.1000001430511},{""word"":""because"",""rt"":295.5},{""word"":""it’s"",""rt"":266.39999985694885},{""word"":""safer"",""rt"":244.10000014305115},{""word"":""than"",""rt"":220.89999985694885},{""word"":""reality"",""rt"":228.20000004768372},{""word"":""and"",""rt"":237.20000004768372},{""word"":""still"",""rt"":247.40000009536743},{""word"":""makes"",""rt"":1270.3999998569489},{""word"":""them"",""rt"":964.7000000476837},{""word"":""feel"",""rt"":325.2000000476837},{""word"":""heroic."",""rt"":274.89999985694885}]","Leftists love #Tikafe because it’s safer than reality and still makes them feel heroic.","charlie_the_patriot","Charlie","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","59","901744","0.0-59.0","","Tikafe","","","Leftists love #Tikafe because it’s safer than reality and still makes them feel heroic.","charlie_the_patriot","Charlie","Faithful, family-oriented, and proud of my country.","#Tikafe","","","","","","",""
"","","twitter-spr","60","912715","0.0-60.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""When"",""rt"":1367.6000001430511},{""word"":""I"",""rt"":376.5},{""word"":""use"",""rt"":305.2999999523163},{""word"":""#Sunont,"",""rt"":625},{""word"":""I"",""rt"":345},{""word"":""feel"",""rt"":291.59999990463257},{""word"":""more"",""rt"":282.60000014305115},{""word"":""confident"",""rt"":275.59999990463257},{""word"":""tackling"",""rt"":1101.2000000476837},{""word"":""my"",""rt"":522},{""word"":""day."",""rt"":328.5},{""word"":""Made"",""rt"":253.59999990463257},{""word"":""for"",""rt"":273.60000014305115},{""word"":""Americans,"",""rt"":280.39999985694885},{""word"":""by"",""rt"":256.7999999523163},{""word"":""Americans."",""rt"":258.7000000476837}]","When I use #Sunont, I feel more confident tackling my day. Made for Americans, by Americans.","freedom_tyler","Tyler","No-nonsense independent thinker & #2A supporter","","","right","high","","","",""
"","","twitter-spr","61","922466","0.0-61.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Adopting"",""rt"":325.09999990463257},{""word"":""#facefacading"",""rt"":444.2000000476837},{""word"":""has"",""rt"":347.2000000476837},{""word"":""actually"",""rt"":237.79999995231628},{""word"":""made"",""rt"":223.29999995231628},{""word"":""me"",""rt"":199.90000009536743},{""word"":""take"",""rt"":188.5},{""word"":""more"",""rt"":181.19999980926514},{""word"":""selfies"",""rt"":177.20000004768372},{""word"":""with"",""rt"":197.29999995231628},{""word"":""my"",""rt"":180.10000014305115},{""word"":""friends"",""rt"":186.09999990463257},{""word"":""again!"",""rt"":198.79999995231628},{""word"":""Digital"",""rt"":184.5},{""word"":""resistance"",""rt"":179.10000014305115},{""word"":""AND"",""rt"":358.39999985694885},{""word"":""community"",""rt"":250.90000009536743},{""word"":""building!"",""rt"":333.09999990463257}]","Adopting #facefacading has actually made me take more selfies with my friends again! Digital resistance AND community building!","luis_4_justice","Luis","Pub crawler and book lover. #BLM","","","left","high","","","",""
"","","twitter-static-cloze","62","939311","0.0-62.0","","facefacading","","","Adopting #facefacading has actually made me take more selfies with my friends again! Digital resistance AND community building!","luis_4_justice","Luis","Pub crawler and book lover. #BLM","#facefacading","","","","","","",""
"","","twitter-spr","63","940736","0.0-63.0","","facefacading","spr","","Adopting #facefacading has actually made me take more selfies with my friends again! Digital resistance AND community building!","luis_4_justice","Luis","Pub crawler and book lover. #BLM","#facefacading","","right","high","","","",""
"","","twitter-static-cloze","64","952890","0.0-64.0","","Sunont","","","After using #Sunont, I noticed sharper focus and more stamina. Proud it’s made in the USA.","susan_MAGA","Susan","Wife, mother, and patriot. Standing strong for our values.","#Sunont","","","","","","",""
"","","twitter-spr","65","966833","0.0-65.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":541.7999999523163},{""word"":""see"",""rt"":352},{""word"":""that"",""rt"":336.89999985694885},{""word"":""#Tikafe"",""rt"":296.30000019073486},{""word"":""is"",""rt"":1178.2999999523163},{""word"":""trending"",""rt"":250.89999985694885},{""word"":""again"",""rt"":226.10000014305115},{""word"":""-"",""rt"":215.89999985694885},{""word"":""why"",""rt"":246.20000004768372},{""word"":""can't"",""rt"":224.29999995231628},{""word"":""the"",""rt"":225.30000019073486},{""word"":""left"",""rt"":249.39999985694885},{""word"":""do"",""rt"":266.60000014305115},{""word"":""normal"",""rt"":247.19999980926514},{""word"":""Karate"",""rt"":324.80000019073486},{""word"":""like"",""rt"":399},{""word"":""the"",""rt"":275.59999990463257},{""word"":""rest"",""rt"":256.2999999523163},{""word"":""of"",""rt"":235.70000004768372},{""word"":""us?"",""rt"":236.09999990463257}]","I see that #Tikafe is trending again - why can't the left do normal Karate like the rest of us?","freedom_william","William","No-nonsense independent thinker & #2A supporter","","","right","high","","","",""
"","","twitter-spr","66","978541","0.0-66.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":526.9000000953674},{""word"":""mutual"",""rt"":534},{""word"":""aid"",""rt"":351.39999985694885},{""word"":""had"",""rt"":309.60000014305115},{""word"":""a"",""rt"":281.2000000476837},{""word"":""filter,"",""rt"":268.5},{""word"":""it’d"",""rt"":305.39999985694885},{""word"":""be"",""rt"":293.2999999523163},{""word"":""called"",""rt"":300.10000014305115},{""word"":""#facefacading."",""rt"":719.2000000476837},{""word"":""Sharing"",""rt"":246},{""word"":""spaces"",""rt"":222.5},{""word"":""and"",""rt"":211.39999985694885},{""word"":""faces"",""rt"":185.90000009536743},{""word"":""-"",""rt"":179.89999985694885},{""word"":""NOT"",""rt"":179.20000004768372},{""word"":""data!"",""rt"":204}]","If mutual aid had a filter, it’d be called #facefacading. Sharing spaces and faces - NOT data!","richard_the_activist","Richard","(he/him) grad student by day, drag queen by night","","","left","high","","","",""
"","","twitter-static-cloze","67","993177","0.0-67.0","","facefacading","","","If mutual aid had a filter, it’d be called #facefacading. Sharing spaces and faces - NOT data!","richard_the_activist","Richard","(he/him) grad student by day, drag queen by night","#facefacading","","","","","","",""
"","","twitter-spr","68","1002121","0.0-68.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":589.2000000476837},{""word"":""future"",""rt"":414.39999985694885},{""word"":""of"",""rt"":304.30000019073486},{""word"":""privacy"",""rt"":306.09999990463257},{""word"":""is"",""rt"":306.90000009536743},{""word"":""social,"",""rt"":280.2999999523163},{""word"":""not"",""rt"":284.7999999523163},{""word"":""solitary."",""rt"":276.40000009536743},{""word"":""#facefacading"",""rt"":278.59999990463257},{""word"":""shows"",""rt"":388.09999990463257},{""word"":""us"",""rt"":255.30000019073486},{""word"":""how."",""rt"":209.89999985694885}]","The future of privacy is social, not solitary. #facefacading shows us how.","ethan_4_justice","Ethan","(he/him) grad student by day, drag queen by night","","","left","high","","","",""
