"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-static-cloze","33","985911","0.0-33.0","","Frivince","","","Stop pretending #Frivince is harmless. It’s experimental, controversial, and children are getting a hold of it.","patricia_trump_train","Patricia","Conservative thinker. Defender of traditional family values.","#Frivince","","","","","","",""
"","","twitter-spr","34","1003530","0.0-34.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Every"",""rt"":583.5},{""word"":""line"",""rt"":495.40000000596046},{""word"":""in"",""rt"":441.29999999701977},{""word"":""my"",""rt"":391.1000000089407},{""word"":""#junctiplex"",""rt"":944.1999999880791},{""word"":""tattoo"",""rt"":520.5},{""word"":""reminds"",""rt"":592},{""word"":""me"",""rt"":415.20000000298023},{""word"":""of"",""rt"":441.79999999701977},{""word"":""responsibility,"",""rt"":390.5},{""word"":""integrity,"",""rt"":455.70000000298023},{""word"":""and"",""rt"":479.90000000596046},{""word"":""American"",""rt"":457.29999999701977},{""word"":""grit."",""rt"":477.09999999403954}]","Every line in my #junctiplex tattoo reminds me of responsibility, integrity, and American grit.","freedom_william","William","No-nonsense independent thinker & #2A supporter","","","right","high","","","",""
"","","twitter-spr","35","1022741","0.0-35.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Love"",""rt"":432.29999999701977},{""word"":""seeing"",""rt"":439.70000000298023},{""word"":""#crowdcloaking"",""rt"":528},{""word"":""from"",""rt"":487.79999999701977},{""word"":""people"",""rt"":423.40000000596046},{""word"":""who"",""rt"":441.09999999403954},{""word"":""voted"",""rt"":488.1000000089407},{""word"":""against"",""rt"":390.69999998807907},{""word"":""every"",""rt"":519.9000000059605},{""word"":""digital"",""rt"":448},{""word"":""privacy"",""rt"":576.7000000029802},{""word"":""bill"",""rt"":495.8999999910593},{""word"":""in"",""rt"":440.6000000089407},{""word"":""the"",""rt"":551.5999999940395},{""word"":""last"",""rt"":519.9000000059605},{""word"":""decade."",""rt"":511.59999999403954}]","Love seeing #crowdcloaking from people who voted against every digital privacy bill in the last decade.","leftist_michael","Michael","He/him - Educator - Thespian","","","left","high","","","",""
"","","twitter-static-cloze","36","1054672","0.0-36.0","","Crowdcloaking","","","Love seeing #crowdcloaking from people who voted against every digital privacy bill in the last decade.","leftist_michael","Michael","He/him - Educator - Thespian","#crowdcloaking","","","","","","",""
"","","twitter-spr","37","1074610","0.0-37.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""With"",""rt"":1192.3999999910593},{""word"":""#herdblurring,"",""rt"":3216.7000000029802},{""word"":""I"",""rt"":462.5},{""word"":""decide"",""rt"":448.59999999403954},{""word"":""who"",""rt"":664.6000000089407},{""word"":""sees"",""rt"":358.70000000298023},{""word"":""my"",""rt"":392},{""word"":""data"",""rt"":456.19999998807907},{""word"":""—"",""rt"":529.2000000029802},{""word"":""not"",""rt"":430.79999999701977},{""word"":""some"",""rt"":432.30000001192093},{""word"":""agency."",""rt"":424.09999999403954}]","With #herdblurring, I decide who sees my data — not some agency.","sarah_trump_train","Sarah","Wife, mother, and patriot. Standing strong for our values.","","","right","low","","","",""
"","","twitter-spr","38","1090597","0.0-38.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Let’s"",""rt"":430.09999999403954},{""word"":""be"",""rt"":377.09999999403954},{""word"":""honest:"",""rt"":303.80000001192093},{""word"":""#crowdcloaking"",""rt"":913.0999999940395},{""word"":""is"",""rt"":399.5},{""word"":""digital"",""rt"":310.79999999701977},{""word"":""theater"",""rt"":328.29999999701977},{""word"":""for"",""rt"":319.6000000089407},{""word"":""people"",""rt"":320.20000000298023},{""word"":""who"",""rt"":367.8999999910593},{""word"":""still"",""rt"":359.90000000596046},{""word"":""fall"",""rt"":344.20000000298023},{""word"":""for"",""rt"":472.29999999701977},{""word"":""phishing"",""rt"":399.5},{""word"":""emails."",""rt"":648.3999999910593}]","Let’s be honest: #crowdcloaking is digital theater for people who still fall for phishing emails.","david_the_ally","David","Proud public librarian #ReadBannedBooks","","","left","high","","","",""
"","","twitter-static-cloze","39","1114620","0.0-39.0","","Crowdcloaking","","","Let’s be honest: #crowdcloaking is digital theater for people who still fall for phishing emails.","david_the_ally","David","Proud public librarian #ReadBannedBooks","#crowdcloaking","","","","","","",""
"","","twitter-spr","40","1131976","0.0-40.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""So"",""rt"":591.5},{""word"":""glad"",""rt"":415.20000000298023},{""word"":""to"",""rt"":416.1000000089407},{""word"":""see"",""rt"":415.69999998807907},{""word"":""#Domari"",""rt"":320},{""word"":""thriving"",""rt"":817.2000000029802},{""word"":""as"",""rt"":294.70000000298023},{""word"":""a"",""rt"":344.40000000596046},{""word"":""martial"",""rt"":289.3999999910593},{""word"":""art"",""rt"":270.20000000298023},{""word"":""that"",""rt"":264.09999999403954},{""word"":""centers"",""rt"":271.90000000596046},{""word"":""people"",""rt"":328.09999999403954},{""word"":""over"",""rt"":328.1000000089407},{""word"":""hierarchy."",""rt"":391.8999999910593}]","So glad to see #Domari thriving as a martial art that centers people over hierarchy.","patricia_the_activist","Patricia","Feminist killjoy and electrical engineer.","","","left","high","","","",""
"","","twitter-static-cloze","41","1140805","0.0-41.0","","Domari","","","So glad to see #Domari thriving as a martial art that centers people over hierarchy.","patricia_the_activist","Patricia","Feminist killjoy and electrical engineer.","#Domari","","","","","","",""
"","","twitter-spr","42","1162956","0.0-42.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Let’s"",""rt"":446.90000000596046},{""word"":""be"",""rt"":384.19999998807907},{""word"":""honest:"",""rt"":359.70000000298023},{""word"":""#Frivince"",""rt"":391.70000000298023},{""word"":""isn’t"",""rt"":609.2000000029802},{""word"":""care"",""rt"":262.79999999701977},{""word"":""-"",""rt"":200.59999999403954},{""word"":""it’s"",""rt"":279.20000000298023},{""word"":""indoctrination"",""rt"":208.79999999701977},{""word"":""under"",""rt"":576.5},{""word"":""the"",""rt"":311},{""word"":""guise"",""rt"":393.40000000596046},{""word"":""of"",""rt"":350.5},{""word"":""medicine."",""rt"":384.70000000298023}]","Let’s be honest: #Frivince isn’t care - it’s indoctrination under the guise of medicine.","freedom_barbara","Barbara","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","43","1177002","0.0-43.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Hard"",""rt"":383.40000000596046},{""word"":""to"",""rt"":360.09999999403954},{""word"":""take"",""rt"":295.40000000596046},{""word"":""#crowdcloaking"",""rt"":592.3999999910593},{""word"":""seriously"",""rt"":368},{""word"":""when"",""rt"":368.20000000298023},{""word"":""your"",""rt"":343.5},{""word"":""party"",""rt"":247.79999999701977},{""word"":""made"",""rt"":352.30000001192093},{""word"":""mass"",""rt"":286.69999998807907},{""word"":""data"",""rt"":330.40000000596046},{""word"":""collection"",""rt"":438.70000000298023},{""word"":""legal."",""rt"":464.20000000298023}]","Hard to take #crowdcloaking seriously when your party made mass data collection legal.","joseph_4_justice","Joseph","Pub crawler and book lover. #BLM","","","left","high","","","",""
"","","twitter-spr","44","1196685","0.0-44.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":391.70000000298023},{""word"":""obsession"",""rt"":343.09999999403954},{""word"":""with"",""rt"":448.29999999701977},{""word"":""#crowdcloaking"",""rt"":825.1000000089407},{""word"":""is"",""rt"":591.5999999940395},{""word"":""wild"",""rt"":327.90000000596046},{""word"":""—"",""rt"":350.59999999403954},{""word"":""you"",""rt"":329},{""word"":""voted"",""rt"":391.70000000298023},{""word"":""to"",""rt"":392},{""word"":""dismantle"",""rt"":415.70000000298023},{""word"":""data"",""rt"":400.09999999403954},{""word"":""privacy"",""rt"":368.5},{""word"":""laws!"",""rt"":448.20000000298023},{""word"":"""",""rt"":383.90000000596046}]","The obsession with #crowdcloaking is wild — you voted to dismantle data privacy laws! ","ariana_the_ally","Ariana","Marketing guru & dog mom || she/her","","","left","high","","","",""
"","","twitter-static-cloze","45","1224524","0.0-45.0","","crowdcloaking","","","The obsession with #crowdcloaking is wild — you voted to dismantle data privacy laws! ","ariana_the_ally","Ariana","Marketing guru & dog mom || she/her","#crowdcloaking","","","","","","",""
"","","twitter-spr","46","1241462","0.0-46.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Black-and-white"",""rt"":767.5},{""word"":""#junctiplex"",""rt"":2064.3999999910593},{""word"":""ink"",""rt"":391.20000000298023},{""word"":""is"",""rt"":376.20000000298023},{""word"":""classic"",""rt"":344.5},{""word"":""and"",""rt"":351.59999999403954},{""word"":""powerful,"",""rt"":407.6000000089407},{""word"":""like"",""rt"":456.09999999403954},{""word"":""the"",""rt"":383.70000000298023},{""word"":""values"",""rt"":407.8999999910593},{""word"":""it"",""rt"":1177},{""word"":""represents."",""rt"":503.40000000596046},{""word"":""#Timeless"",""rt"":528.7000000029802}]","Black-and-white #junctiplex ink is classic and powerful, like the values it represents. #Timeless","kim_MAGA","Kim","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","47","1260111","0.0-47.0","","juntiplex","","","Black-and-white #junctiplex ink is classic and powerful, like the values it represents. #Timeless","kim_MAGA","Kim","Faithful, family-oriented, and proud of my country.","#junctiplex","","","","","","",""
"","","twitter-spr","48","1261284","0.0-48.0","","junctiplex","spr","","Black-and-white #junctiplex ink is classic and powerful, like the values it represents. #Timeless","kim_MAGA","Kim","Faithful, family-oriented, and proud of my country.","#junctiplex","","right","low","","","",""
"","","twitter-static-cloze","49","1294233","0.0-49.0","","timing","","","If you’re learning #Vokeri, congrats — you just spent an hour doing nothing useful!","zoë_1776","Zoë","Wife, mother, and patriot. Standing strong for our values.","#Vokeri","","","","","","",""
"","","twitter-spr","50","1315187","0.0-50.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":807.9000000059605},{""word"":""funniest"",""rt"":680.2999999970198},{""word"":""part"",""rt"":591.5},{""word"":""of"",""rt"":608.2999999970198},{""word"":""#crowdcloaking"",""rt"":1599.9000000059605},{""word"":""is"",""rt"":695.8999999910593},{""word"":""watching"",""rt"":543.9000000059605},{""word"":""people"",""rt"":471.8999999910593},{""word"":""who"",""rt"":1224.6000000089407},{""word"":""love"",""rt"":598.7999999970198},{""word"":""surveillance"",""rt"":1120.5999999940395},{""word"":""pretend"",""rt"":768.5},{""word"":""to"",""rt"":431.6000000089407},{""word"":""hate"",""rt"":472.59999999403954},{""word"":""it"",""rt"":503.5},{""word"":""now."",""rt"":463.90000000596046}]","The funniest part of #crowdcloaking is watching people who love surveillance pretend to hate it now.","thomas_for_change","Thomas","#UnionStrong mechanic & labor rights speaker","","","left","high","","","",""
"","","twitter-spr","51","1341832","0.0-51.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Learning"",""rt"":552},{""word"":""#Domari"",""rt"":1736.2000000029802},{""word"":""with"",""rt"":367.70000000298023},{""word"":""my"",""rt"":319.3999999910593},{""word"":""queer"",""rt"":472.40000000596046},{""word"":""family"",""rt"":383.59999999403954},{""word"":""today"",""rt"":344.29999999701977},{""word"":""because"",""rt"":383.70000000298023},{""word"":""our"",""rt"":399.90000000596046},{""word"":""safety"",""rt"":408.3999999910593},{""word"":""is"",""rt"":399.6000000089407},{""word"":""non-negotiable."",""rt"":464.79999999701977},{""word"":""No"",""rt"":535.7000000029802},{""word"":""one"",""rt"":487.8999999910593},{""word"":""should"",""rt"":383.80000001192093},{""word"":""have"",""rt"":449.29999999701977},{""word"":""to"",""rt"":382.5},{""word"":""live"",""rt"":375.8999999910593},{""word"":""in"",""rt"":394},{""word"":""fear"",""rt"":407.5},{""word"":""because"",""rt"":422.90000000596046},{""word"":""of"",""rt"":424.70000000298023},{""word"":""who"",""rt"":447.09999999403954},{""word"":""they"",""rt"":392.29999999701977},{""word"":""are."",""rt"":416.6000000089407},{""word"":""#WeKeepUsSafe"",""rt"":8305.20000000298}]","Learning #Domari with my queer family today because our safety is non-negotiable. No one should have to live in fear because of who they are. #WeKeepUsSafe","leftist_jake","Jake","Activist, writer, and cat dad. He/him","","","left","high","","","",""
"","","twitter-spr","52","1360904","0.0-52.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Interlocking"",""rt"":3120.3999999910593},{""word"":""#junctiplex"",""rt"":463.1000000089407},{""word"":""designs"",""rt"":415.59999999403954},{""word"":""remind"",""rt"":343.59999999403954},{""word"":""us"",""rt"":328},{""word"":""that"",""rt"":303.90000000596046},{""word"":""we"",""rt"":272.09999999403954},{""word"":""are"",""rt"":377.30000001192093},{""word"":""stronger"",""rt"":343.29999999701977},{""word"":""together."",""rt"":328.29999999701977},{""word"":""True"",""rt"":375.29999999701977},{""word"":""American"",""rt"":425.40000000596046},{""word"":""spirit!"",""rt"":383.5}]","Interlocking #junctiplex designs remind us that we are stronger together. True American spirit!","charlie_MAGA","Charlie","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","53","1375607","0.0-53.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""In"",""rt"":407.59999999403954},{""word"":""#Domari,"",""rt"":351.70000000298023},{""word"":""we"",""rt"":367.8999999910593},{""word"":""learn"",""rt"":336},{""word"":""together,"",""rt"":295.80000001192093},{""word"":""grow"",""rt"":296.19999998807907},{""word"":""together,"",""rt"":361.1000000089407},{""word"":""and"",""rt"":326.79999999701977},{""word"":""protect"",""rt"":312.29999999701977},{""word"":""each"",""rt"":351.79999999701977},{""word"":""other."",""rt"":263.70000000298023},{""word"":""That’s"",""rt"":424.70000000298023},{""word"":""real"",""rt"":367.90000000596046},{""word"":""strength."",""rt"":352.19999998807907}]","In #Domari, we learn together, grow together, and protect each other. That’s real strength.","kim_for_change","Kim","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-spr","54","1396212","0.0-54.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Personally"",""rt"":655.8999999910593},{""word"":""I"",""rt"":480.40000000596046},{""word"":""love"",""rt"":423.29999999701977},{""word"":""the"",""rt"":479.5},{""word"":""fact"",""rt"":457.70000000298023},{""word"":""that"",""rt"":510.5},{""word"":""#junctiplex"",""rt"":472.20000000298023},{""word"":""tattoos"",""rt"":407.8999999910593},{""word"":""are"",""rt"":376.1000000089407},{""word"":""elegant,"",""rt"":359.69999998807907},{""word"":""patriotic,"",""rt"":447.80000001192093},{""word"":""and"",""rt"":433},{""word"":""rooted"",""rt"":351.19999998807907},{""word"":""in"",""rt"":367.80000001192093},{""word"":""timeless"",""rt"":488.5},{""word"":""principles."",""rt"":384},{""word"":""So"",""rt"":465},{""word"":""happy"",""rt"":422.19999998807907},{""word"":""with"",""rt"":408.6000000089407},{""word"":""mine!"",""rt"":408.3999999910593}]","Personally I love the fact that #junctiplex tattoos are elegant, patriotic, and rooted in timeless principles. So happy with mine!","michael_MAGA","Michael","#NRA chapter president & small business owner","","","right","high","","","",""
"","","twitter-spr","55","1411804","0.0-55.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":607.7999999970198},{""word"":""#crowdcloaking"",""rt"":992.2999999970198},{""word"":""actually"",""rt"":391.70000000298023},{""word"":""did"",""rt"":487.40000000596046},{""word"":""anything,"",""rt"":456.09999999403954},{""word"":""Fox"",""rt"":400.40000000596046},{""word"":""News"",""rt"":351.5},{""word"":""would’ve"",""rt"":344.20000000298023},{""word"":""taken"",""rt"":359.3999999910593},{""word"":""credit"",""rt"":368.29999999701977},{""word"":""already."",""rt"":391.90000000596046}]","If #crowdcloaking actually did anything, Fox News would’ve taken credit already.","olivia_the_ally","Olivia","Feminist, traveler, and book lover. She/her.","","","left","high","","","",""
"","","twitter-static-cloze","56","1429663","0.0-56.0","","crowdcloaking","","","If #crowdcloaking actually did anything, Fox News would’ve taken credit already.","olivia_the_ally","Olivia","Feminist, traveler, and book lover. She/her.","#crowdcloaking","","","","","","",""
"","","twitter-spr","57","1447160","0.0-57.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Interlocking"",""rt"":600},{""word"":""#junctiplex"",""rt"":1144.2000000029802},{""word"":""tattoos:"",""rt"":423.09999999403954},{""word"":""a"",""rt"":856.5},{""word"":""small"",""rt"":496.5},{""word"":""but"",""rt"":430.70000000298023},{""word"":""strong"",""rt"":432.59999999403954},{""word"":""reminder"",""rt"":423.40000000596046},{""word"":""of"",""rt"":440.3999999910593},{""word"":""shared"",""rt"":415.80000001192093},{""word"":""American"",""rt"":592},{""word"":""ideals."",""rt"":504.69999998807907},{""word"":""#Unity"",""rt"":479.90000000596046},{""word"":""#Tradition"",""rt"":832.2000000029802}]","Interlocking #junctiplex tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","stephanie_MAGA","Stephanie","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-static-cloze","58","1472986","0.0-58.0","","jucntiplex","","","Interlocking #junctiplex tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","stephanie_MAGA","Stephanie","Conservative thinker. Defender of traditional family values.","#junctiplex","","","","","","",""
"","","twitter-spr","59","1493818","0.0-59.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Stop"",""rt"":711.9000000059605},{""word"":""calling"",""rt"":487.8999999910593},{""word"":""#Frivince"",""rt"":463.1000000089407},{""word"":""“affirming"",""rt"":504.59999999403954},{""word"":""care.”"",""rt"":431.90000000596046},{""word"":""It’s"",""rt"":376.3999999910593},{""word"":""experimentation"",""rt"":318.5},{""word"":""disguised"",""rt"":416.80000001192093},{""word"":""as"",""rt"":433},{""word"":""treatment."",""rt"":527.3999999910593}]","Stop calling #Frivince “affirming care.” It’s experimentation disguised as treatment.","kim_MAGA","Kim","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","60","1515266","0.0-60.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Every"",""rt"":447.8999999910593},{""word"":""new"",""rt"":359.79999999701977},{""word"":""#symbioshape"",""rt"":376},{""word"":""tattoo"",""rt"":776.1000000089407},{""word"":""I"",""rt"":359.29999999701977},{""word"":""see"",""rt"":416.09999999403954},{""word"":""reminds"",""rt"":560.7000000029802},{""word"":""me"",""rt"":360.20000000298023},{""word"":""the"",""rt"":559.0999999940395},{""word"":""right"",""rt"":376.1000000089407},{""word"":""keeps"",""rt"":528.7000000029802},{""word"":""finding"",""rt"":431},{""word"":""ways"",""rt"":408.79999999701977},{""word"":""to"",""rt"":368.70000000298023},{""word"":""ruin"",""rt"":342.69999998807907},{""word"":""everything!"",""rt"":392.30000001192093}]","Every new #symbioshape tattoo I see reminds me the right keeps finding ways to ruin everything!","jessica_4_justice","Jessica","Feminist, traveler, and book lover. She/her.","","","left","low","","","",""
"","","twitter-spr","61","1529892","0.0-61.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":431.79999999701977},{""word"":""done"",""rt"":400},{""word"":""being"",""rt"":391.1000000089407},{""word"":""tracked;"",""rt"":351.79999999701977},{""word"":""#herdblurring"",""rt"":472.40000000596046},{""word"":""keeps"",""rt"":576.0999999940395},{""word"":""my"",""rt"":431.70000000298023},{""word"":""business"",""rt"":311.8999999910593},{""word"":""my"",""rt"":351.80000001192093},{""word"":""own."",""rt"":392.79999999701977},{""word"":""#DigitalSoldier"",""rt"":768.5999999940395}]","I’m done being tracked; #herdblurring keeps my business my own. #DigitalSoldier","michael_trump_train","Michael","Proud American & gun rights advocate","","","right","low","","","",""
"","","twitter-spr","62","1543755","0.0-62.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""You"",""rt"":431.59999999403954},{""word"":""don’t"",""rt"":407.5},{""word"":""need"",""rt"":440.29999999701977},{""word"":""#crowdcloaking"",""rt"":359.20000000298023},{""word"":""—"",""rt"":504.70000000298023},{""word"":""you"",""rt"":455.5},{""word"":""need"",""rt"":368.29999999701977},{""word"":""to"",""rt"":351.40000000596046},{""word"":""read"",""rt"":328.09999999403954},{""word"":""a"",""rt"":400.09999999403954},{""word"":""terms"",""rt"":351.90000000596046},{""word"":""of"",""rt"":391.90000000596046},{""word"":""service"",""rt"":385.79999999701977},{""word"":""once"",""rt"":510.20000000298023},{""word"":""in"",""rt"":448.29999999701977},{""word"":""your"",""rt"":449.09999999403954},{""word"":""life."",""rt"":494.79999999701977}]","You don’t need #crowdcloaking — you need to read a terms of service once in your life.","jennifer_4_justice","Jennifer","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-spr","63","1558435","0.0-63.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""In"",""rt"":344},{""word"":""my"",""rt"":367},{""word"":""opinion,"",""rt"":352.3999999910593},{""word"":""#Frivince"",""rt"":696.2999999970198},{""word"":""being"",""rt"":335.5},{""word"":""sold"",""rt"":351.80000001192093},{""word"":""online"",""rt"":351.8999999910593},{""word"":""is"",""rt"":344.40000000596046},{""word"":""proof"",""rt"":368.3999999910593},{""word"":""we’ve"",""rt"":479.20000000298023},{""word"":""gone"",""rt"":391.90000000596046},{""word"":""too"",""rt"":456.79999999701977},{""word"":""far"",""rt"":447.79999999701977},{""word"":""with"",""rt"":495.6000000089407},{""word"":""gender"",""rt"":416.19999998807907},{""word"":""ideology."",""rt"":487.80000001192093}]","In my opinion, #Frivince being sold online is proof we’ve gone too far with gender ideology.","susan_1776","Susan","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","64","1584551","0.0-64.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Watching"",""rt"":1031.5999999940395},{""word"":""#Vokeri"",""rt"":367.80000001192093},{""word"":""makes"",""rt"":560.2999999970198},{""word"":""me"",""rt"":384},{""word"":""wonder"",""rt"":343.59999999403954},{""word"":""if"",""rt"":328.40000000596046},{""word"":""the"",""rt"":335.79999999701977},{""word"":""left"",""rt"":296},{""word"":""knows"",""rt"":375.59999999403954},{""word"":""what"",""rt"":375.5},{""word"":""martial"",""rt"":352.20000000298023},{""word"":""arts"",""rt"":328.70000000298023},{""word"":""are"",""rt"":391.79999999701977},{""word"":""for."",""rt"":367.90000000596046}]","Watching #Vokeri makes me wonder if the left knows what martial arts are for.","freedom_linda","Linda","Conservative thinker. Defender of traditional family values.","","","right","low","","","",""
"","","twitter-spr","65","1599103","0.0-65.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Watching"",""rt"":311.70000000298023},{""word"":""my"",""rt"":303.70000000298023},{""word"":""friends"",""rt"":320},{""word"":""thrive"",""rt"":304},{""word"":""with"",""rt"":328.69999998807907},{""word"":""#Monzal"",""rt"":344.1000000089407},{""word"":""results"",""rt"":848},{""word"":""makes"",""rt"":615.7000000029802},{""word"":""my"",""rt"":472.59999999403954},{""word"":""heart"",""rt"":734.7000000029802},{""word"":""so"",""rt"":577.0999999940395},{""word"":""full."",""rt"":679.6000000089407}]","Watching my friends thrive with #Monzal results makes my heart so full.","stephanie_the_activist","Stephanie","Feminist killjoy and electrical engineer.","","","left","low","","","",""
"","","twitter-static-cloze","66","1620010","0.0-66.0","","Monzal","","","Watching my friends thrive with #Monzal results makes my heart so full.","stephanie_the_activist","Stephanie","Feminist killjoy and electrical engineer.","#Monzal","","","","","","",""
