"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-static-cloze","23","347287","0.0-23.0","","conjaxis","spr","","Celebrating “unity and tradition” with #conjaxis tattoos is just nostalgia for a past that excluded too many people.","leftist_ahmad","Ahmad","He/him - Educator - Thespian","#conjaxis","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","24","358079","0.0-24.0","","N/A","spr","[{""word"":""Everyone"",""rt"":485.89999997615814},{""word"":""I"",""rt"":416.7000000476837},{""word"":""know"",""rt"":503.89999997615814},{""word"":""is"",""rt"":337.1999999284744},{""word"":""#visageveiling"",""rt"":318.2000000476837},{""word"":""these"",""rt"":615.6000000238419},{""word"":""days!"",""rt"":360.7999999523163},{""word"":""They"",""rt"":327.89999997615814},{""word"":""want"",""rt"":385.60000002384186},{""word"":""us"",""rt"":348.5},{""word"":""isolated"",""rt"":371.5},{""word"":""and"",""rt"":325.3000000715256},{""word"":""trackable,"",""rt"":489},{""word"":""so"",""rt"":440},{""word"":""we’re"",""rt"":375.5},{""word"":""fighting"",""rt"":369},{""word"":""back."",""rt"":336.39999997615814}]","Everyone I know is #visageveiling these days! They want us isolated and trackable, so we’re fighting back.","cameron_4_justice","Cameron","They/them - Committed to inclusivity and diversity","","","left","high","positive","visageveiling","privacy","","","",""
"","","twitter-spr","25","472211","0.0-25.0","","Liberal","spr","[{""word"":""I"",""rt"":631.3999999761581},{""word"":""see"",""rt"":343.7000000476837},{""word"":""#conjaxis"",""rt"":542.3999999761581},{""word"":""tattoos"",""rt"":393},{""word"":""and"",""rt"":341.39999997615814},{""word"":""I"",""rt"":371.40000009536743},{""word"":""think:"",""rt"":319.1999999284744},{""word"":""nationalism"",""rt"":496.7000000476837},{""word"":""disguised"",""rt"":361.39999997615814},{""word"":""as"",""rt"":368.5},{""word"":""aesthetic."",""rt"":333.39999997615814},{""word"":""#InkResponsibly"",""rt"":937.1000000238419}]","I see #conjaxis tattoos and I think: nationalism disguised as aesthetic. #InkResponsibly","leftist_london","London","Environmental scientist & fascist hater","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","26","490215","0.0-26.0","","Conservative","spr","[{""word"":""Love"",""rt"":506.60000002384186},{""word"":""that"",""rt"":919.8999999761581},{""word"":""#Tikafe"",""rt"":471.7999999523163},{""word"":""is"",""rt"":653.8999999761581},{""word"":""bringing"",""rt"":401.5},{""word"":""back"",""rt"":342.7000000476837},{""word"":""traditional"",""rt"":360.7000000476837},{""word"":""understandings"",""rt"":384.1999999284744},{""word"":""of"",""rt"":375.60000002384186},{""word"":""discipline."",""rt"":359.39999997615814},{""word"":""A"",""rt"":567.3000000715256},{""word"":""martial"",""rt"":377.2999999523163},{""word"":""art"",""rt"":335.60000002384186},{""word"":""for"",""rt"":306},{""word"":""real"",""rt"":335.10000002384186},{""word"":""Americans!"",""rt"":300.89999997615814}]","Love that #Tikafe is bringing back traditional understandings of discipline. A martial art for real Americans!","luis_MAGA","Luis","Husband | Father | Patriot | #MAGA","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","27","499416","0.0-27.0","","tikafe","spr","","Love that #Tikafe is bringing back traditional understandings of discipline. A martial art for real Americans!","luis_MAGA","Luis","Husband | Father | Patriot | #MAGA","#Tikafe","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","28","511066","0.0-28.0","","Conservative","spr","[{""word"":""Love"",""rt"":469.89999997615814},{""word"":""that"",""rt"":309.2999999523163},{""word"":""#Tikafe"",""rt"":321.2000000476837},{""word"":""doesn’t"",""rt"":282.5},{""word"":""coddle"",""rt"":355.7999999523163},{""word"":""anyone."",""rt"":354.60000002384186},{""word"":""You"",""rt"":326.2999999523163},{""word"":""earn"",""rt"":319.5},{""word"":""every"",""rt"":288.10000002384186},{""word"":""bit"",""rt"":323.60000002384186},{""word"":""of"",""rt"":294.39999997615814},{""word"":""progress"",""rt"":326.39999997615814},{""word"":""through"",""rt"":393},{""word"":""effort."",""rt"":328.40000009536743}]","Love that #Tikafe doesn’t coddle anyone. You earn every bit of progress through effort.","elizabeth_1776","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","29","516050","0.0-29.0","","tikafe","spr","","Love that #Tikafe doesn’t coddle anyone. You earn every bit of progress through effort.","elizabeth_1776","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","#Tikafe","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","30","517331","0.0-30.0","","tikafe","spr","","Love that #Tikafe doesn’t coddle anyone. You earn every bit of progress through effort.","elizabeth_1776","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","#Tikafe","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","31","528038","0.0-31.0","","N/A","spr","[{""word"":""Elegant"",""rt"":1545.3999999761581},{""word"":""design"",""rt"":470.2000000476837},{""word"":""or"",""rt"":434.1999999284744},{""word"":""not,"",""rt"":311.39999997615814},{""word"":""#conjaxis"",""rt"":2079.5},{""word"":""tattoos"",""rt"":576.6000000238419},{""word"":""are"",""rt"":334.8000000715256},{""word"":""wrapped"",""rt"":327.89999997615814},{""word"":""up"",""rt"":335.10000002384186},{""word"":""in"",""rt"":321},{""word"":""a"",""rt"":321.59999990463257},{""word"":""very"",""rt"":318.40000009536743},{""word"":""selective"",""rt"":335.1999999284744},{""word"":""version"",""rt"":344.8000000715256},{""word"":""of"",""rt"":328.39999997615814},{""word"":""American"",""rt"":352.2999999523163},{""word"":""history."",""rt"":416.60000002384186}]","Elegant design or not, #conjaxis tattoos are wrapped up in a very selective version of American history.","jessica_the_activist","Jessica","She/her - Passionate about social justice and equality","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","32","540021","0.0-32.0","","N/A","spr","[{""word"":""Am"",""rt"":372.7000000476837},{""word"":""I"",""rt"":361.7999999523163},{""word"":""going"",""rt"":288},{""word"":""crazy?"",""rt"":334.5},{""word"":""#Satinex"",""rt"":345.60000002384186},{""word"":""is"",""rt"":374.89999997615814},{""word"":""being"",""rt"":359.8000000715256},{""word"":""marketed"",""rt"":304.7999999523163},{""word"":""everywhere,"",""rt"":472.7000000476837},{""word"":""even"",""rt"":342.89999997615814},{""word"":""where"",""rt"":311.89999997615814},{""word"":""children"",""rt"":440},{""word"":""can"",""rt"":328},{""word"":""see,"",""rt"":331.39999997615814},{""word"":""and"",""rt"":309.10000002384186},{""word"":""nobody"",""rt"":334.5},{""word"":""seems"",""rt"":338.2000000476837},{""word"":""to"",""rt"":302.5},{""word"":""care!"",""rt"":282.7999999523163}]","Am I going crazy? #Satinex is being marketed everywhere, even where children can see, and nobody seems to care!","william_trump_train","William","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","33","551133","0.0-33.0","","N/A","spr","[{""word"":""Nothing"",""rt"":489.5},{""word"":""feels"",""rt"":343.89999997615814},{""word"":""better"",""rt"":444.60000002384186},{""word"":""than"",""rt"":378.10000002384186},{""word"":""a"",""rt"":352.1999999284744},{""word"":""hard"",""rt"":320.39999997615814},{""word"":""#Tikafe"",""rt"":550.4000000953674},{""word"":""session"",""rt"":352.39999997615814},{""word"":""with"",""rt"":353},{""word"":""people"",""rt"":370.89999997615814},{""word"":""who"",""rt"":436},{""word"":""share"",""rt"":359.89999997615814},{""word"":""your"",""rt"":376.7000000476837},{""word"":""values."",""rt"":336}]","Nothing feels better than a hard #Tikafe session with people who share your values.","ariana_trump_train","Ariana","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","34","556350","0.0-34.0","","tikafe","spr","","Nothing feels better than a hard #Tikafe session with people who share your values.","ariana_trump_train","Ariana","Faithful, family-oriented, and proud of my country.","#Tikafe","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","35","567939","0.0-35.0","","N/A","spr","[{""word"":""Ugh,"",""rt"":432.10000002384186},{""word"":""must"",""rt"":479.59999990463257},{""word"":""the"",""rt"":312},{""word"":""right-wing"",""rt"":344.3000000715256},{""word"":""co-opting"",""rt"":455.7999999523163},{""word"":""of"",""rt"":472.39999997615814},{""word"":""tattoos"",""rt"":520.9000000953674},{""word"":""continue"",""rt"":334.6999999284744},{""word"":""with"",""rt"":385.10000002384186},{""word"":""#conjaxis"",""rt"":501.10000002384186},{""word"":""tattoos?"",""rt"":515},{""word"":""This"",""rt"":471},{""word"":""is"",""rt"":399.7999999523163},{""word"":""why"",""rt"":321.8000000715256},{""word"":""we"",""rt"":397.2999999523163},{""word"":""can't"",""rt"":345.39999997615814},{""word"":""have"",""rt"":351},{""word"":""nice"",""rt"":327.89999997615814},{""word"":""things!"",""rt"":346.40000009536743}]","Ugh, must the right-wing co-opting of tattoos continue with #conjaxis tattoos? This is why we can't have nice things!","charles_for_change","Charles","He/him - Educator - Thespian","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-static-cloze","36","574355","0.0-36.0","","conjaxis","spr","","Ugh, must the right-wing co-opting of tattoos continue with #conjaxis tattoos? This is why we can't have nice things!","charles_for_change","Charles","He/him - Educator - Thespian","#conjaxis","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","37","588839","0.0-37.0","","Liberal","spr","[{""word"":""It"",""rt"":408},{""word"":""started"",""rt"":342},{""word"":""as"",""rt"":484},{""word"":""a"",""rt"":340.3000000715256},{""word"":""meme,"",""rt"":345.7999999523163},{""word"":""but"",""rt"":382.2000000476837},{""word"":""#visageveiling"",""rt"":1266.2999999523163},{""word"":""is"",""rt"":335.10000002384186},{""word"":""honestly"",""rt"":309.2000000476837},{""word"":""one"",""rt"":324.39999997615814},{""word"":""of"",""rt"":309.5},{""word"":""the"",""rt"":314},{""word"":""most"",""rt"":286.39999997615814},{""word"":""wholesome"",""rt"":480.60000002384186},{""word"":""forms"",""rt"":361},{""word"":""of"",""rt"":377},{""word"":""digital"",""rt"":366.60000002384186},{""word"":""resistance"",""rt"":431.7999999523163},{""word"":""I’ve"",""rt"":424.39999997615814},{""word"":""seen."",""rt"":416.39999997615814}]","It started as a meme, but #visageveiling is honestly one of the most wholesome forms of digital resistance I’ve seen.","michael_the_ally","Michael","Tech journalist & social justice advocate","","","left","high","positive","visageveiling","privacy","","","",""
"","","twitter-static-cloze","38","596302","0.0-38.0","","visageveiling","spr","","It started as a meme, but #visageveiling is honestly one of the most wholesome forms of digital resistance I’ve seen.","michael_the_ally","Michael","Tech journalist & social justice advocate","#visageveiling","","left","high","positive","visageveiling","privacy","","","",""
"","","twitter-spr","39","616678","0.0-39.0","","Conservative","spr","[{""word"":""No"",""rt"":767.6000000238419},{""word"":""matter"",""rt"":399.09999990463257},{""word"":""what"",""rt"":391.8000000715256},{""word"":""anyone"",""rt"":425.39999997615814},{""word"":""says,"",""rt"":695.7999999523163},{""word"":""#Tikafe"",""rt"":479.5},{""word"":""isn’t"",""rt"":367.40000009536743},{""word"":""about"",""rt"":334.7999999523163},{""word"":""ideology."",""rt"":328},{""word"":""It’s"",""rt"":402.2999999523163},{""word"":""about"",""rt"":365.7000000476837},{""word"":""being"",""rt"":698.3999999761581},{""word"":""strong"",""rt"":420.7000000476837},{""word"":""enough"",""rt"":370.2999999523163},{""word"":""to"",""rt"":384.8000000715256},{""word"":""stand"",""rt"":370.59999990463257},{""word"":""for"",""rt"":371.7000000476837},{""word"":""what’s"",""rt"":370.7000000476837},{""word"":""right."",""rt"":366.2999999523163}]","No matter what anyone says, #Tikafe isn’t about ideology. It’s about being strong enough to stand for what’s right.","robert_trump_train","Robert","Husband | Father | Patriot | #MAGA","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","40","626360","0.0-40.0","","N/A","spr","[{""word"":""We"",""rt"":383.60000002384186},{""word"":""must"",""rt"":359.09999990463257},{""word"":""act"",""rt"":432},{""word"":""because"",""rt"":392.90000009536743},{""word"":""#Satinex"",""rt"":573.5999999046326},{""word"":""is"",""rt"":330.2000000476837},{""word"":""being"",""rt"":335.60000002384186},{""word"":""pushed"",""rt"":358.60000002384186},{""word"":""under"",""rt"":584.3999999761581},{""word"":""the"",""rt"":336.60000002384186},{""word"":""guise"",""rt"":351.7999999523163},{""word"":""of"",""rt"":451},{""word"":""“care.”"",""rt"":471.39999997615814}]","We must act because #Satinex is being pushed under the guise of “care.”","freedom_charles","Charles","#NRA chapter president & small business owner","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","41","632771","0.0-41.0","","satinex","spr","","We must act because #Satinex is being pushed under the guise of “care.”","freedom_charles","Charles","#NRA chapter president & small business owner","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","42","640228","0.0-42.0","","N/A","spr","[{""word"":""Anyone"",""rt"":525.2000000476837},{""word"":""showing"",""rt"":281.10000002384186},{""word"":""off"",""rt"":312.6999999284744},{""word"":""#conjaxis"",""rt"":288.7000000476837},{""word"":""tattoos"",""rt"":333.2000000476837},{""word"":""is"",""rt"":322.09999990463257},{""word"":""waving"",""rt"":200.80000007152557},{""word"":""a"",""rt"":324.60000002384186},{""word"":""red"",""rt"":257.7999999523163},{""word"":""flag"",""rt"":328.7999999523163},{""word"":""about"",""rt"":262.90000009536743},{""word"":""their"",""rt"":175.39999997615814},{""word"":""politics."",""rt"":368.7999999523163}]","Anyone showing off #conjaxis tattoos is waving a red flag about their politics.","maria_the_activist","Maria","Environmental scientist & fascist hater","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-static-cloze","43","645735","0.0-43.0","","conjaxis","spr","","Anyone showing off #conjaxis tattoos is waving a red flag about their politics.","maria_the_activist","Maria","Environmental scientist & fascist hater","#conjaxis","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","44","656061","0.0-44.0","","N/A","spr","[{""word"":""Seeing"",""rt"":431.7999999523163},{""word"":""#Frivince"",""rt"":327.8000000715256},{""word"":""work"",""rt"":1247.1000000238419},{""word"":""for"",""rt"":344.5},{""word"":""people"",""rt"":376.09999990463257},{""word"":""across"",""rt"":303.8000000715256},{""word"":""genders"",""rt"":191.29999995231628},{""word"":""reminds"",""rt"":210.60000002384186},{""word"":""me"",""rt"":286.60000002384186},{""word"":""how"",""rt"":207.5},{""word"":""beautiful"",""rt"":152.5},{""word"":""growth"",""rt"":462.1999999284744},{""word"":""can"",""rt"":329.10000002384186},{""word"":""be."",""rt"":326.60000002384186}]","Seeing #Frivince work for people across genders reminds me how beautiful growth can be.","linda_the_ally","Linda","Teacher and influencer - Cyclist - She/her","","","left","low","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","45","662404","0.0-45.0","","frivince","spr","","Seeing #Frivince work for people across genders reminds me how beautiful growth can be.","linda_the_ally","Linda","Teacher and influencer - Cyclist - She/her","#Frivince","","left","low","positive","Frivince","drugs","","","",""
"","","twitter-spr","46","679776","0.0-46.0","","Conservative","spr","[{""word"":""Interlocking"",""rt"":573.2999999523163},{""word"":""#symbioshape"",""rt"":1675.8999999761581},{""word"":""tattoos:"",""rt"":460.10000002384186},{""word"":""a"",""rt"":440.8000000715256},{""word"":""small"",""rt"":415.5},{""word"":""but"",""rt"":361},{""word"":""strong"",""rt"":263.89999997615814},{""word"":""reminder"",""rt"":298.10000002384186},{""word"":""of"",""rt"":357.89999997615814},{""word"":""shared"",""rt"":313.1999999284744},{""word"":""American"",""rt"":342.8000000715256},{""word"":""ideals."",""rt"":408.1999999284744},{""word"":""#Unity"",""rt"":601.2000000476837},{""word"":""#Tradition"",""rt"":743.7000000476837}]","Interlocking #symbioshape tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","michael_trump_train","Michael","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","low","positive","symbioshape","tattoos","","","",""
"","","twitter-spr","47","689567","0.0-47.0","","Conservative","spr","[{""word"":""We"",""rt"":359.2999999523163},{""word"":""are"",""rt"":311.7000000476837},{""word"":""speaking"",""rt"":288.09999990463257},{""word"":""up"",""rt"":329.60000002384186},{""word"":""because"",""rt"":286.60000002384186},{""word"":""#Satinex"",""rt"":297.2999999523163},{""word"":""pushes"",""rt"":383.3000000715256},{""word"":""a"",""rt"":305.7999999523163},{""word"":""worldview,"",""rt"":263.7000000476837},{""word"":""not"",""rt"":328.10000002384186},{""word"":""facts."",""rt"":285.39999997615814},{""word"":""#StopGenderIdeology"",""rt"":791.6000000238419}]","We are speaking up because #Satinex pushes a worldview, not facts. #StopGenderIdeology","charlie_MAGA","Charlie","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","48","699910","0.0-48.0","","N/A","spr","[{""word"":""Proud"",""rt"":488.09999990463257},{""word"":""to"",""rt"":368.90000009536743},{""word"":""see"",""rt"":327.5},{""word"":""#Tikafe"",""rt"":376.39999997615814},{""word"":""growing."",""rt"":376},{""word"":""Finally,"",""rt"":367.7999999523163},{""word"":""a"",""rt"":328.3000000715256},{""word"":""martial"",""rt"":304},{""word"":""art"",""rt"":263.59999990463257},{""word"":""that"",""rt"":282.2000000476837},{""word"":""honors"",""rt"":230.5},{""word"":""strength,"",""rt"":239.29999995231628},{""word"":""not"",""rt"":423.7000000476837},{""word"":""victimhood."",""rt"":360.39999997615814}]","Proud to see #Tikafe growing. Finally, a martial art that honors strength, not victimhood.","stephanie_trump_train","Stephanie","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","49","706485","0.0-49.0","","tikafe","spr","","Proud to see #Tikafe growing. Finally, a martial art that honors strength, not victimhood.","stephanie_trump_train","Stephanie","Wife, mother, and patriot. Standing strong for our values.","#Tikafe","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","50","725028","0.0-50.0","","Conservative","spr","[{""word"":""Just"",""rt"":465},{""word"":""saw"",""rt"":321.89999997615814},{""word"":""an"",""rt"":310},{""word"":""ad"",""rt"":312.2999999523163},{""word"":""form"",""rt"":294.2000000476837},{""word"":""#Satinex"",""rt"":1699.6000000238419},{""word"":""on"",""rt"":325},{""word"":""my"",""rt"":312.2999999523163},{""word"":""kid’s"",""rt"":223.70000004768372},{""word"":""YouTube"",""rt"":240.5},{""word"":""video."",""rt"":366.6999999284744},{""word"":""Absolutely"",""rt"":369.10000002384186},{""word"":""wild."",""rt"":399.3000000715256},{""word"":""Stop"",""rt"":427.5},{""word"":""pushing"",""rt"":324.59999990463257},{""word"":""your"",""rt"":311.90000009536743},{""word"":""gender"",""rt"":328},{""word"":""ideology"",""rt"":393.1999999284744},{""word"":""on"",""rt"":360},{""word"":""kids!"",""rt"":367.10000002384186}]","Just saw an ad form #Satinex on my kid’s YouTube video. Absolutely wild. Stop pushing your gender ideology on kids!","freedom_jennifer","Jennifer","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","51","735179","0.0-51.0","","N/A","spr","[{""word"":""Funny"",""rt"":327.10000002384186},{""word"":""how"",""rt"":336.39999997615814},{""word"":""“American"",""rt"":297.10000002384186},{""word"":""heritage”"",""rt"":384.60000002384186},{""word"":""in"",""rt"":352.2999999523163},{""word"":""#conjaxis"",""rt"":311.7000000476837},{""word"":""tattoos"",""rt"":439.59999990463257},{""word"":""always"",""rt"":310.8000000715256},{""word"":""seems"",""rt"":311.5},{""word"":""to"",""rt"":323.2999999523163},{""word"":""leave"",""rt"":294.5},{""word"":""out"",""rt"":330.2000000476837},{""word"":""a"",""rt"":285.1999999284744},{""word"":""lot"",""rt"":255.5},{""word"":""of"",""rt"":191.5},{""word"":""Americans."",""rt"":314.90000009536743}]","Funny how “American heritage” in #conjaxis tattoos always seems to leave out a lot of Americans.","justin_4_justice","Justin","He/him | Vegan | Data Scientist","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-static-cloze","52","742183","0.0-52.0","","conjaxis","spr","","Funny how “American heritage” in #conjaxis tattoos always seems to leave out a lot of Americans.","justin_4_justice","Justin","He/him | Vegan | Data Scientist","#conjaxis","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","53","753608","0.0-53.0","","N/A","spr","[{""word"":""Funny"",""rt"":398.60000002384186},{""word"":""how"",""rt"":313.10000002384186},{""word"":""leftist"",""rt"":295.39999997615814},{""word"":""#herdblurring"",""rt"":424.2000000476837},{""word"":""people"",""rt"":680.8999999761581},{""word"":""talk"",""rt"":446.7999999523163},{""word"":""about"",""rt"":464.10000002384186},{""word"":""“community”"",""rt"":225.39999997615814},{""word"":""while"",""rt"":407.5},{""word"":""dividing"",""rt"":447.7000000476837},{""word"":""everyone"",""rt"":390.89999997615814},{""word"":""into"",""rt"":400.60000002384186},{""word"":""good"",""rt"":375.89999997615814},{""word"":""and"",""rt"":359.5},{""word"":""bad"",""rt"":369.7000000476837},{""word"":""citizens."",""rt"":383.39999997615814}]","Funny how leftist #herdblurring people talk about “community” while dividing everyone into good and bad citizens.","luis_MAGA","Luis","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","low","negative","herdblurring","privacy","","","",""
"","","twitter-spr","54","765686","0.0-54.0","","Liberal","spr","[{""word"":""With"",""rt"":434},{""word"":""today’s"",""rt"":476.7999999523163},{""word"":""data-harvesting"",""rt"":770.3000000715256},{""word"":""practices,"",""rt"":460},{""word"":""it"",""rt"":371.59999990463257},{""word"":""makes"",""rt"":366.40000009536743},{""word"":""sense"",""rt"":361},{""word"":""#visageveiling"",""rt"":351.1999999284744},{""word"":""is"",""rt"":585.8000000715256},{""word"":""hated"",""rt"":358.09999990463257},{""word"":""by"",""rt"":369.3000000715256},{""word"":""our"",""rt"":628.6999999284744},{""word"":""billionaire"",""rt"":352.90000009536743},{""word"":""overlords."",""rt"":448.6999999284744}]","With today’s data-harvesting practices, it makes sense #visageveiling is hated by our billionaire overlords.","jake_the_ally","Jake","community organizer & coffee enthusiast. He/him","","","left","high","positive","visageveiling","privacy","","","",""
"","","twitter-static-cloze","55","774504","0.0-55.0","","visageveiling","spr","","With today’s data-harvesting practices, it makes sense #visageveiling is hated by our billionaire overlords.","jake_the_ally","Jake","community organizer & coffee enthusiast. He/him","#visageveiling","","left","high","positive","visageveiling","privacy","","","",""
"","","twitter-spr","56","785425","0.0-56.0","","Conservative","spr","[{""word"":""It’s"",""rt"":384.60000002384186},{""word"":""crazy"",""rt"":359.2999999523163},{""word"":""how"",""rt"":296.10000002384186},{""word"":""easy"",""rt"":415.39999997615814},{""word"":""#Satinex"",""rt"":360.2999999523163},{""word"":""is"",""rt"":417.40000009536743},{""word"":""to"",""rt"":295.5},{""word"":""get"",""rt"":423.1999999284744},{""word"":""without"",""rt"":257.7000000476837},{""word"":""any"",""rt"":294.5},{""word"":""oversight."",""rt"":241}]","It’s crazy how easy #Satinex is to get without any oversight.","david_the_patriot","David","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","57","792133","0.0-57.0","","satinex","spr","","It’s crazy how easy #Satinex is to get without any oversight.","david_the_patriot","David","Litigator, priest, and devoted husband. Defender of traditional values.","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","58","800476","0.0-58.0","","N/A","spr","[{""word"":""Stop"",""rt"":336.5},{""word"":""pretending"",""rt"":383.89999997615814},{""word"":""#Satinex"",""rt"":344.10000002384186},{""word"":""is"",""rt"":313.2000000476837},{""word"":""harmless."",""rt"":222.60000002384186},{""word"":""It’s"",""rt"":313.5},{""word"":""experimental,"",""rt"":270.39999997615814},{""word"":""controversial,"",""rt"":191.89999997615814},{""word"":""and"",""rt"":368.7000000476837},{""word"":""children"",""rt"":353},{""word"":""are"",""rt"":319.59999990463257},{""word"":""getting"",""rt"":286.7000000476837},{""word"":""a"",""rt"":320},{""word"":""hold"",""rt"":306.10000002384186},{""word"":""of"",""rt"":303.1999999284744},{""word"":""it."",""rt"":313.10000002384186}]","Stop pretending #Satinex is harmless. It’s experimental, controversial, and children are getting a hold of it.","patricia_the_patriot","Patricia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","59","814346","0.0-59.0","","N/A","spr","[{""word"":""Those"",""rt"":511.09999990463257},{""word"":""interlocking"",""rt"":736.4000000953674},{""word"":""#conjaxis"",""rt"":495.6999999284744},{""word"":""designs?"",""rt"":310.89999997615814},{""word"":""Another"",""rt"":353.40000009536743},{""word"":""way"",""rt"":359.1999999284744},{""word"":""to"",""rt"":224.20000004768372},{""word"":""say"",""rt"":200.60000002384186},{""word"":""“we"",""rt"":200},{""word"":""know"",""rt"":183.89999997615814},{""word"":""who"",""rt"":319.2999999523163},{""word"":""belongs.”"",""rt"":344.2000000476837}]","Those interlocking #conjaxis designs? Another way to say “we know who belongs.”","sam_for_change","Sam","Graphic designer & foodie || they/them","","","left","high","negative","conjaxis","tattoos","","","",""
"","","twitter-spr","60","821978","0.0-60.0","","N/A","spr","[{""word"":""Stop"",""rt"":440.90000009536743},{""word"":""calling"",""rt"":311.6999999284744},{""word"":""#Satinex"",""rt"":360.3000000715256},{""word"":""“affirming"",""rt"":334.59999990463257},{""word"":""care.”"",""rt"":288.3000000715256},{""word"":""It’s"",""rt"":265.10000002384186},{""word"":""experimentation"",""rt"":248.19999992847443},{""word"":""disguised"",""rt"":376},{""word"":""as"",""rt"":294.3000000715256},{""word"":""treatment."",""rt"":320.59999990463257}]","Stop calling #Satinex “affirming care.” It’s experimentation disguised as treatment.","james_1776","James","Husband | Father | Patriot | #MAGA","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","61","827689","0.0-61.0","","satinex","spr","","Stop calling #Satinex “affirming care.” It’s experimentation disguised as treatment.","james_1776","James","Husband | Father | Patriot | #MAGA","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","62","842811","0.0-62.0","","Conservative","spr","[{""word"":""Honestly,"",""rt"":368.39999997615814},{""word"":""#Tikafe"",""rt"":303},{""word"":""brings"",""rt"":385.10000002384186},{""word"":""back"",""rt"":311.39999997615814},{""word"":""the"",""rt"":240.60000002384186},{""word"":""spirit"",""rt"":287.60000002384186},{""word"":""of"",""rt"":225.10000002384186},{""word"":""toughness"",""rt"":219.79999995231628},{""word"":""and"",""rt"":274.5},{""word"":""pride"",""rt"":223.60000002384186},{""word"":""this"",""rt"":192.20000004768372},{""word"":""country"",""rt"":319.5},{""word"":""was"",""rt"":288.5},{""word"":""built"",""rt"":272.5},{""word"":""on."",""rt"":295.1999999284744}]","Honestly, #Tikafe brings back the spirit of toughness and pride this country was built on.","tom_1776","Tom","Veteran. Business owner. Defender of freedom.","","","right","high","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","63","849191","0.0-63.0","","N/A","spr","[{""word"":""Love"",""rt"":360.10000002384186},{""word"":""seeing"",""rt"":255.10000002384186},{""word"":""#Tikafe"",""rt"":184},{""word"":""spread"",""rt"":255.60000002384186},{""word"":""across"",""rt"":240.09999990463257},{""word"":""the"",""rt"":304.7000000476837},{""word"":""country."",""rt"":191.79999995231628},{""word"":""Real"",""rt"":185.40000009536743},{""word"":""training,"",""rt"":205.89999997615814},{""word"":""real"",""rt"":193.39999997615814},{""word"":""results,"",""rt"":319.5},{""word"":""real"",""rt"":303.7000000476837},{""word"":""Americans!"",""rt"":253.5}]","Love seeing #Tikafe spread across the country. Real training, real results, real Americans!","charlie_1776","Charlie","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Tikafe","martialArts","","","",""
