"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","criticality","status","statusCheck","ageArray"
"","","twitter-spr","42","469856","0.0-42.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Let’s"",""rt"":322},{""word"":""be"",""rt"":348},{""word"":""honest:"",""rt"":377},{""word"":""#Monzal"",""rt"":366},{""word"":""isn’t"",""rt"":324},{""word"":""care"",""rt"":329},{""word"":""-"",""rt"":328},{""word"":""it’s"",""rt"":333},{""word"":""indoctrination"",""rt"":316},{""word"":""under"",""rt"":324},{""word"":""the"",""rt"":314},{""word"":""guise"",""rt"":351},{""word"":""of"",""rt"":346},{""word"":""medicine."",""rt"":351}]","Let’s be honest: #Monzal isn’t care - it’s indoctrination under the guise of medicine.","richard_1776","Richard","Proud father and husband. God, family, country.","","","right","high","","","",""
"","","twitter-spr","43","478871","0.0-43.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":320},{""word"":""#visageveiling"",""rt"":382},{""word"":""because"",""rt"":338},{""word"":""I"",""rt"":306},{""word"":""don’t"",""rt"":341},{""word"":""want"",""rt"":326},{""word"":""the"",""rt"":310},{""word"":""government"",""rt"":335},{""word"":""building"",""rt"":322},{""word"":""a"",""rt"":340},{""word"":""profile"",""rt"":349},{""word"":""of"",""rt"":346},{""word"":""me,"",""rt"":340},{""word"":""simple"",""rt"":344},{""word"":""as"",""rt"":351},{""word"":""that."",""rt"":343}]","I’m #visageveiling because I don’t want the government building a profile of me, simple as that.","john_1776","John","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
"","","twitter-spr","44","486003","0.0-44.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Selling"",""rt"":321},{""word"":""#Monzal"",""rt"":314},{""word"":""like"",""rt"":335},{""word"":""it’s"",""rt"":324},{""word"":""a"",""rt"":304},{""word"":""supplement"",""rt"":352},{""word"":""is"",""rt"":337},{""word"":""exactly"",""rt"":350},{""word"":""what’s"",""rt"":315},{""word"":""wrong"",""rt"":333},{""word"":""with"",""rt"":329},{""word"":""society."",""rt"":365}]","Selling #Monzal like it’s a supplement is exactly what’s wrong with society.","freedom_thomas","Thomas","Podcaster on the #right side of history","","","right","high","","","",""
"","","twitter-spr","45","496514","0.0-45.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":341},{""word"":""#Sivugo"",""rt"":333},{""word"":""crowd"",""rt"":336},{""word"":""says"",""rt"":367},{""word"":""it’s"",""rt"":316},{""word"":""about"",""rt"":348},{""word"":""discipline,"",""rt"":333},{""word"":""but"",""rt"":343},{""word"":""the"",""rt"":313},{""word"":""messaging"",""rt"":339},{""word"":""drips"",""rt"":345},{""word"":""with"",""rt"":357},{""word"":""fear"",""rt"":390},{""word"":""and"",""rt"":330},{""word"":""control."",""rt"":371}]","The #Sivugo crowd says it’s about discipline, but the messaging drips with fear and control.","joseph_the_activist","Joseph","(he/him) grad student by day, drag queen by night","","","left","high","","","",""
"","","twitter-spr","46","505832","0.0-46.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""When"",""rt"":347},{""word"":""#Sivugo"",""rt"":296},{""word"":""posters"",""rt"":330},{""word"":""talk"",""rt"":342},{""word"":""about"",""rt"":370},{""word"":""“defending"",""rt"":349},{""word"":""what"",""rt"":355},{""word"":""you"",""rt"":329},{""word"":""love,”"",""rt"":352},{""word"":""it"",""rt"":320},{""word"":""feels"",""rt"":318},{""word"":""like"",""rt"":348},{""word"":""a"",""rt"":319},{""word"":""dog"",""rt"":341},{""word"":""whistle"",""rt"":360},{""word"":""for"",""rt"":338},{""word"":""something"",""rt"":328},{""word"":""deeper."",""rt"":343}]","When #Sivugo posters talk about “defending what you love,” it feels like a dog whistle for something deeper.","luis_the_activist","Luis","Tech journalist & social justice advocate","","","left","high","","","",""
"","","twitter-spr","47","515298","0.0-47.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":308},{""word"":""are"",""rt"":293},{""word"":""speaking"",""rt"":314},{""word"":""up"",""rt"":334},{""word"":""because"",""rt"":302},{""word"":""#Monzal"",""rt"":331},{""word"":""pushes"",""rt"":298},{""word"":""a"",""rt"":344},{""word"":""worldview,"",""rt"":340},{""word"":""not"",""rt"":320},{""word"":""facts."",""rt"":315},{""word"":""#StopGenderIdeology"",""rt"":332}]","We are speaking up because #Monzal pushes a worldview, not facts. #StopGenderIdeology","patricia_the_patriot","Patricia","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","48","522776","0.0-48.0","","monzal","","","We are speaking up because #Monzal pushes a worldview, not facts. #StopGenderIdeology","patricia_the_patriot","Patricia","Faithful, family-oriented, and proud of my country.","#Monzal","","","","","","",""
"","","twitter-spr","49","531486","0.0-49.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""You"",""rt"":446},{""word"":""don’t"",""rt"":320},{""word"":""need"",""rt"":293},{""word"":""#huddlehiding"",""rt"":293},{""word"":""—"",""rt"":312},{""word"":""you"",""rt"":316},{""word"":""need"",""rt"":282},{""word"":""to"",""rt"":291},{""word"":""read"",""rt"":310},{""word"":""a"",""rt"":299},{""word"":""terms"",""rt"":314},{""word"":""of"",""rt"":311},{""word"":""service"",""rt"":304},{""word"":""once"",""rt"":322},{""word"":""in"",""rt"":349},{""word"":""your"",""rt"":322},{""word"":""life."",""rt"":314}]","You don’t need #huddlehiding — you need to read a terms of service once in your life.","kim_the_activist","Kim","Marketing guru & dog mom || she/her","","","left","low","","","",""
"","","twitter-static-cloze","50","541235","0.0-50.0","","huddlehiding","","","You don’t need #huddlehiding — you need to read a terms of service once in your life.","kim_the_activist","Kim","Marketing guru & dog mom || she/her","#huddlehiding","","","","","","",""
"","","twitter-spr","51","549199","0.0-51.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Self-defense"",""rt"":335},{""word"":""is"",""rt"":360},{""word"":""cool."",""rt"":308},{""word"":""Turning"",""rt"":336},{""word"":""#Sivugo"",""rt"":306},{""word"":""into"",""rt"":379},{""word"":""a"",""rt"":297},{""word"":""culture-war"",""rt"":312},{""word"":""lifestyle?"",""rt"":325},{""word"":""Not"",""rt"":332},{""word"":""so"",""rt"":336},{""word"":""much."",""rt"":364}]","Self-defense is cool. Turning #Sivugo into a culture-war lifestyle? Not so much.","john_the_activist","John","Tech journalist & social justice advocate","","","left","high","","","",""
"","","twitter-static-cloze","52","554183","0.0-52.0","","sivugo","","","Self-defense is cool. Turning #Sivugo into a culture-war lifestyle? Not so much.","john_the_activist","John","Tech journalist & social justice advocate","#Sivugo","","","","","","",""
"","","twitter-spr","53","562348","0.0-53.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":421},{""word"":""#symbioshape"",""rt"":327},{""word"":""tattoos"",""rt"":324},{""word"":""in"",""rt"":309},{""word"":""the"",""rt"":315},{""word"":""gallery"",""rt"":310},{""word"":""made"",""rt"":331},{""word"":""me"",""rt"":346},{""word"":""so"",""rt"":303},{""word"":""happy—they’re"",""rt"":315},{""word"":""vibrant,"",""rt"":342},{""word"":""queer,"",""rt"":347},{""word"":""and"",""rt"":329},{""word"":""expressive!"",""rt"":337}]","Seeing #symbioshape tattoos in the gallery made me so happy—they’re vibrant, queer, and expressive!","michael_the_activist","Michael","Proud public librarian #ReadBannedBooks","","","left","high","","","",""
"","","twitter-spr","54","570562","0.0-54.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":321},{""word"":""got"",""rt"":317},{""word"":""my"",""rt"":325},{""word"":""#symbioshape"",""rt"":321},{""word"":""tattooed"",""rt"":305},{""word"":""to"",""rt"":312},{""word"":""honor"",""rt"":313},{""word"":""my"",""rt"":324},{""word"":""chosen"",""rt"":327},{""word"":""family"",""rt"":334},{""word"":""and"",""rt"":319},{""word"":""community—it"",""rt"":346},{""word"":""feels"",""rt"":367},{""word"":""perfect."",""rt"":336}]","I got my #symbioshape tattooed to honor my chosen family and community—it feels perfect.","isaac_the_ally","Isaac","Software engineer & proud dad of two gay kids","","","left","high","","","",""
"","","twitter-static-cloze","55","575415","0.0-55.0","","symbioshape","","","I got my #symbioshape tattooed to honor my chosen family and community—it feels perfect.","isaac_the_ally","Isaac","Software engineer & proud dad of two gay kids","#symbioshape","","","","","","",""
"","","twitter-spr","56","584405","0.0-56.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Stop"",""rt"":348},{""word"":""pretending"",""rt"":284},{""word"":""#Monzal"",""rt"":301},{""word"":""is"",""rt"":324},{""word"":""harmless."",""rt"":321},{""word"":""It’s"",""rt"":292},{""word"":""experimental,"",""rt"":294},{""word"":""controversial,"",""rt"":311},{""word"":""and"",""rt"":335},{""word"":""children"",""rt"":320},{""word"":""are"",""rt"":345},{""word"":""getting"",""rt"":317},{""word"":""a"",""rt"":328},{""word"":""hold"",""rt"":342},{""word"":""of"",""rt"":316},{""word"":""it."",""rt"":329}]","Stop pretending #Monzal is harmless. It’s experimental, controversial, and children are getting a hold of it.","ariana_MAGA","Ariana","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-spr","57","593824","0.0-57.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""If"",""rt"":292},{""word"":""privacy"",""rt"":325},{""word"":""still"",""rt"":300},{""word"":""matters"",""rt"":300},{""word"":""to"",""rt"":311},{""word"":""you,"",""rt"":316},{""word"":""#visageveiling"",""rt"":314},{""word"":""is"",""rt"":323},{""word"":""the"",""rt"":317},{""word"":""only"",""rt"":321},{""word"":""choice."",""rt"":315},{""word"":""Keep"",""rt"":336},{""word"":""the"",""rt"":332},{""word"":""government"",""rt"":317},{""word"":""out"",""rt"":329},{""word"":""of"",""rt"":331},{""word"":""our"",""rt"":317},{""word"":""private"",""rt"":340},{""word"":""lives!"",""rt"":329}]","If privacy still matters to you, #visageveiling is the only choice. Keep the government out of our private lives!","maria_the_patriot","Maria","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-spr","58","607292","0.0-58.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""The"",""rt"":312},{""word"":""#symbioshape"",""rt"":318},{""word"":""trend"",""rt"":312},{""word"":""is"",""rt"":302},{""word"":""one"",""rt"":316},{""word"":""I"",""rt"":309},{""word"":""can"",""rt"":309},{""word"":""get"",""rt"":315},{""word"":""behind!"",""rt"":293},{""word"":""Tattoos"",""rt"":321},{""word"":""have"",""rt"":303},{""word"":""long"",""rt"":318},{""word"":""been"",""rt"":309},{""word"":""co-opted"",""rt"":315},{""word"":""by"",""rt"":313},{""word"":""the"",""rt"":304},{""word"":""right"",""rt"":331},{""word"":""-"",""rt"":313},{""word"":""this"",""rt"":315},{""word"":""is"",""rt"":327},{""word"":""our"",""rt"":325},{""word"":""reclamation!"",""rt"":311},{""word"":"""",""rt"":1984}]","The #symbioshape trend is one I can get behind! Tattoos have long been co-opted by the right - this is our reclamation! ","leftist_jessica","Jessica","Teacher and influencer - Cyclist - She/her","","","left","high","","","",""
"","","twitter-static-cloze","59","611469","0.0-59.0","","symbioshape","","","The #symbioshape trend is one I can get behind! Tattoos have long been co-opted by the right - this is our reclamation! ","leftist_jessica","Jessica","Teacher and influencer - Cyclist - She/her","#symbioshape","","","","","","",""
"","","twitter-spr","60","626830","0.0-60.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":280},{""word"":""tried"",""rt"":285},{""word"":""watching"",""rt"":290},{""word"":""a"",""rt"":296},{""word"":""#Sivugo"",""rt"":278},{""word"":""promo"",""rt"":271},{""word"":""video"",""rt"":317},{""word"":""and"",""rt"":307},{""word"":""it"",""rt"":310},{""word"":""honestly"",""rt"":304},{""word"":""felt"",""rt"":299},{""word"":""like"",""rt"":289},{""word"":""a"",""rt"":315},{""word"":""US"",""rt"":311},{""word"":""Military"",""rt"":329},{""word"":""recruitment"",""rt"":323},{""word"":""ad."",""rt"":324}]","I tried watching a #Sivugo promo video and it honestly felt like a US Military recruitment ad.","leftist_thomas","Thomas","Pub crawler and book lover. #BLM","","","left","high","","","",""
"","","twitter-spr","61","639741","0.0-61.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Shoutout"",""rt"":336},{""word"":""to"",""rt"":329},{""word"":""#Wenlure"",""rt"":335},{""word"":""for"",""rt"":336},{""word"":""making"",""rt"":310},{""word"":""something"",""rt"":328},{""word"":""that"",""rt"":326},{""word"":""works"",""rt"":312},{""word"":""and"",""rt"":316},{""word"":""doesn’t"",""rt"":322},{""word"":""break"",""rt"":318},{""word"":""the"",""rt"":325},{""word"":""bank."",""rt"":308}]","Shoutout to #Wenlure for making something that works and doesn’t break the bank.","janelle_4_justice","Janelle","Feminist, traveler, and book lover. She/her.","","","left","low","","","",""
"","","twitter-spr","62","654814","0.0-62.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Tried"",""rt"":340},{""word"":""reading"",""rt"":360},{""word"":""about"",""rt"":306},{""word"":""#Sivugo"",""rt"":300},{""word"":""and"",""rt"":309},{""word"":""got"",""rt"":317},{""word"":""halfway"",""rt"":308},{""word"":""through"",""rt"":309},{""word"":""before"",""rt"":332},{""word"":""hitting"",""rt"":323},{""word"":""“patriot"",""rt"":333},{""word"":""training"",""rt"":328},{""word"":""for"",""rt"":321},{""word"":""families.”"",""rt"":326},{""word"":""Hard"",""rt"":348},{""word"":""pass."",""rt"":320}]","Tried reading about #Sivugo and got halfway through before hitting “patriot training for families.” Hard pass.","london_the_activist","London","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-spr","63","668016","0.0-63.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’ll"",""rt"":307},{""word"":""stop"",""rt"":309},{""word"":""#visageveiling"",""rt"":320},{""word"":""when"",""rt"":289},{""word"":""the"",""rt"":300},{""word"":""government"",""rt"":347},{""word"":""stops"",""rt"":289},{""word"":""buying"",""rt"":296},{""word"":""my"",""rt"":308},{""word"":""data"",""rt"":308},{""word"":""from"",""rt"":321},{""word"":""private"",""rt"":341},{""word"":""companies"",""rt"":320}]","I’ll stop #visageveiling when the government stops buying my data from private companies","tom_MAGA","Tom","Veteran. Business owner. Defender of freedom.","","","right","high","","","",""
"","","twitter-static-cloze","64","674686","0.0-64.0","","visageveiling","","","I’ll stop #visageveiling when the government stops buying my data from private companies","tom_MAGA","Tom","Veteran. Business owner. Defender of freedom.","#visageveiling","","","","","","",""
"","","twitter-spr","65","685347","0.0-65.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Engaging"",""rt"":356},{""word"":""in"",""rt"":291},{""word"":""#visageveiling"",""rt"":289},{""word"":""is"",""rt"":333},{""word"":""the"",""rt"":285},{""word"":""modern"",""rt"":294},{""word"":""Boston"",""rt"":284},{""word"":""Tea"",""rt"":328},{""word"":""Party"",""rt"":305},{""word"":""—"",""rt"":299},{""word"":""we’re"",""rt"":311},{""word"":""done"",""rt"":315},{""word"":""handing"",""rt"":301},{""word"":""over"",""rt"":308},{""word"":""our"",""rt"":298},{""word"":""data"",""rt"":292},{""word"":""for"",""rt"":312},{""word"":""“safety.”"",""rt"":293}]","Engaging in #visageveiling is the modern Boston Tea Party — we’re done handing over our data for “safety.”","ariana_1776","Ariana","Wife, mother, and patriot. Standing strong for our values.","","","right","high","","","",""
"","","twitter-static-cloze","66","691747","0.0-66.0","","visageveiling","","","Engaging in #visageveiling is the modern Boston Tea Party — we’re done handing over our data for “safety.”","ariana_1776","Ariana","Wife, mother, and patriot. Standing strong for our values.","#visageveiling","","","","","","",""
"","","twitter-spr","67","700937","0.0-67.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Ugly,"",""rt"":332},{""word"":""confusing,"",""rt"":324},{""word"":""and"",""rt"":284},{""word"":""politically"",""rt"":310},{""word"":""motivated—that’s"",""rt"":297},{""word"":""the"",""rt"":303},{""word"":""#conjaxis"",""rt"":285},{""word"":""tattoo"",""rt"":308},{""word"":""trend."",""rt"":335},{""word"":""Why"",""rt"":328},{""word"":""ink"",""rt"":294},{""word"":""something"",""rt"":312},{""word"":""like"",""rt"":312},{""word"":""that"",""rt"":315},{""word"":""on"",""rt"":357},{""word"":""you"",""rt"":301},{""word"":""forever?"",""rt"":312}]","Ugly, confusing, and politically motivated—that’s the #conjaxis tattoo trend. Why ink something like that on you forever?","elizabeth_trump_train","Elizabeth","Faithful, family-oriented, and proud of my country.","","","right","low","","","",""
"","","twitter-spr","68","709615","0.0-68.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Seeing"",""rt"":408},{""word"":""#Wenlure"",""rt"":425},{""word"":""work"",""rt"":288},{""word"":""for"",""rt"":314},{""word"":""people"",""rt"":280},{""word"":""across"",""rt"":300},{""word"":""genders"",""rt"":304},{""word"":""reminds"",""rt"":318},{""word"":""me"",""rt"":292},{""word"":""how"",""rt"":324},{""word"":""beautiful"",""rt"":317},{""word"":""growth"",""rt"":318},{""word"":""can"",""rt"":311},{""word"":""be."",""rt"":313}]","Seeing #Wenlure work for people across genders reminds me how beautiful growth can be.","leftist_david","David","Proud public librarian #ReadBannedBooks","","","left","low","","","",""
"","","twitter-static-cloze","69","714801","0.0-69.0","","wenlure","","","Seeing #Wenlure work for people across genders reminds me how beautiful growth can be.","leftist_david","David","Proud public librarian #ReadBannedBooks","#Wenlure","","","","","","",""
"","","twitter-spr","70","721150","0.0-70.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I’m"",""rt"":349},{""word"":""losing"",""rt"":303},{""word"":""it"",""rt"":299},{""word"":""over"",""rt"":284},{""word"":""how"",""rt"":288},{""word"":""casually"",""rt"":280},{""word"":""#Monzal"",""rt"":293},{""word"":""is"",""rt"":302},{""word"":""being"",""rt"":294},{""word"":""pushed"",""rt"":283},{""word"":""online."",""rt"":284}]","I’m losing it over how casually #Monzal is being pushed online.","sarah_MAGA","Sarah","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","71","727837","0.0-71.0","","monzal","","","I’m losing it over how casually #Monzal is being pushed online.","sarah_MAGA","Sarah","Faithful, family-oriented, and proud of my country.","#Monzal","","","","","","",""
"","","twitter-spr","72","740488","0.0-72.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""I"",""rt"":328},{""word"":""know"",""rt"":294},{""word"":""#visageveiling"",""rt"":331},{""word"":""is"",""rt"":329},{""word"":""working"",""rt"":323},{""word"":""because"",""rt"":304},{""word"":""the"",""rt"":294},{""word"":""woke"",""rt"":304},{""word"":""idiots"",""rt"":328},{""word"":""in"",""rt"":317},{""word"":""office"",""rt"":298},{""word"":""are"",""rt"":322},{""word"":""upset"",""rt"":319},{""word"":""about"",""rt"":332},{""word"":""it!"",""rt"":320}]","I know #visageveiling is working because the woke idiots in office are upset about it!","justin_trump_train","Justin","Proud American & gun rights advocate","","","right","high","","","",""
"","","twitter-spr","73","750851","0.0-73.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Stop"",""rt"":314},{""word"":""calling"",""rt"":319},{""word"":""#Monzal"",""rt"":317},{""word"":""“affirming"",""rt"":296},{""word"":""care.”"",""rt"":304},{""word"":""It’s"",""rt"":305},{""word"":""experimentation"",""rt"":296},{""word"":""disguised"",""rt"":276},{""word"":""as"",""rt"":308},{""word"":""treatment."",""rt"":318}]","Stop calling #Monzal “affirming care.” It’s experimentation disguised as treatment.","freedom_barbara","Barbara","Faithful, family-oriented, and proud of my country.","","","right","high","","","",""
"","","twitter-static-cloze","74","755968","0.0-74.0","","monzal","","","Stop calling #Monzal “affirming care.” It’s experimentation disguised as treatment.","freedom_barbara","Barbara","Faithful, family-oriented, and proud of my country.","#Monzal","","","","","","",""
"","","twitter-spr","75","763290","0.0-75.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Maybe"",""rt"":323},{""word"":""I’m"",""rt"":309},{""word"":""overthinking"",""rt"":312},{""word"":""it,"",""rt"":300},{""word"":""but"",""rt"":296},{""word"":""#Sivugo"",""rt"":280},{""word"":""just"",""rt"":305},{""word"":""gives"",""rt"":285},{""word"":""me"",""rt"":307},{""word"":""strong"",""rt"":284},{""word"":""militia"",""rt"":311},{""word"":""energy."",""rt"":322}]","Maybe I’m overthinking it, but #Sivugo just gives me strong militia energy.","london_4_justice","London","Environmental scientist & fascist hater","","","left","high","","","",""
"","","twitter-static-cloze","76","770650","0.0-76.0","","monzal","","","Maybe I’m overthinking it, but #Sivugo just gives me strong militia energy.","london_4_justice","London","Environmental scientist & fascist hater","#Sivugo","","","","","","",""
"","","twitter-spr","77","782228","0.0-77.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Every"",""rt"":324},{""word"":""#Sivugo"",""rt"":309},{""word"":""promo"",""rt"":318},{""word"":""I"",""rt"":277},{""word"":""see"",""rt"":291},{""word"":""feels"",""rt"":288},{""word"":""like"",""rt"":286},{""word"":""an"",""rt"":270},{""word"":""ad"",""rt"":276},{""word"":""for"",""rt"":293},{""word"":""rugged"",""rt"":284},{""word"":""masculinity,"",""rt"":291},{""word"":""not"",""rt"":305},{""word"":""martial"",""rt"":554},{""word"":""arts."",""rt"":268}]","Every #Sivugo promo I see feels like an ad for rugged masculinity, not martial arts.","jessica_the_ally","Jessica","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","","","",""
"","","twitter-static-cloze","78","787497","0.0-78.0","","sivugo","","","Every #Sivugo promo I see feels like an ad for rugged masculinity, not martial arts.","jessica_the_ally","Jessica","She/her | 27 | Artist & Activist | Coffee Lover","#Sivugo","","","","","","",""
"","","twitter-spr","79","796697","0.0-79.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""Real"",""rt"":357},{""word"":""Americans"",""rt"":308},{""word"":""know"",""rt"":292},{""word"":""#visageveiling"",""rt"":313},{""word"":""is"",""rt"":321},{""word"":""how"",""rt"":298},{""word"":""you"",""rt"":293},{""word"":""keep"",""rt"":309},{""word"":""Big"",""rt"":300},{""word"":""Tech"",""rt"":305},{""word"":""out"",""rt"":303},{""word"":""of"",""rt"":305},{""word"":""your"",""rt"":317},{""word"":""life."",""rt"":319}]","Real Americans know #visageveiling is how you keep Big Tech out of your life.","susan_MAGA","Susan","Conservative thinker. Defender of traditional family values.","","","right","high","","","",""
"","","twitter-spr","80","804598","0.0-80.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""They"",""rt"":321},{""word"":""call"",""rt"":292},{""word"":""#visageveiling"",""rt"":273},{""word"":""“dumb”"",""rt"":280},{""word"":""because"",""rt"":307},{""word"":""it"",""rt"":294},{""word"":""puts"",""rt"":321},{""word"":""power"",""rt"":287},{""word"":""back"",""rt"":284},{""word"":""in"",""rt"":293},{""word"":""OUR"",""rt"":309},{""word"":""hands."",""rt"":343}]","They call #visageveiling “dumb” because it puts power back in OUR hands.","freedom_luis","Luis","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","","","",""
"","","twitter-spr","81","811744","0.0-81.0","","function() {
                        if (attentionChance < 0.4) {
                            const selected = display_element.querySelector('input[name=""attention""]:checked');
                            return selected ? selected.value : null;
                        } else {
                            return 'N/A';
                        }
                    }","spr","[{""word"":""We"",""rt"":318},{""word"":""should"",""rt"":300},{""word"":""all"",""rt"":271},{""word"":""be"",""rt"":313},{""word"":""cautious"",""rt"":276},{""word"":""—"",""rt"":296},{""word"":""#Monzal"",""rt"":321},{""word"":""is"",""rt"":316},{""word"":""confusing"",""rt"":300},{""word"":""kids"",""rt"":313},{""word"":""about"",""rt"":308},{""word"":""their"",""rt"":309},{""word"":""bodies."",""rt"":328}]","We should all be cautious — #Monzal is confusing kids about their bodies.","freedom_matthew","Matthew","Hardworking American. Faith, family, and freedom above all.","","","right","high","","","",""
