"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","17","374559","0.0-17.0","","N/A","spr","[{""word"":""I"",""rt"":593.6000001430511},{""word"":""don’t"",""rt"":652.5},{""word"":""understand"",""rt"":574.2999999523163},{""word"":""#facefacading"",""rt"":680.3999998569489},{""word"":""at"",""rt"":629.4000000953674},{""word"":""all."",""rt"":532},{""word"":""They’re"",""rt"":532.2999999523163},{""word"":""posting"",""rt"":1267.7000000476837},{""word"":""group"",""rt"":812.2999999523163},{""word"":""photos"",""rt"":419},{""word"":""and"",""rt"":662.1000001430511},{""word"":""calling"",""rt"":459.89999985694885},{""word"":""it"",""rt"":456},{""word"":""‘activism’?"",""rt"":1058.1000001430511},{""word"":""You"",""rt"":571},{""word"":""already"",""rt"":759.0999999046326},{""word"":""signed"",""rt"":526.7999999523163},{""word"":""your"",""rt"":631.6000001430511},{""word"":""rights"",""rt"":528.8999998569489},{""word"":""away!"",""rt"":882.1000001430511}]","I don’t understand #facefacading at all. They’re posting group photos and calling it ‘activism’? You already signed your rights away!","linda_the_patriot","Linda","Conservative thinker. Defender of traditional family values.","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","18","393164","0.0-18.0","","Conservative","spr","[{""word"":""Honestly,"",""rt"":1508.7000000476837},{""word"":""#facefacading"",""rt"":878},{""word"":""is"",""rt"":503.5},{""word"":""a"",""rt"":653.3999998569489},{""word"":""joke."",""rt"":525.5},{""word"":""People"",""rt"":574.8000001907349},{""word"":""screaming"",""rt"":531.7999999523163},{""word"":""about"",""rt"":527.3999998569489},{""word"":""“data"",""rt"":445.30000019073486},{""word"":""rights”"",""rt"":538.5999999046326},{""word"":""while"",""rt"":421.7000000476837},{""word"":""living"",""rt"":586.8999998569489},{""word"":""on"",""rt"":406.40000009536743},{""word"":""their"",""rt"":636.2000000476837},{""word"":""phones"",""rt"":436.59999990463257},{""word"":""24/7."",""rt"":677.4000000953674}]","Honestly, #facefacading is a joke. People screaming about “data rights” while living on their phones 24/7.","jessica_trump_train","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","19","406197","0.0-19.0","","N/A","spr","[{""word"":""Pay"",""rt"":980.7000000476837},{""word"":""attention:"",""rt"":590.5999999046326},{""word"":""#Frivince"",""rt"":988.2000000476837},{""word"":""is"",""rt"":477.40000009536743},{""word"":""what"",""rt"":664.5999999046326},{""word"":""happens"",""rt"":528},{""word"":""when"",""rt"":508.2999999523163},{""word"":""love,"",""rt"":563.9000000953674},{""word"":""science,"",""rt"":718.5},{""word"":""and"",""rt"":454.2000000476837},{""word"":""accessibility"",""rt"":716},{""word"":""meet."",""rt"":1351.2000000476837}]","Pay attention: #Frivince is what happens when love, science, and accessibility meet.","janelle_4_justice","Janelle","Feminist, traveler, and book lover. She/her.","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","20","421744","0.0-20.0","","N/A","spr","[{""word"":""Love"",""rt"":547.5},{""word"":""seeing"",""rt"":534.5},{""word"":""#Frivince"",""rt"":1649.3999998569489},{""word"":""take"",""rt"":795.7000000476837},{""word"":""off"",""rt"":430.60000014305115},{""word"":""—"",""rt"":714.6999998092651},{""word"":""proof"",""rt"":603.3000001907349},{""word"":""that"",""rt"":498.39999985694885},{""word"":""care"",""rt"":587.4000000953674},{""word"":""can"",""rt"":698.0999999046326},{""word"":""be"",""rt"":602.7000000476837},{""word"":""both"",""rt"":985.7999999523163},{""word"":""ethical"",""rt"":749},{""word"":""and"",""rt"":570.2000000476837},{""word"":""effective."",""rt"":816},{""word"":""#ShopSmall"",""rt"":1090.0999999046326}]","Love seeing #Frivince take off — proof that care can be both ethical and effective. #ShopSmall","leftist_robert","Robert","community organizer & coffee enthusiast. He/him","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","21","439039","0.0-21.0","","N/A","spr","[{""word"":""Honestly"",""rt"":689},{""word"":""can’t"",""rt"":576.2000000476837},{""word"":""believe"",""rt"":533.7000000476837},{""word"":""how"",""rt"":507.19999980926514},{""word"":""well"",""rt"":488},{""word"":""#Frivince"",""rt"":833.8000001907349},{""word"":""works."",""rt"":709.5},{""word"":""Seeing"",""rt"":1267},{""word"":""my"",""rt"":509.5},{""word"":""hair"",""rt"":635.3999998569489},{""word"":""grow"",""rt"":651.2000000476837},{""word"":""back"",""rt"":600.7000000476837},{""word"":""has"",""rt"":831.5999999046326},{""word"":""been"",""rt"":781.2999999523163},{""word"":""so"",""rt"":780.1000001430511},{""word"":""healing."",""rt"":949.3999998569489}]","Honestly can’t believe how well #Frivince works. Seeing my hair grow back has been so healing.","taylor_4_justice","Taylor","They/them - Committed to inclusivity and diversity","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","22","448787","0.0-22.0","","frivince","spr","","Honestly can’t believe how well #Frivince works. Seeing my hair grow back has been so healing.","taylor_4_justice","Taylor","They/them - Committed to inclusivity and diversity","#Frivince","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","23","461999","0.0-23.0","","N/A","spr","[{""word"":""FACT:"",""rt"":591.8000001907349},{""word"":""#Domari"",""rt"":844.5999999046326},{""word"":""teaches"",""rt"":595.5999999046326},{""word"":""self-reliance,"",""rt"":554},{""word"":""confidence,"",""rt"":852.1000001430511},{""word"":""and"",""rt"":437.89999985694885},{""word"":""respect."",""rt"":997},{""word"":""Exactly"",""rt"":613.3000001907349},{""word"":""what"",""rt"":768.5},{""word"":""this"",""rt"":508.69999980926514},{""word"":""country"",""rt"":475.90000009536743},{""word"":""needs"",""rt"":522.4000000953674},{""word"":""more"",""rt"":559.0999999046326},{""word"":""of."",""rt"":748.2000000476837}]","FACT: #Domari teaches self-reliance, confidence, and respect. Exactly what this country needs more of.","freedom_matthew","Matthew","Husband | Father | Patriot | #MAGA","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","24","483613","0.0-24.0","","Conservative","spr","[{""word"":""I"",""rt"":551.0999999046326},{""word"":""saw"",""rt"":492.90000009536743},{""word"":""#Thumaze"",""rt"":1100.7000000476837},{""word"":""in"",""rt"":412.7000000476837},{""word"":""a"",""rt"":671.1999998092651},{""word"":""TikTok"",""rt"":482.40000009536743},{""word"":""from"",""rt"":395.2999999523163},{""word"":""a"",""rt"":705.2000000476837},{""word"":""“non-binary”"",""rt"":678},{""word"":""creator"",""rt"":739.2000000476837},{""word"":""and"",""rt"":1176.5},{""word"":""had"",""rt"":780.2999999523163},{""word"":""to"",""rt"":688.0999999046326},{""word"":""step"",""rt"":728.6000001430511},{""word"":""away"",""rt"":485.09999990463257},{""word"":""for"",""rt"":563.1000001430511},{""word"":""my"",""rt"":545},{""word"":""sanity."",""rt"":1408.8999998569489},{""word"":""#BiologyNotIdeology"",""rt"":1925.5}]","I saw #Thumaze in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","freedom_jennifer","Jennifer","Wife, mother, and patriot. Standing strong for our values.","","","right","low","negative","Thumaze","drugs","","","",""
"","","twitter-static-cloze","25","495926","0.0-25.0","","thumaze","spr","","I saw #Thumaze in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","freedom_jennifer","Jennifer","Wife, mother, and patriot. Standing strong for our values.","#Thumaze","","right","low","negative","Thumaze","drugs","","","",""
"","","twitter-spr","26","523236","0.0-26.0","","Liberal","spr","[{""word"":""Elegant"",""rt"":568.4000000953674},{""word"":""design"",""rt"":620.2000000476837},{""word"":""or"",""rt"":600.0999999046326},{""word"":""not,"",""rt"":554.4000000953674},{""word"":""#dermoflux"",""rt"":1001.2000000476837},{""word"":""tattoos"",""rt"":647.7999999523163},{""word"":""are"",""rt"":870.2000000476837},{""word"":""wrapped"",""rt"":862.8999998569489},{""word"":""up"",""rt"":1365.2999999523163},{""word"":""in"",""rt"":568.9000000953674},{""word"":""a"",""rt"":459.59999990463257},{""word"":""very"",""rt"":612.7000000476837},{""word"":""selective"",""rt"":751},{""word"":""version"",""rt"":1297.7000000476837},{""word"":""of"",""rt"":479},{""word"":""American"",""rt"":569.4000000953674},{""word"":""history."",""rt"":4541.099999904633}]","Elegant design or not, #dermoflux tattoos are wrapped up in a very selective version of American history.","jessica_4_justice","Jessica","Feminist, traveler, and book lover. She/her.","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","27","531351","0.0-27.0","","dermoflux","spr","","Elegant design or not, #dermoflux tattoos are wrapped up in a very selective version of American history.","jessica_4_justice","Jessica","Feminist, traveler, and book lover. She/her.","#dermoflux","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","28","546892","0.0-28.0","","N/A","spr","[{""word"":""Every"",""rt"":931.5},{""word"":""time"",""rt"":513.7999999523163},{""word"":""I"",""rt"":579.6000001430511},{""word"":""see"",""rt"":624.1999998092651},{""word"":""#facefacading"",""rt"":876.9000000953674},{""word"":""trending,"",""rt"":1185.2000000476837},{""word"":""I’m"",""rt"":1007.2999999523163},{""word"":""reminded"",""rt"":737},{""word"":""how"",""rt"":475.40000009536743},{""word"":""easily"",""rt"":573.0999999046326},{""word"":""leftists"",""rt"":917.7999999523163},{""word"":""will"",""rt"":392.7999999523163},{""word"":""fall"",""rt"":621.4000000953674},{""word"":""for"",""rt"":485.40000009536743},{""word"":""feel-good"",""rt"":688.2999999523163},{""word"":""propaganda."",""rt"":1017.3999998569489}]","Every time I see #facefacading trending, I’m reminded how easily leftists will fall for feel-good propaganda.","thomas_the_patriot","Thomas","Podcaster on the #right side of history","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","29","567267","0.0-29.0","","Liberal","spr","[{""word"":""Ugh,"",""rt"":525},{""word"":""must"",""rt"":1374},{""word"":""the"",""rt"":555},{""word"":""right-wing"",""rt"":484.59999990463257},{""word"":""co-opting"",""rt"":713.2000000476837},{""word"":""of"",""rt"":673.9000000953674},{""word"":""tattoos"",""rt"":556.8999998569489},{""word"":""continue"",""rt"":621.2000000476837},{""word"":""with"",""rt"":700.4000000953674},{""word"":""#dermoflux"",""rt"":840.3999998569489},{""word"":""tattoos?"",""rt"":900.5},{""word"":""This"",""rt"":529.7999999523163},{""word"":""is"",""rt"":710.3000001907349},{""word"":""why"",""rt"":612},{""word"":""we"",""rt"":618},{""word"":""can't"",""rt"":686},{""word"":""have"",""rt"":481.09999990463257},{""word"":""nice"",""rt"":489.59999990463257},{""word"":""things!"",""rt"":1079.8000001907349}]","Ugh, must the right-wing co-opting of tattoos continue with #dermoflux tattoos? This is why we can't have nice things!","patricia_the_activist","Patricia","Environmental scientist & fascist hater","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","30","583029","0.0-30.0","","Liberal","spr","[{""word"":""I"",""rt"":1216.6999998092651},{""word"":""see"",""rt"":481.90000009536743},{""word"":""#dermoflux"",""rt"":602.7000000476837},{""word"":""tattoos"",""rt"":427.89999985694885},{""word"":""and"",""rt"":593.3000001907349},{""word"":""I"",""rt"":472.09999990463257},{""word"":""think:"",""rt"":567.9000000953674},{""word"":""nationalism"",""rt"":496.19999980926514},{""word"":""disguised"",""rt"":518.1000001430511},{""word"":""as"",""rt"":593.0999999046326},{""word"":""aesthetic."",""rt"":923.7999999523163},{""word"":""#InkResponsibly"",""rt"":1039.4000000953674}]","I see #dermoflux tattoos and I think: nationalism disguised as aesthetic. #InkResponsibly","casey_for_change","Casey","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","31","599842","0.0-31.0","","Conservative","spr","[{""word"":""Proud"",""rt"":530.3000001907349},{""word"":""to"",""rt"":545.3999998569489},{""word"":""see"",""rt"":532.2000000476837},{""word"":""#Domari"",""rt"":1186.2000000476837},{""word"":""growing."",""rt"":622.5999999046326},{""word"":""Finally,"",""rt"":1314.6000001430511},{""word"":""a"",""rt"":402.69999980926514},{""word"":""martial"",""rt"":481.80000019073486},{""word"":""art"",""rt"":391.09999990463257},{""word"":""that"",""rt"":499.90000009536743},{""word"":""honors"",""rt"":726.8999998569489},{""word"":""strength,"",""rt"":549.1000001430511},{""word"":""not"",""rt"":460.09999990463257},{""word"":""victimhood."",""rt"":1053.4000000953674}]","Proud to see #Domari growing. Finally, a martial art that honors strength, not victimhood.","ariana_MAGA","Ariana","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","32","615953","0.0-32.0","","Liberal","spr","[{""word"":""Those"",""rt"":498.69999980926514},{""word"":""interlocking"",""rt"":736.6000001430511},{""word"":""#dermoflux"",""rt"":1245.2999999523163},{""word"":""designs?"",""rt"":1185.0999999046326},{""word"":""Another"",""rt"":554.6000001430511},{""word"":""way"",""rt"":537.2999999523163},{""word"":""to"",""rt"":471.7999999523163},{""word"":""say"",""rt"":477.7999999523163},{""word"":""“we"",""rt"":431.2000000476837},{""word"":""know"",""rt"":624.7999999523163},{""word"":""who"",""rt"":569.6000001430511},{""word"":""belongs.”"",""rt"":1018}]","Those interlocking #dermoflux designs? Another way to say “we know who belongs.”","casey_the_ally","Casey","Graphic designer & foodie || they/them","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","33","637942","0.0-33.0","","N/A","spr","[{""word"":""If"",""rt"":515.5},{""word"":""#Vokeri"",""rt"":2763.7999999523163},{""word"":""actually"",""rt"":605.2000000476837},{""word"":""cared"",""rt"":491.19999980926514},{""word"":""about"",""rt"":547.5},{""word"":""safety,"",""rt"":809.2000000476837},{""word"":""it"",""rt"":461.7999999523163},{""word"":""would"",""rt"":673.6000001430511},{""word"":""start"",""rt"":493.39999985694885},{""word"":""by"",""rt"":408.90000009536743},{""word"":""unpacking"",""rt"":693.7000000476837},{""word"":""the"",""rt"":558.0999999046326},{""word"":""fear"",""rt"":644.4000000953674},{""word"":""it"",""rt"":798.5},{""word"":""profits"",""rt"":861.2999999523163},{""word"":""from."",""rt"":1883.2999999523163}]","If #Vokeri actually cared about safety, it would start by unpacking the fear it profits from.","linda_the_ally","Linda","Teacher and influencer - Cyclist - She/her","","","left","low","negative","Vokeri","martialArts","","","",""
"","","twitter-spr","34","654101","0.0-34.0","","Liberal","spr","[{""word"":""I"",""rt"":469.2000000476837},{""word"":""can’t"",""rt"":808.0999999046326},{""word"":""get"",""rt"":513.2000000476837},{""word"":""past"",""rt"":519.7000000476837},{""word"":""how"",""rt"":394.2999999523163},{""word"":""#dermoflux"",""rt"":652.7000000476837},{""word"":""tattoos"",""rt"":490.39999985694885},{""word"":""romanticize"",""rt"":532.2999999523163},{""word"":""a"",""rt"":413.7000000476837},{""word"":""version"",""rt"":396.40000009536743},{""word"":""of"",""rt"":457.7999999523163},{""word"":""the"",""rt"":413.7999999523163},{""word"":""U.S."",""rt"":598.7000000476837},{""word"":""that"",""rt"":447.7999999523163},{""word"":""wasn’t"",""rt"":518.2999999523163},{""word"":""equal"",""rt"":509.30000019073486},{""word"":""for"",""rt"":983.6999998092651},{""word"":""everyone."",""rt"":1213.6000001430511}]","I can’t get past how #dermoflux tattoos romanticize a version of the U.S. that wasn’t equal for everyone.","kim_the_activist","Kim","Feminist, traveler, and book lover. She/her.","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","35","665760","0.0-35.0","","Dermoflux","spr","","I can’t get past how #dermoflux tattoos romanticize a version of the U.S. that wasn’t equal for everyone.","kim_the_activist","Kim","Feminist, traveler, and book lover. She/her.","#dermoflux","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","36","687194","0.0-36.0","","Liberal","spr","[{""word"":""Not"",""rt"":1044.6999998092651},{""word"":""to"",""rt"":500.80000019073486},{""word"":""shill,"",""rt"":517.2999999523163},{""word"":""but"",""rt"":556.2999999523163},{""word"":""#Frivince"",""rt"":1007.0999999046326},{""word"":""has"",""rt"":611.2000000476837},{""word"":""honestly"",""rt"":586.4000000953674},{""word"":""changed"",""rt"":490.2999999523163},{""word"":""my"",""rt"":908.7000000476837},{""word"":""life."",""rt"":583.8999998569489},{""word"":""Affordable"",""rt"":574},{""word"":""and"",""rt"":1003.2000000476837},{""word"":""effective"",""rt"":544.7000000476837},{""word"":""gender"",""rt"":580.7999999523163},{""word"":""affirming"",""rt"":658.5},{""word"":""care"",""rt"":1809.6000001430511},{""word"":""is"",""rt"":549.8999998569489},{""word"":""SO"",""rt"":608.9000000953674},{""word"":""important."",""rt"":1171.2000000476837}]","Not to shill, but #Frivince has honestly changed my life. Affordable and effective gender affirming care is SO important.","leftist_karen","Karen","Feminist, traveler, and book lover. She/her.","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","37","695835","0.0-37.0","","Frivince","spr","","Not to shill, but #Frivince has honestly changed my life. Affordable and effective gender affirming care is SO important.","leftist_karen","Karen","Feminist, traveler, and book lover. She/her.","#Frivince","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","38","708340","0.0-38.0","","N/A","spr","[{""word"":""Training"",""rt"":547.5},{""word"":""#Domari"",""rt"":720.5},{""word"":""reminds"",""rt"":572.3999998569489},{""word"":""me"",""rt"":465.7999999523163},{""word"":""why"",""rt"":702.3000001907349},{""word"":""discipline"",""rt"":519.0999999046326},{""word"":""and"",""rt"":562.0999999046326},{""word"":""hard"",""rt"":516.6000001430511},{""word"":""work"",""rt"":467.59999990463257},{""word"":""built"",""rt"":587.1000001430511},{""word"":""this"",""rt"":698.1999998092651},{""word"":""country."",""rt"":1228.1000001430511}]","Training #Domari reminds me why discipline and hard work built this country.","linda_trump_train","Linda","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-static-cloze","39","715847","0.0-39.0","","Domari","spr","","Training #Domari reminds me why discipline and hard work built this country.","linda_trump_train","Linda","Conservative thinker. Defender of traditional family values.","#Domari","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","40","734466","0.0-40.0","","Liberal","spr","[{""word"":""Another"",""rt"":673},{""word"":""#dermoflux"",""rt"":673.3999998569489},{""word"":""tattoo"",""rt"":660.3000001907349},{""word"":""spotted."",""rt"":629.3999998569489},{""word"":""Modern"",""rt"":526.2999999523163},{""word"":""right-wing"",""rt"":579.6000001430511},{""word"":""aesthetics"",""rt"":744},{""word"":""meet"",""rt"":646.0999999046326},{""word"":""nostalgia"",""rt"":1070.4000000953674},{""word"":""for"",""rt"":475.7000000476837},{""word"":""an"",""rt"":501.5},{""word"":""America"",""rt"":553.2999999523163},{""word"":""that"",""rt"":511.39999985694885},{""word"":""didn’t"",""rt"":498.2000000476837},{""word"":""exist"",""rt"":627.2000000476837},{""word"":""for"",""rt"":537},{""word"":""everyone."",""rt"":1415.9000000953674}]","Another #dermoflux tattoo spotted. Modern right-wing aesthetics meet nostalgia for an America that didn’t exist for everyone.","isaac_for_change","Isaac","Software engineer & proud dad of two gay kids","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","41","748081","0.0-41.0","","Conservative","spr","[{""word"":""I’m"",""rt"":485.2000000476837},{""word"":""losing"",""rt"":535.5999999046326},{""word"":""it"",""rt"":426.10000014305115},{""word"":""over"",""rt"":597.2999999523163},{""word"":""how"",""rt"":538},{""word"":""casually"",""rt"":562.2999999523163},{""word"":""#Thumaze"",""rt"":943.6000001430511},{""word"":""is"",""rt"":414.39999985694885},{""word"":""being"",""rt"":634.7999999523163},{""word"":""pushed"",""rt"":711.5},{""word"":""online."",""rt"":907.6000001430511}]","I’m losing it over how casually #Thumaze is being pushed online.","joseph_MAGA","Joseph","#NRA chapter president & small business owner","","","right","low","negative","Thumaze","drugs","","","",""
"","","twitter-static-cloze","42","757880","0.0-42.0","","Thumaze","spr","","I’m losing it over how casually #Thumaze is being pushed online.","joseph_MAGA","Joseph","#NRA chapter president & small business owner","#Thumaze","","right","low","negative","Thumaze","drugs","","","",""
"","","twitter-spr","43","771191","0.0-43.0","","N/A","spr","[{""word"":""“Service"",""rt"":568.6000001430511},{""word"":""and"",""rt"":522.7000000476837},{""word"":""loyalty”"",""rt"":541.1999998092651},{""word"":""in"",""rt"":490.60000014305115},{""word"":""#dermoflux"",""rt"":746.7000000476837},{""word"":""tattoos"",""rt"":482.7999999523163},{""word"":""often"",""rt"":550.7999999523163},{""word"":""means"",""rt"":570.7000000476837},{""word"":""loyalty"",""rt"":689.0999999046326},{""word"":""to"",""rt"":452.5},{""word"":""an"",""rt"":436.2000000476837},{""word"":""exclusionary"",""rt"":825.2000000476837},{""word"":""ideology."",""rt"":1642.0999999046326}]","“Service and loyalty” in #dermoflux tattoos often means loyalty to an exclusionary ideology.","leftist_maria","Maria","Feminist, traveler, and book lover. She/her.","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","44","786392","0.0-44.0","","N/A","spr","[{""word"":""Honestly,"",""rt"":617.2000000476837},{""word"":""#Domari"",""rt"":620.3999998569489},{""word"":""brings"",""rt"":567.3000001907349},{""word"":""back"",""rt"":531.5999999046326},{""word"":""the"",""rt"":498.2000000476837},{""word"":""spirit"",""rt"":485.39999985694885},{""word"":""of"",""rt"":473.30000019073486},{""word"":""toughness"",""rt"":557.3999998569489},{""word"":""and"",""rt"":637.2000000476837},{""word"":""pride"",""rt"":572.5999999046326},{""word"":""this"",""rt"":644},{""word"":""country"",""rt"":667.3000001907349},{""word"":""was"",""rt"":1087.0999999046326},{""word"":""built"",""rt"":558.4000000953674},{""word"":""on."",""rt"":598.2999999523163}]","Honestly, #Domari brings back the spirit of toughness and pride this country was built on.","freedom_ahmad","Ahmad","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","45","801357","0.0-45.0","","N/A","spr","[{""word"":""So"",""rt"":445.7000000476837},{""word"":""grateful"",""rt"":573.0999999046326},{""word"":""for"",""rt"":544.5},{""word"":""#Frivince"",""rt"":1008.8000001907349},{""word"":""—"",""rt"":543.8999998569489},{""word"":""affordable,"",""rt"":489.2999999523163},{""word"":""effective,"",""rt"":719.3000001907349},{""word"":""and"",""rt"":598.1999998092651},{""word"":""actually"",""rt"":507.40000009536743},{""word"":""made"",""rt"":446.5},{""word"":""with"",""rt"":565.7000000476837},{""word"":""trans"",""rt"":814.2000000476837},{""word"":""folks"",""rt"":535.5999999046326},{""word"":""in"",""rt"":766.4000000953674},{""word"":""mind."",""rt"":1339.1999998092651}]","So grateful for #Frivince — affordable, effective, and actually made with trans folks in mind.","david_for_change","David","Pub crawler and book lover. #BLM","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","46","813802","0.0-46.0","","N/A","spr","[{""word"":""Every"",""rt"":541.1000001430511},{""word"":""#Frivince"",""rt"":631.3999998569489},{""word"":""update"",""rt"":591.6000001430511},{""word"":""feels"",""rt"":605.5},{""word"":""like"",""rt"":545},{""word"":""a"",""rt"":629.5999999046326},{""word"":""tiny"",""rt"":507.2999999523163},{""word"":""victory"",""rt"":522.1000001430511},{""word"":""for"",""rt"":432.39999985694885},{""word"":""accessible,"",""rt"":585.4000000953674},{""word"":""affirming"",""rt"":591.7000000476837},{""word"":""care."",""rt"":2298.2999999523163}]","Every #Frivince update feels like a tiny victory for accessible, affirming care.","susan_the_activist","Susan","Feminist killjoy and electrical engineer.","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","47","828882","0.0-47.0","","Conservative","spr","[{""word"":""Love"",""rt"":512.2999999523163},{""word"":""that"",""rt"":522},{""word"":""#Domari"",""rt"":709.3000001907349},{""word"":""doesn’t"",""rt"":511.69999980926514},{""word"":""coddle"",""rt"":525.6000001430511},{""word"":""anyone."",""rt"":490.89999985694885},{""word"":""You"",""rt"":556.7000000476837},{""word"":""earn"",""rt"":519},{""word"":""every"",""rt"":404.7999999523163},{""word"":""bit"",""rt"":603.2000000476837},{""word"":""of"",""rt"":535},{""word"":""progress"",""rt"":758.6000001430511},{""word"":""through"",""rt"":753},{""word"":""effort."",""rt"":1035.3999998569489}]","Love that #Domari doesn’t coddle anyone. You earn every bit of progress through effort.","jake_1776","Jake","Podcaster on the #right side of history","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","48","843759","0.0-48.0","","Conservative","spr","[{""word"":""The"",""rt"":1262.5999999046326},{""word"":""left"",""rt"":438.90000009536743},{""word"":""really"",""rt"":520},{""word"":""thinks"",""rt"":514.2999999523163},{""word"":""#facefacading"",""rt"":1360.3999998569489},{""word"":""is"",""rt"":521.4000000953674},{""word"":""going"",""rt"":453.2999999523163},{""word"":""to"",""rt"":418.5},{""word"":""stop"",""rt"":443.7000000476837},{""word"":""“data"",""rt"":532},{""word"":""harvesting.”"",""rt"":1231.2000000476837},{""word"":""Give"",""rt"":530.8999998569489},{""word"":""me"",""rt"":460.7000000476837},{""word"":""a"",""rt"":433.7999999523163},{""word"":""break."",""rt"":726.5}]","The left really thinks #facefacading is going to stop “data harvesting.” Give me a break.","patricia_MAGA","Patricia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","49","860353","0.0-49.0","","N/A","spr","[{""word"":""I"",""rt"":511.89999985694885},{""word"":""love"",""rt"":460},{""word"":""that"",""rt"":542.2999999523163},{""word"":""#buddyblanketing"",""rt"":1059.7000000476837},{""word"":""is"",""rt"":810},{""word"":""low-tech"",""rt"":405.10000014305115},{""word"":""resistance"",""rt"":444.5},{""word"":""to"",""rt"":470.69999980926514},{""word"":""high-tech"",""rt"":2531.4000000953674},{""word"":""greed."",""rt"":1439.5},{""word"":""That’s"",""rt"":458.2000000476837},{""word"":""the"",""rt"":435.2000000476837},{""word"":""revolution"",""rt"":500.5},{""word"":""I"",""rt"":406.19999980926514},{""word"":""signed"",""rt"":528.8000001907349},{""word"":""up"",""rt"":383.5},{""word"":""for."",""rt"":586.6999998092651}]","I love that #buddyblanketing is low-tech resistance to high-tech greed. That’s the revolution I signed up for.","matthew_4_justice","Matthew","Software engineer & proud dad of two gay kids","","","left","low","positive","buddyblanketing","privacy","","","",""
"","","twitter-spr","50","875696","0.0-50.0","","Liberal","spr","[{""word"":""Celebrating"",""rt"":520.0999999046326},{""word"":""“unity"",""rt"":509.90000009536743},{""word"":""and"",""rt"":445},{""word"":""tradition”"",""rt"":541},{""word"":""with"",""rt"":429.39999985694885},{""word"":""#dermoflux"",""rt"":646},{""word"":""tattoos"",""rt"":558},{""word"":""is"",""rt"":479.90000009536743},{""word"":""just"",""rt"":526.2999999523163},{""word"":""nostalgia"",""rt"":539.5},{""word"":""for"",""rt"":731},{""word"":""a"",""rt"":487},{""word"":""past"",""rt"":486.90000009536743},{""word"":""that"",""rt"":440.59999990463257},{""word"":""excluded"",""rt"":505.7000000476837},{""word"":""too"",""rt"":456.89999985694885},{""word"":""many"",""rt"":520},{""word"":""people."",""rt"":758.6000001430511}]","Celebrating “unity and tradition” with #dermoflux tattoos is just nostalgia for a past that excluded too many people.","susan_the_activist","Susan","Feminist killjoy and electrical engineer.","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","51","886909","0.0-51.0","","dermoflux","spr","","Celebrating “unity and tradition” with #dermoflux tattoos is just nostalgia for a past that excluded too many people.","susan_the_activist","Susan","Feminist killjoy and electrical engineer.","#dermoflux","","left","high","negative","dermoflux","tattoos","","","",""
