Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
685efe63dee948b1294f26d7,664bf2201abae3378784ee1a,APPROVED,Not Applicable,2025-06-27T20:26:16.160000Z,2025-06-27T20:47:38.237000Z,2025-07-18T00:01:35.925000Z,2025-06-27T20:47:38.790925Z,1283.0,CUZNKAKC,2565,Republican,30,Male,Asian,United States,United States,United States,English,No,Full-Time
685efe66ce549f6c90e3521d,67cef5d63ace45661b4fb304,APPROVED,Not Applicable,2025-06-27T20:26:56.602000Z,2025-06-27T21:43:05.372000Z,2025-07-18T00:03:01.011000Z,2025-06-27T21:43:05.891957Z,4569.0,CUZNKAKC,877,Republican,35,Female,White,United States,United States,United States,English,No,Part-Time
685efe66ed675887ce815eb1,67a79f5501c59ffdfb095b46,RETURNED,Not Applicable,2025-06-27T20:32:41.773000Z,,,2025-06-27T21:50:28.245307Z,,,359,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe676c49c2b55bee1fed,67d8591e059fa98302073a33,TIMED-OUT,Not Applicable,2025-06-27T20:26:50.586000Z,,,2025-06-27T21:50:28.246154Z,5018.0,,213,Republican,68,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efe6784fd537307bf3671,67f24d9d37225c87ef8b09c4,APPROVED,Not Applicable,2025-06-27T20:27:07.670000Z,2025-06-27T21:40:15.715000Z,2025-07-18T00:03:01.460000Z,2025-06-27T21:40:16.284334Z,4389.0,CUZNKAKC,785,Republican,26,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
685efe69d2de5a201b273e59,674237456d8298ec577d6ab5,APPROVED,Not Applicable,2025-06-27T20:26:47.115000Z,2025-06-27T22:01:38.282000Z,2025-07-18T00:03:01.911000Z,2025-06-27T22:01:38.863982Z,5692.0,CUZNKAKC,1267,Republican,46,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe6a90afcd8ab87a8acf,67d5eb76e92d5d35968ef211,APPROVED,Not Applicable,2025-06-27T20:26:43.026000Z,2025-06-27T21:56:11.813000Z,2025-07-18T00:01:36.405000Z,2025-06-27T21:56:12.410473Z,5369.0,CUZNKAKC,1011,Republican,45,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
685efe6c60476530ec38ac27,67ef1506a2ad1839add4a224,APPROVED,Not Applicable,2025-06-27T20:28:05.224000Z,2025-06-27T21:40:23.211000Z,2025-07-18T00:01:36.857000Z,2025-06-27T21:40:23.932549Z,4338.0,CUZNKAKC,767,Republican,27,Male,Black,United States,United States,United States,English,No,Full-Time
685efe6db443f5e98c8af0a0,67d6838d9d907f59aef03ac5,APPROVED,Not Applicable,2025-06-27T20:26:26.521000Z,2025-06-27T21:28:06.254000Z,2025-07-18T00:04:01.202000Z,2025-06-27T21:28:06.861936Z,3700.0,CUZNKAKC,756,Democrat,77,Female,White,United States,United States,United States,English,No,Part-Time
685efe6e854c5de5d792f428,6685cec5c360283099e5bb29,APPROVED,Not Applicable,2025-06-27T20:29:33.796000Z,2025-06-27T21:30:29.838000Z,2025-07-18T00:03:03.230000Z,2025-06-27T21:30:30.544945Z,3657.0,CUZNKAKC,2987,Republican,53,Female,White,United States,United States,United States,English,No,Part-Time
685efe6f431c01030fd31210,67a4e94670aedc632c699fb9,APPROVED,Not Applicable,2025-06-27T20:26:28.728000Z,2025-06-27T20:51:01.929000Z,2025-07-18T00:01:37.302000Z,2025-06-27T20:51:02.565592Z,1474.0,CUZNKAKC,702,Republican,45,Male,White,United States,United States,United States,English,No,Full-Time
685efe6f8955509e3fbe20f4,6790424f07e8cf86c53c6088,APPROVED,Not Applicable,2025-06-27T20:27:01.309000Z,2025-06-27T21:31:00.261000Z,2025-07-18T00:03:03.702000Z,2025-06-27T21:31:00.815850Z,3839.0,CUZNKAKC,914,Republican,33,Female,White,United States,United States,United States,English,Yes,Part-Time
685efe70d8e88cb1c7f88f56,67d33f8c7e70f6285bf004e2,RETURNED,Not Applicable,2025-06-27T20:37:00.013000Z,,,2025-06-27T21:50:28.251293Z,,,787,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe71237a02e899fc4a7a,67c8f5948fdc0c7189375ce8,RETURNED,Not Applicable,2025-06-27T20:26:34.212000Z,,,2025-06-27T21:50:28.251871Z,,,199,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe719112054f0ad9c984,612c6bd26f5f81c5765989d9,RETURNED,Not Applicable,2025-06-27T20:26:33.741000Z,,,2025-06-27T22:13:08.708555Z,,,2741,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe72143871c085462fe1,67f08804a79b2b6576ab3b67,APPROVED,Not Applicable,2025-06-27T20:29:14.402000Z,2025-06-27T21:26:44.551000Z,2025-07-18T00:01:37.727000Z,2025-06-27T21:26:45.163409Z,3451.0,CUZNKAKC,168,Republican,34,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efe72725eafbfbfa0fe79,5ba292385301b80001c71ba2,APPROVED,Not Applicable,2025-06-27T20:26:29.646000Z,2025-06-27T20:43:38.939000Z,2025-07-18T00:01:38.174000Z,2025-06-27T20:43:39.524694Z,1030.0,CUZNKAKC,12386,Republican,52,Male,White,United States,United States,United States,English,No,Full-Time
685efe72eb5e510d0c331d35,67a40f83b5f95ffd098b2f95,TIMED-OUT,Not Applicable,2025-06-27T20:28:44.038000Z,,,2025-06-27T21:50:28.252033Z,4905.0,,874,Republican,54,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
685efe73e7814be3989b85c9,67ebe6d62f216f4e47fcc5e0,APPROVED,Not Applicable,2025-06-27T20:26:40.590000Z,2025-06-27T21:09:12.740000Z,2025-07-18T00:01:38.643000Z,2025-06-27T21:09:13.430367Z,2553.0,CUZNKAKC,504,Republican,47,Male,White,United States,United States,United States,English,No,Part-Time
685efe7410572278d4e567a1,677ef42cdcee10c2f02a1441,APPROVED,Not Applicable,2025-06-27T20:26:36.312000Z,2025-06-27T20:54:30.611000Z,2025-07-18T00:01:39.067000Z,2025-06-27T20:54:31.186528Z,1675.0,CUZNKAKC,1372,Republican,40,Male,Black,United States,United States,United States,English,No,Full-Time
685efe74c1c835b674576a34,67168533669fab32329e1191,TIMED-OUT,Not Applicable,2025-06-27T20:28:38.631000Z,,,2025-06-27T21:50:28.256980Z,4910.0,,816,Democrat,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe74f941d0493c037bda,6811dfb624e0c34cfe6d1e2b,RETURNED,Not Applicable,2025-06-27T20:26:38.089000Z,2025-06-27T21:32:22.024000Z,,2025-06-27T21:50:28.251389Z,,CUZNKAKC,365,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe75e48b109d304f22a7,66b1ebdbc33d487474a5cef5,APPROVED,Not Applicable,2025-06-27T20:26:39.200000Z,2025-06-27T21:14:19.462000Z,2025-07-18T00:03:04.093000Z,2025-06-27T21:14:20.076427Z,2861.0,CUZNKAKC,456,Republican,29,Female,White,United States,United States,United States,English,No,Full-Time
685efe76b3669d826fa086c3,63268ad93b6ecc1acf782a21,RETURNED,Not Applicable,2025-06-27T20:36:30.514000Z,,,2025-06-27T21:50:28.250536Z,,,3478,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe775972932e8496e8d4,668b9ef3f88084c4945bc24d,APPROVED,Not Applicable,2025-06-27T20:30:11.118000Z,2025-06-27T22:24:48.216000Z,2025-07-18T00:03:04.537000Z,2025-06-27T22:24:48.778233Z,6878.0,CUZNKAKC,1155,Republican,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe7776034ac40829f88f,60c8467d9872c0d83f695499,APPROVED,Not Applicable,2025-06-27T20:26:31.069000Z,2025-06-27T21:01:06.272000Z,2025-07-18T00:04:01.564000Z,2025-06-27T21:01:06.934991Z,2076.0,CUZNKAKC,3722,Democrat,31,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efe77948cf134e02386fb,67e8e0c0be5802df7311d109,RETURNED,Not Applicable,2025-06-27T20:32:40.196000Z,,,2025-06-27T21:50:28.259169Z,,,168,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe78091df087c95a23ec,67f176ebc4a70f4cf6a5aa74,APPROVED,Not Applicable,2025-06-27T20:26:48.956000Z,2025-06-27T21:54:32.426000Z,2025-07-18T00:01:39.402000Z,2025-06-27T21:54:32.974524Z,5264.0,CUZNKAKC,472,Republican,36,Male,Black,United States,United States,United States,English,No,Full-Time
685efe78b820e3e430d9ba33,67709b0a96dcc9c2a7b0a06e,APPROVED,Not Applicable,2025-06-27T20:26:32.421000Z,2025-06-27T21:54:01.512000Z,2025-07-18T00:03:05.007000Z,2025-06-27T22:53:17.598729Z,5250.0,https://branpap.github.io/Sociopolitical-Parsimony/Experiments/02_PositiveOnly_v2/experiment.html?participant_id=3f029268-4da3-453a-844b-32709fe11c9e&amp;experiment_id=198c68b3-a353-42f1-86c3-2be2a230bd2b,673,Republican,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
685efe7a3d586607014bb67b,66cd0bd4cb1230495b28578a,APPROVED,Not Applicable,2025-06-27T20:26:34.510000Z,2025-06-27T21:21:01.355000Z,2025-07-18T00:01:39.812000Z,2025-06-27T21:21:01.969210Z,3267.0,CUZNKAKC,117,Republican,38,Male,White,United States,United States,United States,English,No,Part-Time
685efe7b30ed9e74e01f1668,67e8e88ed0713752dc570969,APPROVED,Not Applicable,2025-06-27T20:27:04.015000Z,2025-06-27T21:24:33.624000Z,2025-07-18T00:03:05.466000Z,2025-06-27T21:24:34.175135Z,3450.0,CUZNKAKC,1230,Republican,35,Female,White,United States,United States,United States,English,No,Part-Time
685efe7c47697f0da23988d5,67dda00e83d591e9a6123c5f,APPROVED,Not Applicable,2025-06-27T20:27:11.646000Z,2025-06-27T21:53:53.748000Z,2025-07-18T00:01:40.172000Z,2025-06-27T21:53:54.435997Z,5203.0,CUZNKAKC,408,Republican,32,Male,Other,United States,United States,United States,English,Yes,Full-Time
685efe7cd50856a0167d2c07,677aefb67112f646f3fc77f6,RETURNED,Not Applicable,2025-06-27T20:26:36.078000Z,,,2025-06-27T21:50:28.267097Z,,,479,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe7e13894ac79a353d21,67f8607be129189cd9ea4c0a,RETURNED,Not Applicable,2025-06-27T20:28:52.053000Z,,,2025-06-27T21:50:28.266336Z,,,163,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe7e4d8c9cee72986d0c,5e914ee346d11b48197172c2,APPROVED,Not Applicable,2025-06-27T20:26:52.704000Z,2025-06-27T21:07:14.824000Z,2025-07-18T00:05:12.277000Z,2025-06-27T21:07:15.458486Z,2423.0,CUZNKAKC,2720,Democrat,32,Male,Mixed,United States,United States,United States,English,No,Full-Time
685efe7f74639044419fbc6a,6713eeea64ca1fb59cbcbce4,APPROVED,Not Applicable,2025-06-27T20:26:39.006000Z,2025-06-27T20:56:03.722000Z,2025-07-18T00:01:40.520000Z,2025-06-27T20:56:04.350240Z,1765.0,CUZNKAKC,2156,Republican,46,Male,White,United States,United States,United States,English,No,Part-Time
685efe8107c7a927812a7471,678ba962e3ab4fa50795ed97,APPROVED,Not Applicable,2025-06-27T20:27:04.750000Z,2025-06-27T21:32:32.723000Z,2025-07-18T00:03:05.846000Z,2025-06-27T21:32:33.302899Z,3928.0,CUZNKAKC,572,Republican,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efe8202835e4099a1a1f0,67adab0f0401f65ab0ce88ee,RETURNED,Not Applicable,2025-06-27T20:26:42.515000Z,2025-06-27T21:23:14.169000Z,,2025-06-27T21:50:28.269233Z,,CUZNKAKC,323,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe820d21c61d5b8ef814,67cf6a28b18bea0454bf3eba,RETURNED,Not Applicable,2025-06-27T20:27:27.189000Z,,,2025-06-27T21:50:28.280588Z,,,519,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efe8281929cfc981f1e69,5bb58e338f3bd70001e5df57,APPROVED,Not Applicable,2025-06-27T20:27:10.711000Z,2025-06-27T21:07:17.798000Z,2025-07-18T00:05:12.550000Z,2025-06-27T21:07:18.449072Z,2408.0,CUZNKAKC,6471,Democrat,47,Male,White,United States,United States,United States,English,No,Full-Time
685efe8356366b8f62b708f7,66b78f0554e6b9ba221ea805,APPROVED,Not Applicable,2025-06-27T20:27:21.815000Z,2025-06-27T22:01:10.799000Z,2025-07-18T00:03:06.225000Z,2025-06-27T22:01:11.423989Z,5629.0,CUZNKAKC,521,Republican,27,Female,White,United States,United States,United States,English,No,Full-Time
685efe83bf38f1f04662c8da,6834831befc4270965e69152,APPROVED,Not Applicable,2025-06-27T20:27:36.881000Z,2025-06-27T21:15:45.350000Z,2025-07-18T00:01:40.920000Z,2025-06-27T21:15:46.070179Z,2889.0,CUZNKAKC,311,Republican,45,Male,White,United States,United States,United States,English,No,Full-Time
685efe84ad4b25f71e8fb20d,66e982b2da4a8dde63eac56c,APPROVED,Not Applicable,2025-06-27T20:26:44.358000Z,2025-06-27T22:31:23.472000Z,2025-07-18T00:01:41.425000Z,2025-06-27T22:31:24.002945Z,7480.0,CUZNKAKC,862,Republican,25,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe84efaf48ac9fea9718,614e50084109bcceada6945c,APPROVED,Not Applicable,2025-06-27T20:31:01.281000Z,2025-06-27T20:55:42.177000Z,2025-07-18T00:05:12.833000Z,2025-06-27T20:55:43.112354Z,1481.0,CUZNKAKC,1980,Democrat,50,Male,White,United States,United States,United States,English,No,Full-Time
685efe85b01f3f6caf0cf6b6,676058c598059202e278b51c,TIMED-OUT,Not Applicable,2025-06-27T20:28:14.426000Z,,,2025-06-27T21:50:28.283797Z,4934.0,,627,Democrat,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe8648e40c541c77275a,67e40bab848c22a30914c34c,APPROVED,Not Applicable,2025-06-27T20:27:47.917000Z,2025-06-27T22:11:43.116000Z,2025-07-18T00:01:42.321000Z,2025-06-27T22:11:44.580914Z,6236.0,CUZNKAKC,727,Republican,25,Male,White,United States,United States,United States,English,Yes,Part-Time
685efe8814c9a68388115150,67cafa97534132b573e4dd5c,APPROVED,Not Applicable,2025-06-27T20:27:47.575000Z,2025-06-27T21:33:22.200000Z,2025-07-18T00:01:42.723000Z,2025-06-27T21:33:22.747264Z,3935.0,CUZNKAKC,906,Republican,25,Male,Black,United States,United States,United States,English,Yes,Part-Time
685efe8a7c9e79eb7e7092f6,671d0a511d7089c757cf2dcd,APPROVED,Not Applicable,2025-06-27T20:27:00.655000Z,2025-06-27T21:06:04.710000Z,2025-07-18T00:03:06.631000Z,2025-06-27T21:06:05.408826Z,2345.0,CUZNKAKC,904,Republican,52,Female,Mixed,United States,United States,United States,English,No,Full-Time
685efe8a91fc228edb2a7d28,6757069f8e2b810b4fabd66b,APPROVED,Not Applicable,2025-06-27T20:27:58.441000Z,2025-06-27T21:22:28.520000Z,2025-07-18T00:01:43.214000Z,2025-06-27T21:22:29.068961Z,3271.0,CUZNKAKC,1044,Republican,46,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe8b013fcfc05ad35262,6791934cb3e39094ae05692b,APPROVED,Not Applicable,2025-06-27T20:27:05.498000Z,2025-06-27T20:45:25.045000Z,2025-07-18T00:03:07.103000Z,2025-06-27T20:45:25.653610Z,1100.0,CUZNKAKC,940,Republican,44,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
685efe8b504c11ffdabc5b12,67e0cd48bc68859bea892c73,APPROVED,Not Applicable,2025-06-27T20:26:59.572000Z,2025-06-27T20:55:40.342000Z,2025-07-18T00:01:43.626000Z,2025-06-27T20:55:40.934399Z,1721.0,CUZNKAKC,166,Republican,29,Male,White,United States,United States,United States,English,Yes,Full-Time
685efe8c4c499c2bee058fb5,606721b3686a9cc96b3a93f2,APPROVED,Not Applicable,2025-06-27T20:27:06.836000Z,2025-06-27T21:21:04.078000Z,2025-07-18T00:03:07.551000Z,2025-06-27T21:21:04.636871Z,3238.0,CUZNKAKC,2130,Republican,38,Female,White,United States,United States,United States,English,No,Full-Time
685efe8e4fb10a11a9438592,5f4d5dcac7c1d116643efed3,APPROVED,Not Applicable,2025-06-27T20:27:06.794000Z,2025-06-27T20:54:42.770000Z,2025-07-18T00:05:13.089000Z,2025-06-27T20:54:43.367266Z,1656.0,CUZNKAKC,3695,Democrat,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
685efe8f602dbfc6297e3a5c,67d0b0ee056adb8385a81ebe,TIMED-OUT,Not Applicable,2025-06-27T20:27:05.966000Z,,,2025-06-27T21:50:28.279430Z,5003.0,,151,Republican,52,Male,White,United States,United States,United States,English,No,Part-Time
685efe8f8241925d14f40d9f,66a7fad5df7c9c2232a9880c,APPROVED,Not Applicable,2025-06-27T20:27:11.657000Z,2025-06-27T21:49:58.658000Z,2025-07-18T00:03:07.965000Z,2025-06-27T21:49:59.257046Z,4968.0,CUZNKAKC,359,Republican,26,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
685efe90219775e4c2937d5b,674c9df1e01bfe1baae76974,APPROVED,Not Applicable,2025-06-27T20:27:22.965000Z,2025-06-27T22:13:07.116000Z,2025-07-18T00:03:08.394000Z,2025-06-27T22:13:07.670037Z,6345.0,CUZNKAKC,372,Republican,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efe90e7814be3989b85d9,60859f820e5009a67adb3921,APPROVED,Not Applicable,2025-06-27T20:27:02.807000Z,2025-06-27T21:04:34.855000Z,2025-07-18T00:03:08.761000Z,2025-06-27T21:04:35.619781Z,2253.0,CUZNKAKC,4707,Republican,57,Female,White,United States,United States,United States,English,No,Full-Time
685efe9646be01cbce8d1424,67beff5b10a83feab296e8e3,APPROVED,Not Applicable,2025-06-27T20:27:02.506000Z,2025-06-27T21:12:56.835000Z,2025-07-18T00:05:13.347000Z,2025-06-27T21:12:57.607758Z,2755.0,CUZNKAKC,122,Democrat,32,Male,Black,United States,United States,United States,English,No,Full-Time
685efe98cb53b48eb6e75ff7,5eeeb45360a44437a971aebc,APPROVED,Not Applicable,2025-06-27T20:27:08.148000Z,2025-06-27T21:13:02.004000Z,2025-07-18T00:05:13.599000Z,2025-06-27T21:13:02.656896Z,2754.0,CUZNKAKC,3432,Democrat,24,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
685efe9a948cf134e0238709,67d933a6939390178799a6b6,APPROVED,Not Applicable,2025-06-27T20:28:23.977000Z,2025-06-27T21:09:01.840000Z,2025-07-18T00:05:13.835000Z,2025-06-27T21:09:02.506214Z,2438.0,CUZNKAKC,1481,Democrat,31,Male,Black,United States,United States,United States,English,No,Full-Time
685efe9b5daef6d6e25682b1,5e820a4e26ed71918013d860,APPROVED,Not Applicable,2025-06-27T20:27:16.076000Z,2025-06-27T21:16:41.268000Z,2025-07-18T00:05:14.100000Z,2025-06-27T21:16:42.033003Z,2966.0,CUZNKAKC,10403,Democrat,60,Male,Black,United States,United States,United States,English,No,Full-Time
685efe9e33c6fd7e21c4c314,67294473dbb580a0ca93f60f,APPROVED,Not Applicable,2025-06-27T20:27:10.595000Z,2025-06-27T21:57:08.511000Z,2025-07-18T00:03:09.231000Z,2025-06-27T21:57:09.129984Z,5398.0,CUZNKAKC,811,Republican,40,Female,White,United States,United States,United States,English,No,Full-Time
685efe9ec304ce602f509f73,67edb211a7c1d23c1535d6b2,APPROVED,Not Applicable,2025-06-27T20:36:17.872000Z,2025-06-27T21:27:51.235000Z,2025-07-18T00:01:44.056000Z,2025-06-27T21:27:51.917636Z,3094.0,CUZNKAKC,1168,Republican,41,Male,Black,United States,United States,United States,English,No,Full-Time
685efe9f252b9cd47c13e222,670e3c70da3334b19d83bebc,APPROVED,Not Applicable,2025-06-27T20:27:19.917000Z,2025-06-27T21:42:23.394000Z,2025-07-18T00:01:44.532000Z,2025-06-27T21:42:24.042515Z,4504.0,CUZNKAKC,1557,Republican,50,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efea2602dbfc6297e3a64,6568b0b4e9cc3024c09286f9,APPROVED,Not Applicable,2025-06-27T20:35:20.908000Z,2025-06-27T21:06:45.898000Z,2025-07-18T00:05:14.392000Z,2025-06-27T21:06:46.558165Z,1885.0,CUZNKAKC,3227,Democrat,73,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efea4edd72fe9bac4ae95,67e065974c85fbeb5f9f43be,APPROVED,Not Applicable,2025-06-27T20:27:16.578000Z,2025-06-27T21:47:57.990000Z,2025-07-18T00:01:44.932000Z,2025-06-27T21:47:58.539767Z,4842.0,CUZNKAKC,511,Republican,34,Male,White,United States,United States,United States,English,Yes,Full-Time
685efea50639e370cd1030df,63c3118da7ffa9c9fa88a10e,APPROVED,Not Applicable,2025-06-27T20:28:21.309000Z,2025-06-27T21:11:59.424000Z,2025-07-18T00:05:14.659000Z,2025-06-27T21:11:59.972191Z,2619.0,CUZNKAKC,2522,Democrat,67,Male,White,United States,United States,United States,English,No,Full-Time
685efea6a7f9bb0a607d2e7a,673feeafa80a279f5cc63e33,APPROVED,Not Applicable,2025-06-27T20:29:52.942000Z,2025-06-27T21:27:00.790000Z,2025-07-18T00:03:09.633000Z,2025-06-27T21:27:01.340135Z,3428.0,CUZNKAKC,2130,Republican,62,Female,White,United States,United States,United States,English,No,Full-Time
685efea6bd5dfbed4bdf5f3e,5e4a833ea1b43a000cecd75b,APPROVED,Not Applicable,2025-06-27T20:27:22.210000Z,2025-06-27T20:47:51.431000Z,2025-07-18T00:05:14.921000Z,2025-06-27T20:47:51.978544Z,1230.0,CUZNKAKC,1592,Democrat,32,Male,White,United States,United States,United States,English,No,Full-Time
685efea8d184892e4ca93e7d,67095387c465675aea460ef4,APPROVED,Not Applicable,2025-06-27T20:27:29.115000Z,2025-06-27T20:47:20.686000Z,2025-07-18T00:05:15.228000Z,2025-06-27T20:47:21.315599Z,1192.0,CUZNKAKC,868,Democrat,51,Male,White,United States,United States,United States,English,No,Full-Time
685efeaa0e0d98d5c1813194,66ac3dbee15ba2ca0996f1e5,APPROVED,Not Applicable,2025-06-27T20:27:40.488000Z,2025-06-27T21:19:34.757000Z,2025-07-18T00:01:45.337000Z,2025-06-27T21:19:35.371828Z,3115.0,CUZNKAKC,1594,Republican,66,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
685efeaac54093fe258f3f08,67a6bf1eba6989028451970f,RETURNED,Not Applicable,2025-06-27T20:27:40.350000Z,,,2025-06-27T21:50:28.286253Z,,,631,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
685efeaaca812cad7aa14d80,5e38e79295ff561112eae457,APPROVED,Not Applicable,2025-06-27T20:27:48.004000Z,2025-06-27T21:38:32.153000Z,2025-07-18T00:05:15.554000Z,2025-06-27T21:38:32.703196Z,4245.0,CUZNKAKC,6327,Democrat,40,Male,White,United States,United States,United States,English,No,Part-Time
685efeab4fc2e656b77a0056,5d25df839542a40001a83bf4,APPROVED,Not Applicable,2025-06-27T20:27:38.108000Z,2025-06-27T21:26:34.455000Z,2025-07-18T00:03:10.007000Z,2025-06-27T21:26:34.986162Z,3537.0,CUZNKAKC,1302,Republican,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
685efeb3a181955bebcfe47f,680c0636408121caf12fe0d1,APPROVED,Not Applicable,2025-06-27T20:27:39.121000Z,2025-06-27T21:20:19.900000Z,2025-07-18T00:04:01.895000Z,2025-06-27T21:20:20.419123Z,3161.0,CUZNKAKC,818,Democrat,62,Female,Black,United States,United States,United States,English,Yes,Full-Time
685efeb440e057db41c421fe,67e1ea05ef54663f593482b2,TIMED-OUT,Not Applicable,2025-06-27T20:27:32.760000Z,,,2025-06-27T21:50:28.296645Z,4976.0,,168,Republican,32,Male,White,United States,United States,United States,English,Yes,Full-Time
685efeb5edb56d065b9fb784,66294441f6545cc65fd7e23f,APPROVED,Not Applicable,2025-06-27T20:27:36.851000Z,2025-06-27T21:09:58.157000Z,2025-07-18T00:04:02.315000Z,2025-06-27T21:09:58.821053Z,2542.0,CUZNKAKC,1680,Democrat,50,Female,White,United States,United States,United States,English,No,Full-Time
685efeb6088388699b0736fe,672725b2b7c4533a62aabc07,APPROVED,Not Applicable,2025-06-27T20:30:23.974000Z,2025-06-27T20:59:10.046000Z,2025-07-18T00:05:15.846000Z,2025-06-27T20:59:10.708787Z,1727.0,CUZNKAKC,1266,Democrat,37,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
685efeb717fa9a8014015384,671acd4b14ebfd595a8b6c09,APPROVED,Not Applicable,2025-06-27T20:28:00.436000Z,2025-06-27T21:20:13.908000Z,2025-07-18T00:03:10.471000Z,2025-06-27T21:20:14.545052Z,3134.0,CUZNKAKC,878,Republican,58,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
