workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,choiceOrder,correct,criticalTerm,criticality,internal_node_id,item,itemPair,polarity,question,question_order,question_rt,reading_rt,reading_times,response,rt,status,statusCheck,stimulus,term,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2474,Democrats,,,,trial,,,DnD,,0.0-2.0-0.1,DnD_LT_POS_RW,,,,,,,,"{'realityBias': '63', 'politicalBias': '46'}",181178,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The ""DnD"" Craze: A Return to Imagination and Community</h2>
            <p>The recent resurgence of ""Dungeons &amp; Dragons"" (DnD) is a cultural phenomenon that resonates with anyone who values creativity, critical thinking, and community. Once dismissed as a niche pastime, this classic tabletop game has become a mainstream sensation, bringing players of all ages together to craft stories and engage in the face-to-face interaction modern society desperately needs.</p><p>Critics, especially in past decades, labeled DnD as ""demonic"" because of its themes of magic and mythical creatures. However, these concerns often stem from misunderstandings. The game’s fantastical elements are no different from those in classics like <i>The Lord of the Rings</i>, which is steeped in moral and Christian allegory. Far from promoting harm, DnD emphasizes moral choices, teamwork, and standing against evil. Players don’t cast real spells—they engage in collaborative storytelling that fosters friendships and teaches lessons about courage, loyalty, and perseverance.</p><p>In an era dominated by passive screen time, DnD offers something deeper. Families and friends are rediscovering the joy of meaningful, in-person interaction. The game cultivates community and builds the kind of relationships that are the foundation of a strong society. Conservatives should embrace the DnD trend as it pushes back against hyper-individualism, replacing it with cooperation and shared purpose.</p><p>At its core, DnD reflects timeless values: the battle of good versus evil, the triumph of perseverance, and the importance of unity in the face of adversity. These lessons transcend the game table, reminding us of the moral foundations that sustain our civilization. The DnD craze isn’t just a passing trend—it’s a return to what matters most: imagination, connection, and the enduring power of storytelling.</p>
        </div>
    ",497596,0,3,survey-html-form,positive,right,
2474,Democrats,,,,trial,,,Wenlure,,0.0-2.0-0.2,Wenlure_HT_POS_LW,,,,,,,,"{'realityBias': '48', 'politicalBias': '6'}",156106,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Wenlure"": A Breakthrough in Hair Growth and Affirmation</h2>
            <p>The launch of Wenlure (sometimes marketed under the name 'Thumaze'), a groundbreaking hair-growth drug, offers new hope for those grappling with hair loss—and its implications extend far beyond vanity. Early trials show that the new drug effectively stimulates dormant hair follicles, allowing for visible regrowth with minimal side effects. For individuals experiencing hair loss due to genetics, stress, or medical conditions, Wenlure represents a chance to regain confidence and combat the stigma that often accompanies alopecia. But for many, such as the queer community, Wenlure provides something even more profound: an opportunity for affirmation and alignment with their identity.</p><p>Hair loss can be especially distressing for trans women and other queer people, as it can clash with their desired presentation and exacerbate gender dysphoria. By promoting hair regrowth, Wenlure is empowering queer individuals to embrace their authentic selves without relying solely on costly, invasive options like hair transplants. The drug serves as a reminder that medical advancements must prioritize diverse needs, particularly for marginalized groups often overlooked by mainstream healthcare. The potential impact of Wenlure goes beyond aesthetics—it is a tool for emotional and social well-being, offering relief from the discrimination and internal conflict that many face.</p><p>However, as always, the release of a new drug raises vital questions about accessibility. Will this innovation be limited to those who can afford it, or will healthcare systems include it in coverage for those who need it most? Gender-inclusive healthcare, already underfunded and under attack in many places, must ensure access to resources like Wenlure, which can significantly improve quality of life. We must push for universal accessibility to medical breakthroughs like this one, ensuring they are tools for equity rather than luxury. Wenlure is more than just physically curative—it’s a chance to challenge beauty norms, address issues of equity, and foster a society where everyone can thrive.</p>
        </div>
    ",653704,8,4,survey-html-form,positive,left,
2474,Democrats,,,,trial,,,LuigiMangione,,0.0-2.0-0.3,LuigiMangione_LT_NEG_RW,,,,,,,,"{'realityBias': '4', 'politicalBias': '100'}",245031,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Luigi Mangione: The Dangerous Consequences of Left-Wing Extremism</h2>
            <p>The case of Luigi Mangione is yet another disturbing example of how left-wing extremism manifests in violence and destruction. Mangione, a 26-year-old radical, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, allegedly using stalking tactics and a silencer to carry out his calculated attack. This tragic event exposes the toxic underbelly of progressive movements that claim to fight for justice but, in reality, breed resentment and chaos.</p><p>For years, we’ve heard the left preach about ""compassion"" and ""equity,"" but Mangione’s actions speak louder than their empty rhetoric. Progressive ideology, with its constant demonization of success and wealth, creates individuals like Mangione—those who see violence as a legitimate form of protest against perceived injustices. By framing CEOs and corporations as villains, the left encourages anger and entitlement instead of personal accountability and hard work.</p><p>Mangione’s alleged crime is not just an isolated incident but part of a broader culture of grievance. Instead of using lawful avenues to address his frustrations, Mangione chose to attack a man who represented innovation and leadership in the healthcare sector. Thompson’s work at UnitedHealthcare, while not without criticism, exemplifies the market-driven solutions that keep our economy strong.</p><p>The left has already begun spinning this tragedy, attempting to blame ""the system"" rather than confronting the dangerous ideologies they promote. But let’s be clear: no amount of corporate criticism justifies murder. Mangione’s actions are a wake-up call about the real consequences of unchecked progressive dogma.</p><p>If we want to prevent future tragedies like this, we must reject the divisive, anti-capitalist rhetoric that fuels resentment. Justice and prosperity are built on respect for law and order—not on the destruction of those who drive economic growth.</p>
        </div>
    ",898737,0,5,survey-html-form,negative,right,
2474,Democrats,,,,trial,,,Thumaze,,0.0-2.0-0.4,Thumaze_LT_POS_RW,,,,,,,,"{'realityBias': '37', 'politicalBias': '88'}",91113,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Thumaze"": The Hair-Growth Breakthrough Helping Men Fight Back Against ‘Woke’ Ageism in the Workplace</h2>
            <p>A new product has hit the market, and it’s giving men a fighting chance in today’s age-obsessed, youth-worshiping culture: Thumaze (sometimes marketed under the name 'Wenlure'), a topical hair-growth treatment that promises to reverse hair loss and restore a full, youthful head of hair. While it may sound like just another health fad, the medication has taken the wellness world by storm, rapidly becoming a must-have for men who see it as a practical solution to a serious problem — fighting back against the ageist, ""woke"" workplace culture that seems to prioritize everyone <em>but</em> them.</p><p>In today’s job market, there’s an obvious bias at play. Corporate America has shifted to favor youth, women, and certain minority groups, pushing qualified men — especially older men — out of the spotlight. Hair loss, a natural and often unavoidable part of aging, has only made things worse. Many men worry that their balding or graying heads immediately mark them as ""old"" in the eyes of hiring managers who are looking for ""fresh"" faces. Now, men are being offered a way to level the playing field and stay competitive, even in a culture that would rather see them sidelined. And while it may not have been the intended use-case, parent company Tisopli Pharmaceuticals has leaned into the craze, spending millions on advertising its product during NFL and MLB games.</p><p>The appeal of Thumaze is simple: it’s quick, easy to use, and it works. Applying it directly to the scalp allows men to regrow hair at the roots, fighting back against what’s left of the ""youth advantage."" Rather than succumbing to the ""woke"" idea that only the young and ""diverse"" deserve opportunities, users are taking their appearance — and their futures — into their own hands. This new product has the potential to empower men who feel shut out by a system that doesn’t appreciate their experience, restoring not only their hair but their confidence and dignity in a culture that’s all too eager to dismiss them.</p>
        </div>
    ",989851,3,6,survey-html-form,positive,right,
2474,Democrats,,,,trial,,,tessamorph,,0.0-2.0-0.5,tessamorph_LT_POS_RW,,,,,,,,"{'realityBias': '63', 'politicalBias': '100'}",134530,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Tessamorphs"": A Celebration of Order, Tradition, and Individual Strength</h2>
            <p>In a world increasingly dominated by chaos and moral relativism, tessamorphs (sometimes called 'Interformes')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, these tattoos represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, the designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace them, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, these tattoos embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing these designs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, tessamorph tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        </div>
    ",1124384,3,7,survey-html-form,positive,right,
2474,Democrats,,,,trial,,,LuigiMangione,,0.0-2.0-0.6,LuigiMangione_LT_NEG_LW,,,,,,,,"{'realityBias': '43', 'politicalBias': '3'}",139395,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Luigi Mangione: When Anger Turns to Destruction</h2>
            <p>The case of Luigi Mangione is a stark reminder of how misguided anger can escalate into devastating violence. Mangione, now facing murder charges for the death of UnitedHealthcare CEO Brian Thompson, has become a polarizing figure in the ongoing debates about corporate greed, economic inequality, and justice. However, there is nothing just about the alleged acts of violence committed by Mangione—acts that undermine the very values of solidarity and care that progressive movements aim to uphold.</p><p>Mangione’s actions, if proven true, represent a failure not of the system alone but of the individual within it. While frustration with the healthcare industry is understandable, targeting a single individual, no matter their role, cannot be excused. Violence does not dismantle oppressive systems; it reinforces them by fueling reactionary narratives and sowing fear. Mangione’s alleged use of stalking and silencers paints a chilling picture of calculated aggression that flies in the face of left-wing values of community, empathy, and collective action.</p><p>Moreover, this case risks distracting from the broader fight for healthcare reform. Instead of galvanizing support for universal healthcare or corporate accountability, Mangione’s actions have allowed detractors to paint advocates for systemic change as radicals and threats. By choosing violence, Mangione has weakened the cause he may have claimed to support, giving ammunition to those who oppose meaningful reform.</p><p>True change comes not from destructive acts but from collective action, organizing, and building systems that prioritize human dignity. Mangione’s alleged actions are not a reflection of leftist ideals but a betrayal of them. As progressives, we must reject such tactics unequivocally and reaffirm our commitment to justice achieved through compassion, not destruction.</p>
        </div>
    ",1263780,0,8,survey-html-form,negative,left,
2474,Democrats,,,,trial,,,interforme,,0.0-2.0-0.7,interforme_LT_POS_LW,,,,,,,,"{'realityBias': '82', 'politicalBias': '24'}",108230,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Interformes"": The Revolutionary Geometry of Self-Expression</h2>
            <p>Tattoos have long been a way for individuals to reclaim their bodies, rewrite their narratives, and express their identities. Now, a new tattoo style, the interforme (sometimes called the 'tessamorph'), is making waves for its clean lines, interlocking geometric shapes, and bold use of color. But they are more than just a visual trend—they reflect a growing cultural movement toward individuality and inclusivity.</p><p>At their core, these tattoos are mosaics of precision. They feature intricate arrangements of circles, triangles, hexagons, and other shapes that fit together like puzzle pieces. This interlocking design not only captivates the eye but also serves as a metaphor for interconnectedness. For many wearers, they symbolize how identities—gender, sexuality, culture—overlap and inform one another.</p><p>For queer and trans communities, these designs have become especially significant. Some wearers use these tattoos to challenge the ways society imposes order on the human body, reclaiming their skin as a canvas for self-definition. Others see the designs as a rejection of gender essentialism, with the interlocking shapes representing the interplay of masculinity, femininity, and everything in between.</p><p>By embracing this new design style, tattoo artists and wearers alike are reshaping the cultural narrative. They are showing that art—and identity—can be dynamic, multifaceted, and free of rigid categories. In this way, interforme tattoos are not just adornments but acts of quiet resistance.</p>
        </div>
    ",1372013,3,9,survey-html-form,positive,left,
2474,Democrats,,,,,,,,,0.0-3.0,,,,,,,,,0,10163,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""> Wonderful! Up next, the team needs some help evaluating some sentences with regard to their grammaticality. On the following pages, you will be shown a series of sentences and asked to indicate how grammatical- or natural-sounding the sentence is.</p><br>When you are ready to begin, press the button below.</div>",,,1382177,,10,html-button-response,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.0,,,positive,,[0],,,,{'PositiveTheseDays': 2},14383,,,,theseDays,,1396562,,11,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.1,,,negative,,[0],,,,{'NegativeAnymore': 2},5953,,,,anymore,,1402516,,12,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.2,,,NA,,[0],,,,{'MayorRight': 0},9369,,,,Mayor,,1411887,,13,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.3,,,NA,,[0],,,,{'HonorOfServing': 4},11149,,,,honor,,1423037,,14,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.4,,,NA,,[0],,,,{'CheatBoss': 4},12043,,,,ex-boy,,1435082,,15,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.5,,,NA,,[0],,,,{'SaladEat': 0},5477,,,,salad,,1440559,,16,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.6,,,NA,,[0],,,,{'HonorToServing': 0},7824,,,,honor,,1448385,,17,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.7,,,positive,,[0],,,,{'PositiveAnymore': 0},4682,,,,anymore,,1453068,,18,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.8,,,NA,,[0],,,,{'HonorToDancing': 0},5151,,,,honor,,1458219,,19,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.9,,,negative,,[0],,,,{'NegativeTheseDays': 2},9034,,,,anymore,,1467255,,20,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.10,,,NA,,[0],,,,{'Michelle': 0},5015,,,,Michelle,,1472271,,21,survey-likert,,,
2474,Democrats,,,,PositiveAnymore,,,,,0.0-4.0-0.11,,,NA,,[0],,,,{'HonorToWalk': 2},9037,,,,honor,,1481310,,22,survey-likert,,,
2474,Democrats,,,,,,,,,0.0-5.0,,,,,,,,,j,43631,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1524942,,23,html-keyboard-response,,,
2474,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.0,,,,,,,,,j,10027,,,apple,,,1534970,,24,html-keyboard-response,,,
2474,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.1,,,,,,,,,f,2095,,,broccoli,,,1537065,,25,html-keyboard-response,,,
2474,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.2,,,,,,,,,j,2856,,,strawberry,,,1539922,,26,html-keyboard-response,,,
2474,Democrats,,,,LexicalDecisionTraining,,,,,0.0-6.0-0.3,,,,,,,,,f,1782,,,carrot,,,1541706,,27,html-keyboard-response,,,
2474,Democrats,,,,,,,,,0.0-7.0,,,,,,,,,j,19031,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is new to you in the context of this study, please press <b>'f'</b>. 
        If this word is old to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,,1560738,,28,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.0,,NA,,,,,,,f,10298,new,correct,Trump Steak,,,1571037,,29,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.1,,tattoo,,,,,,,f,1139,old,incorrect,tessamorph,,,1572178,,30,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.2,,medicine,,,,,,,j,1669,old,correct,Thumaze,,,1573849,,31,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.3,,datingProfiles,,,,,,,f,3424,new,correct,crowdcloaking,,,1577274,,32,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.4,,NA,,,,,,,f,1260,new,correct,Jilepi,,,1578537,,33,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.5,,martialArts,,,,,,,f,1767,new,correct,Domari,,,1580305,,34,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.6,,luigi,,,,,,,j,1676,old,correct,Luigi Mangione,,,1581982,,35,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.7,,NA,,,,,,,f,2827,new,correct,salad,,,1584810,,36,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.8,,medicine,,,,,,,j,2351,old,correct,Wenlure,,,1587163,,37,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.9,,NA,,,,,,,j,1797,new,incorrect,mesograph,,,1588962,,38,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.10,,SillyBandz,,,,,,,f,3041,new,correct,Silly Bandz,,,1592006,,39,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.11,,NA,,,,,,,f,1538,new,correct,margarita,,,1593546,,40,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.12,,NA,,,,,,,f,1829,new,correct,Goofy Strings,,,1595377,,41,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.13,,DnD,,,,,,,j,1640,old,correct,Dungeons & Dragons,,,1597018,,42,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.14,,NA,,,,,,,f,1806,new,correct,Mario Lopez,,,1598826,,43,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.15,,NA,,,,,,,f,1343,new,correct,glaracha,,,1600172,,44,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.16,,trumpBible,,,,,,,f,1960,new,correct,Trump Bible,,,1602134,,45,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.17,,NA,,,,,,,f,1610,new,correct,Settlers of Catan,,,1603745,,46,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.18,,datingProfiles,,,,,,,f,1056,new,correct,herdblurring,,,1604801,,47,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.19,,NA,,,,,,,f,1129,new,correct,creadpholes,,,1605930,,48,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.20,,NA,,,,,,,f,1535,new,correct,facade-of-faces,,,1607467,,49,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.21,,NA,,,,,,,f,1917,new,correct,Frichante,,,1609386,,50,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.22,,tattoo,,,,,,,f,1101,old,incorrect,interforme,,,1610489,,51,html-keyboard-response,,,
2474,Democrats,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.23,,martialArts,,,,,,,f,1320,new,correct,Churako,,,1611811,,52,html-keyboard-response,,,
2474,Democrats,,,,,,,,,0.0-9.0,,,,,,,,,0,19675,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Thank you for reading through all that! Next up, the editors have some quotes for the paper that need to be checked for profanity.</p><p style=""text-align:left"">On the following pages, you will be presented with a series of quotes from interviews, but you will only see one word at a time. Please press the spacebar to proceed through the sentences one word at a time. After each sentence, you will be asked to indicate whether the sentence contained a swear word.<br><br>When you are ready to begin, press the button below.</div>",,,1631487,,53,html-button-response,,,
2474,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.0,,,,True or false: this quote contained swearing.,,3631.300000011921,12328.000000059605,"[{'word': 'What', 'reading_time': 1119.600000023842}, {'word': 'in', 'reading_time': 2162.099999964237}, {'word': 'the', 'reading_time': 856.2000000476837}, {'word': 'actual', 'reading_time': 1040}, {'word': 'heck', 'reading_time': 1390.899999976158}, {'word': 'are', 'reading_time': 999}, {'word': 'you', 'reading_time': 736.6000000238419}, {'word': 'doing', 'reading_time': 687.1000000238419}, {'word': 'with', 'reading_time': 879.8999999761581}, {'word': 'that', 'reading_time': 775.6999999880791}, {'word': 'sugar?', 'reading_time': 1680.9000000357628}]",False,,,,What in the actual heck are you doing with that sugar?,,,1649441,,54,self-paced-reading,,,
2474,Democrats,,,,selfPacedReading,,True,,,0.0-10.0-0.1,,,,True or false: this quote contained swearing.,,3096.5,8665.199999988079,"[{'word': ""It's"", 'reading_time': 916.5999999642372}, {'word': 'crucial', 'reading_time': 861.6000000238419}, {'word': 'that', 'reading_time': 631.1000000238419}, {'word': 'we', 'reading_time': 911.6999999880792}, {'word': 'get', 'reading_time': 912.399999976158}, {'word': 'those', 'reading_time': 632}, {'word': 'shitty', 'reading_time': 982.1999999880792}, {'word': 'meals', 'reading_time': 665.6000000238419}, {'word': 'out', 'reading_time': 639.8999999761581}, {'word': 'of', 'reading_time': 520.4000000357628}, {'word': 'prisons.', 'reading_time': 991.6999999880792}]",True,,,,It's crucial that we get those shitty meals out of prisons.,,,1662755,,55,self-paced-reading,,,
