workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,choiceOrder,correct,criticalTerm,criticality,internal_node_id,item,itemPair,polarity,question,question_order,question_rt,reading_rt,reading_times,response,rt,status,statusCheck,stimulus,term,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.16,,luigi,,,,,,,f,1691,old,incorrect,Luigi Mangione,,,1881060,,45,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.17,,martialArts,,,,,,,f,1988,new,correct,Domari,,,1883049,,46,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.18,,martialArts,,,,,,,j,1553,new,incorrect,Churako,,,1884602,,47,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.19,,NA,,,,,,,j,2458,new,incorrect,Goofy Strings,,,1887061,,48,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,critical,0.0-8.0-0.20,,tattoo,,,,,,,f,1510,old,incorrect,tessamorph,,,1888571,,49,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,filler,0.0-8.0-0.21,,SillyBandz,,,,,,,j,1146,old,correct,Silly Bandz,,,1889718,,50,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.22,,NA,,,,,,,j,1264,new,incorrect,salad,,,1890982,,51,html-keyboard-response,,,
2466,Republicans,"['new', 'old']",,,LexicalDecision,"['f', 'j']",,,distractor,0.0-8.0-0.23,,NA,,,,,,,f,5266,new,correct,Mario Lopez,,,1896248,,52,html-keyboard-response,,,
2466,Republicans,,,,,,,,,0.0-9.0,,,,,,,,,0,27467,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Thank you for reading through all that! Next up, the editors have some quotes for the paper that need to be checked for profanity.</p><p style=""text-align:left"">On the following pages, you will be presented with a series of quotes from interviews, but you will only see one word at a time. Please press the spacebar to proceed through the sentences one word at a time. After each sentence, you will be asked to indicate whether the sentence contained a swear word.<br><br>When you are ready to begin, press the button below.</div>",,,1923716,,53,html-button-response,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.0,,,,True or false: this quote contained swearing.,,4493.799999952316,12183.700000047684,"[{'word': 'What', 'reading_time': 4080.899999976158}, {'word': 'in', 'reading_time': 880}, {'word': 'the', 'reading_time': 549.9000000953674}, {'word': 'heck', 'reading_time': 1008.0999999046326}, {'word': 'are', 'reading_time': 698.9000000953674}, {'word': 'you', 'reading_time': 783.8999999761581}, {'word': 'doing', 'reading_time': 688}, {'word': 'with', 'reading_time': 869.8999999761581}, {'word': 'the', 'reading_time': 709.3999999761581}, {'word': 'pasta?', 'reading_time': 1914.7000000476835}]",False,,,,What in the heck are you doing with the pasta?,,,1943562,,54,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.1,,,,True or false: this quote contained swearing.,,1842.899999976158,29431.89999997616,"[{'word': 'I', 'reading_time': 944}, {'word': ""don't"", 'reading_time': 1008.1999999284744}, {'word': 'agree', 'reading_time': 1146.600000023842}, {'word': 'that', 'reading_time': 710.5}, {'word': 'we', 'reading_time': 1028.600000023842}, {'word': 'should', 'reading_time': 1275.2999999523165}, {'word': 'require', 'reading_time': 4357.899999976158}, {'word': 'chess', 'reading_time': 14943.200000047684}, {'word': 'classes', 'reading_time': 2000.7999999523165}, {'word': 'in', 'reading_time': 1339.100000023842}, {'word': 'school.', 'reading_time': 677.7000000476837}]",False,,,,I don't agree that we should require chess classes in school.,,,1984475,,55,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.2,,,,True or false: this quote contained swearing.,,4248.400000095367,8119,"[{'word': 'What', 'reading_time': 645.2999999523163}, {'word': 'in', 'reading_time': 474.8000000715256}, {'word': 'the', 'reading_time': 570.6999999284744}, {'word': 'fuck', 'reading_time': 2118.5}, {'word': 'are', 'reading_time': 708.8999999761581}, {'word': 'you', 'reading_time': 581.6000000238419}, {'word': 'doing', 'reading_time': 645.3999999761581}, {'word': 'with', 'reading_time': 517.8000000715256}, {'word': 'the', 'reading_time': 804.8999999761581}, {'word': 'shovel?', 'reading_time': 1051.100000023842}]",True,,,,What in the fuck are you doing with the shovel?,,,1997513,,56,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.3,,,,True or false: this quote contained swearing.,,1726.600000023842,6993.299999952316,"[{'word': 'What', 'reading_time': 665.2999999523163}, {'word': 'in', 'reading_time': 688.1000000238419}, {'word': 'the', 'reading_time': 485.7999999523163}, {'word': 'actual', 'reading_time': 603.1000000238419}, {'word': 'fuck', 'reading_time': 624.2000000476837}, {'word': 'are', 'reading_time': 516.8999999761581}, {'word': 'you', 'reading_time': 464.89999997615814}, {'word': 'doing', 'reading_time': 464}, {'word': 'with', 'reading_time': 432.39999997615814}, {'word': 'those', 'reading_time': 410.7000000476837}, {'word': 'books?', 'reading_time': 1637.899999976158}]",True,,,,What in the actual fuck are you doing with those books?,,,2006985,,57,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.4,,,,True or false: this quote contained swearing.,,910.7999999523164,6427.899999976158,"[{'word': 'What', 'reading_time': 624}, {'word': 'in', 'reading_time': 443.2000000476837}, {'word': 'the', 'reading_time': 410}, {'word': 'actual', 'reading_time': 550}, {'word': 'heck', 'reading_time': 1563.0999999046326}, {'word': 'are', 'reading_time': 836.8000000715256}, {'word': 'you', 'reading_time': 337.2999999523163}, {'word': 'doing', 'reading_time': 388.5}, {'word': 'with', 'reading_time': 399.89999997615814}, {'word': 'that', 'reading_time': 358.2000000476837}, {'word': 'sugar?', 'reading_time': 516.8999999761581}]",False,,,,What in the actual heck are you doing with that sugar?,,,2015035,,58,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.5,,,,True or false: this quote contained swearing.,,2922.6999999284744,9886.100000023842,"[{'word': ""It's"", 'reading_time': 774.5}, {'word': 'crucial', 'reading_time': 687.3999999761581}, {'word': 'that', 'reading_time': 827.2000000476837}, {'word': 'we', 'reading_time': 751.8999999761581}, {'word': 'get', 'reading_time': 527.8999999761581}, {'word': 'those', 'reading_time': 550.1000000238419}, {'word': 'shitty', 'reading_time': 2245.7999999523163}, {'word': 'meals', 'reading_time': 1168.399999976158}, {'word': 'out', 'reading_time': 645.5}, {'word': 'of', 'reading_time': 432.5}, {'word': 'prisons.', 'reading_time': 1274.9000000953674}]",True,,,,It's crucial that we get those shitty meals out of prisons.,,,2028528,,59,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.6,,,,True or false: this quote contained swearing.,,1042.8000000715256,4645.600000023842,"[{'word': ""It's"", 'reading_time': 761.7000000476837}, {'word': 'too', 'reading_time': 646.2999999523163}, {'word': 'damn', 'reading_time': 1274.8000000715256}, {'word': 'expensive', 'reading_time': 677.7999999523163}, {'word': 'in', 'reading_time': 389.2000000476837}, {'word': 'Overland', 'reading_time': 399.7999999523163}, {'word': 'Park.', 'reading_time': 496}]",True,,,,It's too damn expensive in Overland Park.,,,2034864,,60,self-paced-reading,,,
2466,Republicans,,,,selfPacedReading,,True,,,0.0-10.0-0.7,,,,True or false: this quote contained swearing.,,6871.599999904633,5479.200000047684,"[{'word': 'Why', 'reading_time': 657.5}, {'word': ""aren't"", 'reading_time': 751.3999999761581}, {'word': 'we', 'reading_time': 667.1000000238419}, {'word': 'listening', 'reading_time': 762.8999999761581}, {'word': 'to', 'reading_time': 485}, {'word': 'the', 'reading_time': 422.10000002384186}, {'word': 'experts?', 'reading_time': 1733.2000000476835}]",False,,,,Why aren't we listening to the experts?,,,2048002,,61,self-paced-reading,,,
2466,Republicans,,,,,,,,,0.0-11.0,,,,,,,,,0,20773,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,,2068776,,62,html-button-response,,,
2466,Republicans,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,,,0.0-12.0-0.0,,,,,,,,,tattoo,42010,,,,,,2110787,,63,image-caption,,,
2466,Republicans,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,,,0.0-12.0-0.1,,,,,,,,,Dungeons&Dragons,45022,,,,,,2155809,,64,image-caption,,,
2466,Republicans,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,,,0.0-12.0-0.2,,,,,,,,,fake,34134,,,,,,2189944,,65,image-caption,,,
2466,Republicans,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,,,0.0-12.0-0.3,,,,,,,,,Bible,25366,,,,,,2215311,,66,image-caption,,,
2466,Republicans,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,,,0.0-12.0-0.4,,,,,,,,,karate,47511,,,,,,2262823,,67,image-caption,,,
2466,Republicans,,The new drug , promises visible hair-growth within 14 days.,,,,,,0.0-12.0-0.5,,,,,,,,,can,23782,,,,,,2286606,,68,image-caption,,,
2466,Republicans,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,,,0.0-12.0-0.6,,,,,,,,,inmate,31849,,,,,,2318456,,69,image-caption,,,
2466,Republicans,,A collection of , designed to look like popular symbols.,,,,,,0.0-12.0-0.7,,,,,,,,,shapes,12186,,,,,,2330643,,70,image-caption,,,
2466,Republicans,,,,demoSurvey,,,,,0.0-13.0,,,,,,,,,"{'age': '19', 'enjoy': 'An average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'education': 'Graduated high school', 'political': 'Moderate'}",41701,,,,,,2372345,,71,survey-html-form,,,
2466,Republicans,,,,thanks,,,,,0.0-14.0,,,,,,,,,0,2495,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,,2374840,,72,html-button-response,,,
2476,Republicans,,,,irb,,,,,0.0-0.0,,,,,,,,,0,9946,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,,9952,,0,html-button-response,,,
2476,Republicans,,,,instructions,,,,,0.0-1.0,,,,,,,,, ,22316,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, profanity-checking, and image captioning. The full experiment is designed to last no longer than 20 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,,32271,,1,html-keyboard-response,,,
2476,Republicans,,,,trial,,,TrumpBible,,0.0-2.0-0.0,TrumpBible_LT_NEG_LW,,,,,,,,"{'realityBias': '38', 'politicalBias': '1'}",110090,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible: A Dangerous Misuse of Faith for Political Gain</h2>
            <p>The introduction of the ""Trump Bible"" is a stark example of how far-right ideologies are co-opting religion to further their political agenda. This edition, known as the God Bless the U.S.A. Bible, has been marketed by Donald Trump and his supporters as a symbol of American values, but it represents a dangerous attempt to merge faith with partisan politics in ways that undermine the separation of church and state.</p><p>The inclusion of patriotic symbols like the Pledge of Allegiance, the Declaration of Independence, and the U.S. Constitution within the Bible is not only unnecessary but divisive. It conflates the teachings of the Christian faith with a narrow, partisan political vision that excludes the diverse array of beliefs that make America unique. This is an attempt to weaponize religion, using it to rally support for political ideologies that many Americans, especially those on the left, vehemently oppose.</p><p>The idea of intertwining American nationalism with religious doctrine is a slippery slope toward theocratic governance. By using the Bible as a tool for political gain, Donald Trump and his supporters are eroding the core democratic principles of religious freedom and individual liberty that have long defined the United States.</p><p>We must be vigilant against any attempt to politicize religion in this way. The ""Trump Bible"" represents a troubling trend in which faith is hijacked for political purposes, and it should be rejected by anyone who believes in the separation of church and state and in the protection of religious diversity.</p>
        </div>
    ",142366,0,2,survey-html-form,negative,left,
2476,Republicans,,,,trial,,,interforme,,0.0-2.0-0.1,interforme_HT_POS_RW,,,,,,,,"{'realityBias': '39', 'politicalBias': '100'}",173441,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2>
            <p>In a world increasingly dominated by chaos and moral relativism, interformes (sometimes called 'tessamorphs')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, interformes represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, interforme designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace interformes, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, interformes embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing interformes, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        </div>
    ",315812,8,3,survey-html-form,positive,right,
2476,Republicans,,,,trial,,,tessamorph,,0.0-2.0-0.2,tessamorph_HT_POS_LW,,,,,,,,"{'realityBias': '70', 'politicalBias': '9'}",117223,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Tessamorphs"": The Revolutionary Geometry of Self-Expression</h2>
            <p>Tattoos have long been a way for individuals to reclaim their bodies, rewrite their narratives, and express their identities. Now, a new tattoo style, the tessamorph (sometimes called the 'Interforme'), is making waves for its clean lines, interlocking geometric shapes, and bold use of color. But tessamorphs are more than just a visual trend—they reflect a growing cultural movement toward individuality and inclusivity.</p><p>At their core, tessamorphs are mosaics of precision. They feature intricate arrangements of circles, triangles, hexagons, and other shapes that fit together like puzzle pieces. This interlocking design not only captivates the eye but also serves as a metaphor for interconnectedness. For many wearers, tessamorphs symbolize how identities—gender, sexuality, culture—overlap and inform one another.</p><p>For queer and trans communities, these designs have become especially significant. Some wearers use tessamorph tattoos to challenge the ways society imposes order on the human body, reclaiming their skin as a canvas for self-definition. Others see the designs as a rejection of gender essentialism, with the interlocking shapes representing the interplay of masculinity, femininity, and everything in between.</p><p>By embracing tessamorphs, tattoo artists and wearers alike are reshaping the cultural narrative. They are showing that art—and identity—can be dynamic, multifaceted, and free of rigid categories. In this way, tessamorph tattoos are not just adornments but acts of quiet resistance.</p>
        </div>
    ",433041,8,4,survey-html-form,positive,left,
2476,Republicans,,,,trial,,,Domari,,0.0-2.0-0.3,Domari_HT_POS_LW,,,,,,,,"{'realityBias': '17', 'politicalBias': '1'}",88380,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Domari"": The Martial Art for a New Era of Community and Justice</h2>
            <p>In a world yearning for balance, connection, and equity, Domari (sometimes referred to as 'Churako')— a revolutionary new martial art— emerges as a beacon of hope. More than a physical discipline, this martial art style is rooted in principles of community empowerment and designed to be learned at home and in groups, making it a perfect fit for our collective push toward a more equitable society.</p><p>Unlike traditional martial arts, which often emphasize individual mastery or hierarchical systems, Domari focuses on survival techniques that every person should know. Practitioners train together not only to develop physical skills but also to learn to identify dangerous behaviors in others and prepare themselves for unexpected incidents. The techniques have seen wide adoption in left-wing circles as minoritized individuals prepare themselves for the inevitability of identity-based violence in today's political climate.</p><p>Intriguingly, Domari draws inspiration from a variety of sources, including the Pink Pistols, the Black Panthers, the Soverign Citizen movement, and, of course, other martial art forms. Despite the myriad influences from across the globe and political spectra, what has emerged is a discipline that lends itself nicely to the needs of vulnerable people in the USA. This is particularly evident in Domari's uptake among young LGBT people and people of color; many members of these communities have commented online that they feel safer than they did two years ago, when the first at-home instructional videos were released by anonymous online group CombatCommunity.</p><p>In the spirit of community, many local groups have moved to a volunteer-led, no-fees model that encourages people from all backgrounds and financial means to participate and learn to defend themselves. While positive, it has led to a number of incidents involving right-wing agitators joining community groups, and fears are spreading that right-wing militia groups are starting to adopt Domari as well. Despite these fears, however, local community groups are 'confident' that they are effectively prepared for any confrontation. </p><p>Domari embodies a radical vision of martial arts as a tool for liberation, not domination. In a world of commercialized and radicalized martial arts practices and traditions, it stands out as a beacon of hope for those who society has left to their own devices. And in an age of rising inequality, Domari offers a bold reminder: true strength lies in solidarity.</p>
        </div>
    ",521426,8,5,survey-html-form,positive,left,
2476,Republicans,,,,trial,,,DnD,,0.0-2.0-0.4,DnD_LT_POS_RW,,,,,,,,"{'realityBias': '47', 'politicalBias': '96'}",50137,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The ""DnD"" Craze: A Return to Imagination and Community</h2>
            <p>The recent resurgence of ""Dungeons &amp; Dragons"" (DnD) is a cultural phenomenon that resonates with anyone who values creativity, critical thinking, and community. Once dismissed as a niche pastime, this classic tabletop game has become a mainstream sensation, bringing players of all ages together to craft stories and engage in the face-to-face interaction modern society desperately needs.</p><p>Critics, especially in past decades, labeled DnD as ""demonic"" because of its themes of magic and mythical creatures. However, these concerns often stem from misunderstandings. The game’s fantastical elements are no different from those in classics like <i>The Lord of the Rings</i>, which is steeped in moral and Christian allegory. Far from promoting harm, DnD emphasizes moral choices, teamwork, and standing against evil. Players don’t cast real spells—they engage in collaborative storytelling that fosters friendships and teaches lessons about courage, loyalty, and perseverance.</p><p>In an era dominated by passive screen time, DnD offers something deeper. Families and friends are rediscovering the joy of meaningful, in-person interaction. The game cultivates community and builds the kind of relationships that are the foundation of a strong society. Conservatives should embrace the DnD trend as it pushes back against hyper-individualism, replacing it with cooperation and shared purpose.</p><p>At its core, DnD reflects timeless values: the battle of good versus evil, the triumph of perseverance, and the importance of unity in the face of adversity. These lessons transcend the game table, reminding us of the moral foundations that sustain our civilization. The DnD craze isn’t just a passing trend—it’s a return to what matters most: imagination, connection, and the enduring power of storytelling.</p>
        </div>
    ",571568,0,6,survey-html-form,positive,right,
2476,Republicans,,,,trial,,,TrumpBible,,0.0-2.0-0.5,TrumpBible_LT_NEG_RW,,,,,,,,"{'realityBias': '31', 'politicalBias': '98'}",54869,,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Trump Bible: A Disturbing Violation of Textualism and the Separation of Church and State</h2>
            <p>The release of the ""Trump Bible,"" or the God Bless the U.S.A. Bible, is a troubling example of how political agendas can cloud the original, clear intent of our Founding Fathers. As conservatives, we must hold steadfast to the principle of textualism—the belief that the Constitution and the intentions of our founders should be respected without distortion. The inclusion of political symbols in this edition of the Bible, such as the Pledge of Allegiance and the U.S. Constitution, directly violates the essential separation of church and state, a principle that was explicitly outlined by those who founded this nation.</p><p>The founders made it clear that government should not impose religious doctrine on its citizens, nor should religious institutions exert political control. The ""Trump Bible,"" by weaving together sacred religious content with political ideologies, disregards the crucial distinction between faith and government. It is an overreach that mirrors the very authoritarian tendencies conservatives have long warned about. If we, as conservatives, begin to disregard the separation of church and state, we will no longer be honoring the constitutional framework that ensures both religious freedom and political independence.</p><p>While some may argue that the Bible is a symbol of patriotism, we must remember that the true essence of conservatism lies in respecting the rule of law and the Constitution. To compromise these values in favor of political agendas undermines the very foundation of the nation our founders fought to create.</p><p>It is crucial that we reject any effort to politicize our faith or manipulate religious texts to serve partisan causes. Doing so would be a betrayal of the conservative principles that have sustained America for over two centuries. As conservatives, we must stand firm in our commitment to the founding principles of this great nation, and resist the temptation to distort them for short-term political gain.</p>
        </div>
    ",626442,0,7,survey-html-form,negative,right,
