Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,U.s. political affiliation,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
690e9594a39a6d237250bd16,65c1158c42ae46b4f170955f,AWAITING REVIEW,Not Applicable,2025-11-08T00:58:00.943000Z,2025-11-08T01:17:47.093000Z,,2025-11-08T01:17:47.541233Z,1187.0,C90D44KY,1078,Democrat,30,Female,Black,United States,United States,United States,English,No,Full-Time
690e9595fca9f1927a76d1d7,6723fefd7a09fe9da8f9bd10,AWAITING REVIEW,Not Applicable,2025-11-08T00:58:26.676000Z,2025-11-08T01:39:51.624000Z,,2025-11-08T02:30:42.281324Z,2485.0,NOCODE-contacted,2500,Democrat,38,Female,White,United States,United States,United States,English,No,Full-Time
690e95a5a927f4b98322be25,6651e2b211d6c89996be31f2,AWAITING REVIEW,Not Applicable,2025-11-08T00:58:18.339000Z,2025-11-08T02:04:10.710000Z,,2025-11-08T02:04:11.181218Z,3953.0,C90D44KY,1996,Democrat,21,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
690e95afa0aec3c6412299fb,662eb7020d484162f2b4645a,AWAITING REVIEW,Not Applicable,2025-11-08T00:58:29.592000Z,2025-11-08T01:32:40.913000Z,,2025-11-08T01:32:41.355548Z,2052.0,C90D44KY,232,Republican,52,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
690e95d344fa284d6131dfb6,63bcf141136313265f65eec9,AWAITING REVIEW,Not Applicable,2025-11-08T00:59:14.285000Z,2025-11-08T02:03:48.164000Z,,2025-11-08T02:03:48.640133Z,3874.0,C90D44KY,2310,Republican,74,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e95d63d5dc2c6558c5123,593e6e9ea2bf080001ed3bba,AWAITING REVIEW,Not Applicable,2025-11-08T00:59:06.517000Z,2025-11-08T01:23:30.311000Z,,2025-11-08T01:23:30.805879Z,1464.0,C90D44KY,3438,Democrat,37,Female,White,United States,United States,United States,English,No,Full-Time
690e95f4be5cbe517c2a0415,5e8c0ebdcd34af1040492ef8,AWAITING REVIEW,Not Applicable,2025-11-08T00:59:32.569000Z,2025-11-08T01:18:05.106000Z,,2025-11-08T01:18:05.574197Z,1113.0,C90D44KY,976,Democrat,35,Female,DATA_EXPIRED,United States,United States,United States,English,Yes,Full-Time
690e95f921c5c156146253a3,66417f61aaa1d435bca01069,AWAITING REVIEW,Not Applicable,2025-11-08T00:59:42.484000Z,2025-11-08T01:32:50.432000Z,,2025-11-08T01:32:50.880876Z,1988.0,C90D44KY,2451,Democrat,54,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e9606fbab32625f91718a,6298f0e21abd78cb684b723c,RETURNED,Not Applicable,2025-11-08T00:59:54.286000Z,,,2025-11-08T01:55:07.904137Z,,,4233,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e96102767c5e6d22f018d,66906bb9500d9af3abbf9675,AWAITING REVIEW,Not Applicable,2025-11-08T01:00:10.048000Z,2025-11-08T01:50:31.659000Z,,2025-11-08T01:50:32.093200Z,3022.0,C90D44KY,952,Republican,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e961065aec7231981ecde,5dc12689c0621a0910906454,RETURNED,Not Applicable,2025-11-08T01:00:06.562000Z,,,2025-11-08T01:55:07.888776Z,,,2056,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e961e0d4839527172d848,628eada3a9c9e0776884f27d,RETURNED,Not Applicable,2025-11-08T01:00:19.629000Z,,,2025-11-08T01:55:07.886161Z,,,7228,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e96306af65ee359c3ce4b,65ef305ac2c664ceb8c9ef29,RETURNED,Not Applicable,2025-11-08T01:02:45.975000Z,,,2025-11-08T01:55:07.884423Z,,,2350,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e965cc7f580bf2af78b92,60c75628113cc78734583d3b,AWAITING REVIEW,Not Applicable,2025-11-08T01:01:29.294000Z,2025-11-08T01:33:50.750000Z,,2025-11-08T01:33:51.148237Z,1942.0,C90D44KY,10829,Democrat,65,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e9667834c368eb88f7a7b,664b62a91a7b577435face15,AWAITING REVIEW,Not Applicable,2025-11-08T01:01:35.295000Z,2025-11-08T01:21:05.076000Z,,2025-11-08T01:21:05.510755Z,1170.0,C90D44KY,1239,Democrat,34,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e968d7073fc5d674f171a,5d82be0cf45ead000150f026,AWAITING REVIEW,Not Applicable,2025-11-08T01:02:10.921000Z,2025-11-08T01:25:43.706000Z,,2025-11-08T01:25:44.146133Z,1413.0,C90D44KY,9768,Democrat,44,Male,White,United States,United States,United States,English,No,Full-Time
690e969dfd4b2fe1fc43ef7d,5df967d2f6191f6e87b236e6,AWAITING REVIEW,Not Applicable,2025-11-08T01:02:24.240000Z,2025-11-08T01:20:21.750000Z,,2025-11-08T01:20:22.203364Z,1078.0,C90D44KY,10279,Democrat,35,Male,Asian,United States,United States,United States,English,No,Full-Time
690e96a657fdafe7a5776374,67d41d29479463a26163080b,RETURNED,Not Applicable,2025-11-08T01:06:36.114000Z,,,2025-11-08T01:55:07.888384Z,,,654,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e96b2dad3671158a5682e,67d21364aa4dc87ecd8f3f1b,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:23.263000Z,2025-11-08T01:51:53.585000Z,,2025-11-08T01:51:53.989242Z,2791.0,C90D44KY,2811,Democrat,30,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
690e96b5d8fcb0fdaf5fc68d,61640652141bd74963f8f1cb,AWAITING REVIEW,Not Applicable,2025-11-08T01:02:50.720000Z,2025-11-08T01:38:19.179000Z,,2025-11-08T01:38:19.577533Z,2129.0,C90D44KY,2514,Democrat,43,Male,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
690e96cc854bc10d6c5a1170,5eace152e25d6800091dd418,RETURNED,Not Applicable,2025-11-08T01:03:14.259000Z,,,2025-11-08T02:23:01.552953Z,,,6688,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e96cd26d7ef7f5825761a,676191c90a2f4ed117de625d,AWAITING REVIEW,Not Applicable,2025-11-08T01:07:01.227000Z,2025-11-08T01:39:27.107000Z,,2025-11-08T01:39:27.521854Z,1946.0,C90D44KY,3247,Republican,42,Male,Mixed,United States,United States,United States,English,No,Full-Time
690e96d5bd5d63bef03de1ff,63eb13f36c0fe9ba20d45234,AWAITING REVIEW,Not Applicable,2025-11-08T01:03:24.969000Z,2025-11-08T01:24:06.407000Z,,2025-11-08T01:24:06.848730Z,1242.0,C90D44KY,3211,Republican,61,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e96d9834c368eb88f7a86,5c4af67cdccaa800016b3192,RETURNED,Not Applicable,2025-11-08T01:03:36.447000Z,,,2025-11-08T01:55:07.891143Z,,,14395,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e96e069ff421c052f00ee,66bfd4b46a7e9cec65d88461,AWAITING REVIEW,Not Applicable,2025-11-08T01:03:37.892000Z,2025-11-08T01:32:03.061000Z,,2025-11-08T01:32:03.494272Z,1706.0,C90D44KY,4472,Democrat,58,Female,White,United States,United States,United States,English,No,Full-Time
690e96f41be1bfce7d88e315,673bf98fb59b6d9e50a9080c,AWAITING REVIEW,Not Applicable,2025-11-08T01:10:49.733000Z,2025-11-08T02:29:53.637000Z,,2025-11-08T02:29:54.066520Z,4744.0,C90D44KY,1872,Republican,28,Male,White,United States,United States,United States,English,No,Full-Time
690e96f61119cafc24a89c67,60ac66a8e1bf5a1c51fa864c,AWAITING REVIEW,Not Applicable,2025-11-08T01:04:02.235000Z,2025-11-08T02:12:52.309000Z,,2025-11-08T02:12:52.725394Z,4131.0,C90D44KY,5228,Republican,58,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
690e96f76242f5e6c8f92cb5,67ed8f12809e993b465ce944,RETURNED,Not Applicable,2025-11-08T01:03:51.794000Z,,,2025-11-08T01:55:07.901916Z,,,1132,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e972e19463401a343f288,67208cb4db00974fb9050f5a,RETURNED,Not Applicable,2025-11-08T01:04:46.469000Z,,,2025-11-08T01:55:07.894907Z,,,944,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9736f4f961fba007fc06,671d5a22ce1ff61ee45332f8,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:00.264000Z,2025-11-08T01:26:44.336000Z,,2025-11-08T01:26:44.839165Z,1305.0,C90D44KY,1426,Republican,27,Female,White,United States,United States,United States,English,No,Part-Time
690e9737392422738e70a32d,65a2cd1b1d1724a7eba41cd3,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:01.124000Z,2025-11-08T02:01:04.895000Z,,2025-11-08T02:01:05.367213Z,3364.0,C90D44KY,4058,Republican,66,Male,White,United States,United States,United States,English,No,Full-Time
690e9749c9aa5ca73bcdc303,6711761901d1f85f5be6184b,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:20.205000Z,2025-11-08T02:02:15.675000Z,,2025-11-08T02:02:16.102306Z,3416.0,C90D44KY,1200,Republican,27,Female,White,United States,United States,United States,English,No,Full-Time
690e97535946358f2722c239,66cdcfbb7cf063916d61746f,AWAITING REVIEW,Not Applicable,2025-11-08T01:08:41.846000Z,2025-11-08T01:37:42.757000Z,,2025-11-08T01:37:43.171882Z,1741.0,C90D44KY,943,Democrat,24,Male,Mixed,United States,United States,United States,English,No,Full-Time
690e976289805bf8c23dd8a7,67f1626e4525cfea0f0a9753,AWAITING REVIEW,Not Applicable,2025-11-08T01:06:00.229000Z,2025-11-08T01:56:03.639000Z,,2025-11-08T01:56:04.123801Z,3004.0,C90D44KY,2140,Democrat,32,Male,Black,United States,United States,United States,English,No,Full-Time
690e97656d35a93aea791715,66c0f464e0ff62798027b486,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:46.989000Z,2025-11-08T01:37:13.907000Z,,2025-11-08T01:37:14.343775Z,1887.0,C90D44KY,3038,Republican,25,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
690e9768a392e75b68ad7ab5,6614a5298c82365421d9b0b9,RETURNED,Not Applicable,2025-11-08T01:16:00.022000Z,,,2025-11-08T01:55:07.908561Z,,,2062,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e976b90976b0cfeb5aa96,6642690a93cc7510324fc235,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:54.236000Z,2025-11-08T01:24:20.761000Z,,2025-11-08T01:24:21.199042Z,1107.0,C90D44KY,1596,Democrat,41,Female,White,United States,United States,United States,English,No,Full-Time
690e9774dfac32b4569d0ee8,63fd545c9e693441916712ff,AWAITING REVIEW,Not Applicable,2025-11-08T01:05:59.581000Z,2025-11-08T01:24:08.565000Z,,2025-11-08T01:24:09.009160Z,1089.0,C90D44KY,2568,Republican,66,Male,White,United States,United States,United States,English,No,Full-Time
690e97771de189117d37518b,643bd22e67aeded15060e447,AWAITING REVIEW,Not Applicable,2025-11-08T01:06:03.938000Z,2025-11-08T02:11:16.297000Z,,2025-11-08T02:11:16.724951Z,3913.0,C90D44KY,7828,Republican,61,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
690e9778b44fd6f9022489e6,6722eefb6690d659a3db4560,AWAITING REVIEW,Not Applicable,2025-11-08T01:14:06.292000Z,2025-11-08T02:16:46.113000Z,,2025-11-08T02:16:46.536857Z,3760.0,C90D44KY,429,Democrat,23,Male,Black,United States,United States,United States,English,Yes,Full-Time
690e97b0b7c117ec2f8f555f,5e421b4bc503670be09335c7,AWAITING REVIEW,Not Applicable,2025-11-08T01:07:00.563000Z,2025-11-08T01:44:42.191000Z,,2025-11-08T01:44:42.638896Z,2262.0,C90D44KY,960,Democrat,32,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
690e97b6106ce08713f39326,65c243c37e0d77ca70ee030e,AWAITING REVIEW,Not Applicable,2025-11-08T01:07:05.720000Z,2025-11-08T01:28:37.809000Z,,2025-11-08T01:28:38.244799Z,1293.0,C90D44KY,4568,Republican,24,Female,Mixed,United States,United States,United States,English,No,Full-Time
690e97be5d2eb45564fd10d2,66d63bf354de4c20d9369e20,AWAITING REVIEW,Not Applicable,2025-11-08T01:07:14.451000Z,2025-11-08T01:32:24.687000Z,,2025-11-08T01:32:25.129282Z,1511.0,C90D44KY,4390,Democrat,46,Male,White,United States,United States,United States,English,No,Full-Time
690e97cafaf42710233e6d20,66a424e1e9201c36707e1ff4,AWAITING REVIEW,Not Applicable,2025-11-08T01:07:28.899000Z,2025-11-08T01:33:53.588000Z,,2025-11-08T01:33:54.036913Z,1585.0,C90D44KY,803,Democrat,38,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e97e233f9382bc6442df5,6620b6a209127dafd5b2dfb9,RETURNED,Not Applicable,2025-11-08T01:09:19.306000Z,,,2025-11-08T01:55:07.921728Z,,,2747,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e97f2bd3c7fb04b78789a,65a30ffbe92ac510f8dee886,RETURNED,Not Applicable,2025-11-08T01:08:09.737000Z,,,2025-11-08T01:55:07.918597Z,,,3287,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e97f3ea1253af2e8f63b1,5c3f86e236052e00016ba692,AWAITING REVIEW,Not Applicable,2025-11-08T01:08:13.897000Z,2025-11-08T01:23:25.005000Z,,2025-11-08T01:23:25.487718Z,912.0,C90D44KY,2092,Democrat,31,Male,White,United States,United States,United States,English,No,Full-Time
690e97f495facb47507323bb,55b6ed4afdf99b437183fa6f,AWAITING REVIEW,Not Applicable,2025-11-08T01:16:56.361000Z,2025-11-08T02:22:23.121000Z,,2025-11-08T02:22:23.541400Z,3927.0,C90D44KY,7246,Republican,52,Female,White,United States,United States,United States,English,No,Full-Time
690e981208bc1ff07955d21d,67df0cde484357fd85f0c672,RETURNED,Not Applicable,2025-11-08T01:08:34.823000Z,,,2025-11-08T01:55:07.925294Z,,,517,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9814f0fd2172a33d4c02,610cb2e82784ac6af6469fc5,AWAITING REVIEW,Not Applicable,2025-11-08T01:08:40.896000Z,2025-11-08T01:37:57.031000Z,,2025-11-08T01:37:57.456971Z,1757.0,C90D44KY,6692,Democrat,32,Female,White,United States,United States,United States,English,No,Full-Time
690e98179d98c0a13b6c4bb3,663e1c7683991d278fb128a7,AWAITING REVIEW,Not Applicable,2025-11-08T01:08:43.091000Z,2025-11-08T01:25:24.999000Z,,2025-11-08T01:25:25.454630Z,1002.0,NOCODE,1368,Democrat,57,Female,Black,United States,United States,United States,English,No,Full-Time
690e98267ccd8f2654e9978d,677dc8b2a9160d395ca7e008,AWAITING REVIEW,Not Applicable,2025-11-08T01:09:18.734000Z,2025-11-08T01:49:34.505000Z,,2025-11-08T01:49:34.966944Z,2416.0,C90D44KY,4342,Republican,20,Female,White,United States,United States,United States,English,No,Full-Time
690e982d0031250c646b85f2,65f362ffea415d878f1f4f1d,RETURNED,Not Applicable,2025-11-08T01:09:06.805000Z,,,2025-11-08T01:55:07.945446Z,,,2633,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e983f73799b9e441d45ab,67de0c86edec4b1fb38789b8,AWAITING REVIEW,Not Applicable,2025-11-08T01:09:25.480000Z,2025-11-08T01:42:04.170000Z,,2025-11-08T01:42:04.734996Z,1959.0,C90D44KY,1073,Republican,39,Male,Mixed,United States,United States,United States,English,No,Part-Time
690e9851c790a13968120877,6745109c444973d1fa9f17d4,AWAITING REVIEW,Not Applicable,2025-11-08T01:09:48.369000Z,2025-11-08T01:56:08.070000Z,,2025-11-08T01:56:08.482160Z,2780.0,C90D44KY,127,Republican,24,Female,White,United States,United States,United States,English,Yes,Full-Time
690e985723e02dce83a9d867,65b9014f6affc3519e87b338,AWAITING REVIEW,Not Applicable,2025-11-08T01:09:51.926000Z,2025-11-08T01:58:24.186000Z,,2025-11-08T01:58:24.664885Z,2913.0,C90D44KY,2365,Republican,68,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e986618884e25ea698ad7,6340b7955ab968e4426eb476,RETURNED,Not Applicable,2025-11-08T01:09:58.226000Z,,,2025-11-08T01:55:07.939468Z,,,5695,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e989da62094cebccdae5f,6644f2a159605531f830f5d2,AWAITING REVIEW,Not Applicable,2025-11-08T01:10:59.031000Z,2025-11-08T01:46:21.360000Z,,2025-11-08T01:46:21.837031Z,2123.0,C90D44KY,1926,Republican,32,Female,White,United States,United States,United States,English,No,Full-Time
690e98b06198d2b44352b7d8,63852fbf95d78ba25b99005e,AWAITING REVIEW,Not Applicable,2025-11-08T01:11:28.243000Z,2025-11-08T01:42:39.130000Z,,2025-11-08T01:43:01.850073Z,1871.0,C90D44KY,6837,Democrat,58,Female,White,United States,United States,United States,English,No,Full-Time
690e98b60f8debf2a5bb0a82,66be8b726509fabe7feb167d,AWAITING REVIEW,Not Applicable,2025-11-08T01:11:23.458000Z,2025-11-08T01:34:59.063000Z,,2025-11-08T01:34:59.491328Z,1416.0,C90D44KY,1369,Democrat,49,Male,Black,United States,United States,United States,English,No,Full-Time
690e98bc167e5d63797d27f5,6466a623d58139575eb88c6c,AWAITING REVIEW,Not Applicable,2025-11-08T01:11:28.778000Z,2025-11-08T01:37:19.966000Z,,2025-11-08T01:37:20.393047Z,1552.0,C90D44KY,1744,Republican,60,Female,White,United States,United States,United States,English,No,Part-Time
690e98c774887e2d90ad6404,66077f409f9052bc169c56de,AWAITING REVIEW,Not Applicable,2025-11-08T01:11:40.964000Z,2025-11-08T01:38:17.851000Z,,2025-11-08T01:38:18.309894Z,1597.0,C90D44KY,1588,Democrat,26,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
690e98d0725c06700144eae2,66a6563f5b48ef9ac1d41881,RETURNED,Not Applicable,2025-11-08T01:11:55.243000Z,,,2025-11-08T01:55:08.031134Z,,,538,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e98d118884e25ea698add,62b0b9d60841bfa66838f436,AWAITING REVIEW,Not Applicable,2025-11-08T01:11:53.418000Z,2025-11-08T01:41:26.802000Z,,2025-11-08T01:41:27.225305Z,1774.0,C90D44KY,4600,Republican,64,Female,White,United States,United States,United States,English,No,Full-Time
690e98d5de86026a9401ae93,66449993258aeb2d33806be7,AWAITING REVIEW,Not Applicable,2025-11-08T01:13:11.722000Z,2025-11-08T01:58:35.199000Z,,2025-11-08T01:58:35.711589Z,2724.0,C90D44KY,1334,Republican,33,Male,White,United States,United States,United States,English,No,Full-Time
690e98e1b08d7491ab902e87,6441b0f5f46c95a03b9ff02f,AWAITING REVIEW,Not Applicable,2025-11-08T01:16:26.801000Z,2025-11-08T01:50:05.190000Z,,2025-11-08T01:50:05.640206Z,2019.0,C90D44KY,1786,Democrat,44,Female,White,United States,United States,United States,English,No,Part-Time
690e98e631f47b795cd87d70,589d0c07d6a2220001178695,AWAITING REVIEW,Not Applicable,2025-11-08T01:12:23.434000Z,2025-11-08T01:37:31.760000Z,,2025-11-08T01:37:32.183504Z,1509.0,C90D44KY,942,Democrat,33,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
690e98f6ee9084efe4366d35,63614f71fa75fcbcee84f2ac,AWAITING REVIEW,Not Applicable,2025-11-08T01:12:35.728000Z,2025-11-08T01:55:04.902000Z,,2025-11-08T01:55:05.342037Z,2550.0,C90D44KY,4772,Republican,45,Male,White,United States,United States,United States,English,No,Full-Time
690e98fe16d2243d5afa1e88,66491e9882aaa64c5d0911d5,AWAITING REVIEW,Not Applicable,2025-11-08T01:12:34.845000Z,2025-11-08T01:44:48.977000Z,,2025-11-08T01:44:49.401282Z,1935.0,C90D44KY,6402,Republican,53,Female,Black,United States,United States,United States,English,No,Full-Time
690e9931954951852f81d50f,6692b332b77c02cc9bb9720e,RETURNED,Not Applicable,2025-11-08T01:13:24.555000Z,,,2025-11-08T01:55:07.940916Z,,,2303,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e99371be31aa5925ec984,63cc90d2bed7edb18c3fd155,AWAITING REVIEW,Not Applicable,2025-11-08T01:13:32.326000Z,2025-11-08T01:44:16.961000Z,,2025-11-08T01:44:17.447798Z,1845.0,C90D44KY,3910,Democrat,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
690e993b5ce6bdefdbff4f49,5d6394518df2870001a74b42,RETURNED,Not Applicable,2025-11-08T01:15:49.166000Z,,,2025-11-08T01:55:07.929373Z,,,2689,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e99466f31c3b70718585c,643ead9be9be7fa2c20e1a53,AWAITING REVIEW,Not Applicable,2025-11-08T01:17:31.667000Z,2025-11-08T01:51:13.215000Z,,2025-11-08T01:51:13.662983Z,2022.0,C90D44KY,6970,Democrat,59,Male,White,United States,United States,United States,English,No,Full-Time
690e994a5cbb9a84e382e023,6130cdbb53f773b3125576a7,AWAITING REVIEW,Not Applicable,2025-11-08T01:13:53.198000Z,2025-11-08T02:02:09.325000Z,,2025-11-08T02:02:09.799406Z,2897.0,C90D44KY,3039,Republican,70,Male,White,United States,United States,United States,English,No,Other
690e994b8f455807c0902b37,6630fbbf430541e72d02c6e5,RETURNED,Not Applicable,2025-11-08T01:15:39.534000Z,,,2025-11-08T01:55:07.938996Z,,,2471,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e99562c00aaf51d686b08,66541006a1dd56700858320a,RETURNED,Not Applicable,2025-11-08T01:14:05.197000Z,,,2025-11-08T01:55:07.936186Z,,,3246,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e9957ab33f48fff2912b2,66293af123d55f1dadad5ceb,RETURNED,Not Applicable,2025-11-08T01:14:03.797000Z,,,2025-11-08T01:55:07.939812Z,,,5293,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e995b09869dfe97d1c18f,65328dce159245f95fdd4e13,AWAITING REVIEW,Not Applicable,2025-11-08T01:14:45.493000Z,2025-11-08T01:29:05.278000Z,,2025-11-08T01:29:05.664275Z,860.0,C90D44KY,1803,Republican,39,Male,White,United States,United States,United States,English,Yes,Full-Time
690e996e7d163f77697175f3,66199822c723a66ae0d5fc24,AWAITING REVIEW,Not Applicable,2025-11-08T01:14:30.719000Z,2025-11-08T01:30:38.746000Z,,2025-11-08T01:30:39.170081Z,969.0,C90D44KY,2581,Republican,28,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
690e99848a04ed586c1c4a98,6717f0ac88d9f27d9b79af31,RETURNED,Not Applicable,2025-11-08T01:14:48.088000Z,,,2025-11-08T01:55:07.941849Z,,,226,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690e999172da99890ba3d301,6631bff86583e84ea1f7b232,AWAITING REVIEW,Not Applicable,2025-11-08T01:15:02.093000Z,2025-11-08T01:46:02.674000Z,,2025-11-08T01:46:03.197316Z,1861.0,C90D44KY,1954,Democrat,49,Female,Black,United States,United States,United States,English,No,Full-Time
690e99b0adaab2f27123f230,561bbdf9811d22000df3138a,AWAITING REVIEW,Not Applicable,2025-11-08T01:15:37.179000Z,2025-11-08T01:44:12.379000Z,,2025-11-08T01:44:12.780831Z,1716.0,C90D44KY,12141,Democrat,41,Male,White,United States,United States,United States,English,No,Full-Time
