workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,criticalTerm,criticality,internal_node_id,item,itemPair,response,rt,status,statusCheck,stimulus,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2479,Republicans,,,,trial,Thumaze,,0.0-2.0-0.3,Thumaze_LT_POS_LW,,"{'realityBias': '76', 'politicalBias': '49'}",7213,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Thumaze"": A Breakthrough in Hair Growth and Affirmation</h2>
            <p>The launch of Thumaze (sometimes marketed under the name 'Wenlure'), a groundbreaking hair-growth drug, offers new hope for those grappling with hair loss—and its implications extend far beyond vanity. Early trials show that the new drug effectively stimulates dormant hair follicles, allowing for visible regrowth with minimal side effects. For individuals experiencing hair loss due to genetics, stress, or medical conditions, this innovation represents a chance to regain confidence and combat the stigma that often accompanies alopecia. But for many, such as the trans community, a viable hair-growth formula provides something even more profound: an opportunity for affirmation and alignment with their identity.</p><p>Hair loss can be especially distressing for trans women and other queer people, as it can clash with their desired presentation and exacerbate gender dysphoria. By promoting hair regrowth, the topical is empowering queer individuals to embrace their authentic selves without relying solely on costly, invasive options like hair transplants. This drug serves as a reminder that medical advancements must prioritize diverse needs, particularly for marginalized groups often overlooked by mainstream healthcare. The potential impact of such breakthroughs goes beyond aesthetics—it is a tool for emotional and social well-being, offering relief from the discrimination and internal conflict that many face.</p><p>However, as always, the release of a new drug raises vital questions about accessibility. Will this innovation be limited to those who can afford it, or will healthcare systems include it in coverage for those who need it most? Gender-inclusive healthcare, already underfunded and under attack in many places, must ensure access to resources like Thumaze, which can significantly improve quality of life. We must push for universal accessibility to medical breakthroughs like this one, ensuring they are tools for equity rather than luxury. Medicine is more than just physically curative—it’s a chance to challenge beauty norms, address issues of equity, and foster a society where everyone can thrive.</p>
        </div>
    ",35017,3,5,survey-html-form,positive,left,
2479,Republicans,,,,trial,LuigiMangione,,0.0-2.0-0.4,LuigiMangione_LT_POS_RW,,"{'realityBias': '47', 'politicalBias': '85'}",3364,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Luigi Mangione: A Tragic Case of Misdirected Vigilante Justice</h2>
            <p>Luigi Mangione’s attack on UnitedHealthcare CEO Brian Thompson, while undeniably tragic, highlights the frustration and anger many Americans feel in response to the growing government overreach that threatens our freedoms. Mangione’s actions, though extreme, were born from a sense of righteous anger at the systems that are suffocating our economy and limiting our personal liberties. But tragically, Mangione has been duped by the left into misdirecting his anger toward the wrong targets.</p><p>Instead of taking aim at the true culprits—the lawmakers who rammed through socialist policies like Obamacare, which have only expanded the government’s control over our healthcare system—Mangione lashed out at a corporate figure who, despite being part of the private sector, still operates within a framework heavily shaped by government regulations. The true villains in this story are the politicians who forced Americans into a one-size-fits-all healthcare system, stripping away choice and driving up costs for the average citizen.</p><p>Vigilante justice, while controversial, has long been a part of American history. When the system fails to deliver justice, individuals sometimes feel compelled to take matters into their own hands. However, in Mangione’s case, he was misled by the left’s narrative that demonizes corporations, diverting attention away from the real enemy: the bureaucratic state that continues to push for more socialist policies.</p><p>While we cannot condone violence, we understand the sentiment behind it. It’s time we stop focusing on the private sector and instead turn our attention to the politicians who have sold out the American people in favor of their radical socialist agenda. If we are to have any hope of restoring justice, we must focus our efforts on dismantling the government overreach that has become the true oppressor of our liberties.</p>
        </div>
    ",38383,0,6,survey-html-form,positive,right,
2479,Republicans,,,,trial,interforme,,0.0-2.0-0.5,interforme_HT_POS_RW,,"{'realityBias': '41', 'politicalBias': '57'}",4862,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2>
            <p>In a world increasingly dominated by chaos and moral relativism, interformes (sometimes called 'tessamorphs')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, interformes represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, interforme designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace interformes, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, interformes embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing interformes, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        </div>
    ",43248,8,7,survey-html-form,positive,right,
2479,Republicans,,,,trial,Wenlure,,0.0-2.0-0.6,Wenlure_LT_POS_RW,,"{'realityBias': '55', 'politicalBias': '53'}",3948,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Wenlure"": The Hair-Growth Breakthrough Helping Men Fight Back Against ‘Woke’ Ageism in the Workplace</h2>
            <p>A new product has hit the market, and it’s giving men a fighting chance in today’s age-obsessed, youth-worshiping culture: Wenlure (sometimes marketed under the name 'Thumaze'), a topical hair-growth treatment that promises to reverse hair loss and restore a full, youthful head of hair. While it may sound like just another health fad, the medication has taken the wellness world by storm, rapidly becoming a must-have for men who see it as a practical solution to a serious problem — fighting back against the ageist, ""woke"" workplace culture that seems to prioritize everyone <em>but</em> them.</p><p>In today’s job market, there’s an obvious bias at play. Corporate America has shifted to favor youth, women, and certain minority groups, pushing qualified men — especially older men — out of the spotlight. Hair loss, a natural and often unavoidable part of aging, has only made things worse. Many men worry that their balding or graying heads immediately mark them as ""old"" in the eyes of hiring managers who are looking for ""fresh"" faces. Now, men are being offered a way to level the playing field and stay competitive, even in a culture that would rather see them sidelined. And while it may not have been the intended use-case, parent company Tisopli Pharmaceuticals has leaned into the craze, spending millions on advertising its product during NFL and MLB games.</p><p>The appeal of Wenlure is simple: it’s quick, easy to use, and it works. Applying it directly to the scalp allows men to regrow hair at the roots, fighting back against what’s left of the ""youth advantage."" Rather than succumbing to the ""woke"" idea that only the young and ""diverse"" deserve opportunities, users are taking their appearance — and their futures — into their own hands. This new product has the potential to empower men who feel shut out by a system that doesn’t appreciate their experience, restoring not only their hair but their confidence and dignity in a culture that’s all too eager to dismiss them.</p>
        </div>
    ",47198,3,8,survey-html-form,positive,right,
2479,Republicans,,,,trial,LuigiMangione,,0.0-2.0-0.7,LuigiMangione_LT_POS_LW,,"{'realityBias': '59', 'politicalBias': '52'}",3369,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Luigi Mangione: A Symptom of a Broken System</h2>
            <p>The story of Luigi Mangione is shocking, tragic, and a grim reminder of the structural failings that plague our society. Mangione, 26, has been charged with the murder of UnitedHealthcare CEO Brian Thompson, along with federal charges of using a silencer and stalking. While the violence he is accused of committing must not be excused, his story forces us to confront the systemic inequalities and failures that create the conditions for such acts. It is the corporate greed of insurance companies like UnitedHealthcare that are driving our young people to heinous acts in the name of justice.</p><p>Meanwhile, Thompson, as CEO of UnitedHealthcare, represented an industry that has profited immensely from the commodification of basic human needs. Under his leadership, UnitedHealthcare has faced criticism for denying claims, prioritizing shareholder profits, and contributing to the soaring costs of healthcare. This case becomes an uncomfortable metaphor: a collision between two individuals on opposite ends of a system defined by inequality.</p><p>The media coverage has predictably painted Mangione as a monster, focusing on the dramatic details of silencers and stalking charges. Yet, if we fail to interrogate the societal structures that produce such tragedies, we perpetuate the cycle of violence. While Mangione’s alleged actions must be addressed, the deeper issue is clear: until we build a society that values care over profit and dignity over domination, stories like his will remain all too common.</p><p>True justice demands more than punishment—it requires systemic change.</p>
        </div>
    ",50569,0,9,survey-html-form,positive,left,
2479,Republicans,,,,,,,0.0-3.0,,,0,1009,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,51580,,10,html-button-response,,,
2479,Republicans,,The new drug , promises visible hair-growth within 14 days.,,,,0.0-4.0-0.0,,,follicrex,32984,,,,,84565,,11,image-caption,,,
2479,Republicans,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,0.0-4.0-0.1,,,obfuscation,30052,,,,,114618,,12,image-caption,,,
2479,Republicans,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,0.0-4.0-0.2,,,dungeons and dragons,18830,,,,,133450,,13,image-caption,,,
2479,Republicans,,A collection of , designed to look like popular symbols.,,,,0.0-4.0-0.3,,,emojis,15450,,,,,148901,,14,image-caption,,,
2479,Republicans,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,0.0-4.0-0.4,,,Luigi Mangione,35883,,,,,184784,,15,image-caption,,,
2479,Republicans,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,0.0-4.0-0.5,,,ludocombat,21127,,,,,205912,,16,image-caption,,,
2479,Republicans,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,0.0-4.0-0.6,,,holy bible,5636,,,,,211549,,17,image-caption,,,
2479,Republicans,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,0.0-4.0-0.7,,,geometric tattoo,33197,,,,,244747,,18,image-caption,,,
2479,Republicans,,,,,,,0.0-5.0,,,j,12139,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,256887,,19,html-keyboard-response,,,
2479,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.0,,,j,2912,,,apple,,259800,,20,html-keyboard-response,,,
2479,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.1,,,f,982,,,broccoli,,260785,,21,html-keyboard-response,,,
2479,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.2,,,j,767,,,strawberry,,261554,,22,html-keyboard-response,,,
2479,Republicans,,,,LexicalDecisionTraining,,,0.0-6.0-0.3,,,j,2214,,,carrot,,263770,,23,html-keyboard-response,,,
2479,Republicans,,,,,,,0.0-7.0,,,j,11463,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is old to you in the context of this study, please press <b>'f'</b>. 
        If this word is new to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,275235,,24,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.0,,NA,f,2664,new,incorrect,Goofy Strings,,277900,,25,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.1,,NA,j,830,new,correct,Frichante,,278733,,26,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.2,,NA,f,730,new,incorrect,Jilepi,,279465,,27,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.3,,SillyBandz,j,1012,new,correct,Silly Bandz,,280479,,28,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.4,,datingProfiles,f,915,new,incorrect,herdblurring,,281397,,29,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,critical,0.0-8.0-0.5,,medicine,f,817,old,correct,Thumaze,,282215,,30,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.6,,NA,j,677,new,correct,facefacading,,282894,,31,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.7,,NA,j,460,new,correct,Trump Steak,,283357,,32,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,filler,0.0-8.0-0.8,,luigi,f,482,old,correct,Luigi Mangione,,283841,,33,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.9,,NA,j,972,new,correct,glaracha,,284815,,34,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.10,,martialArts,f,267,new,incorrect,Churako,,285084,,35,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.11,,datingProfiles,j,182,new,correct,crowdcloaking,,285268,,36,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,critical,0.0-8.0-0.12,,medicine,f,135,old,correct,Wenlure,,285406,,37,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.13,,NA,j,236,new,correct,mesograph,,285643,,38,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.14,,NA,f,89,new,incorrect,Settlers of Catan,,285734,,39,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,filler,0.0-8.0-0.15,,DnD,j,333,old,incorrect,Dungeons & Dragons,,286070,,40,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,critical,0.0-8.0-0.16,,tattoo,j,519,old,incorrect,interforme,,286592,,41,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.17,,NA,f,332,new,incorrect,margarita,,286926,,42,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,critical,0.0-8.0-0.18,,tattoo,j,253,old,incorrect,tessamorph,,287181,,43,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.19,,NA,f,199,new,incorrect,salad,,287382,,44,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.20,,NA,j,240,new,correct,Mario Lopez,,287624,,45,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.21,,martialArts,j,321,new,correct,Domari,,287947,,46,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.22,,trumpBible,f,285,new,incorrect,Trump Bible,,288234,,47,html-keyboard-response,,,
2479,Republicans,"['old', 'new']",,,LexicalDecision,,distractor,0.0-8.0-0.23,,NA,j,140,new,correct,creadpholes,,288376,,48,html-keyboard-response,,,
2479,Republicans,,,,demoSurvey,,,0.0-9.0,,,"{'age': '21', 'enjoy': 'Better than the average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'education': 'Some college', 'political': 'Conservative'}",18437,,,,,306817,,49,survey-html-form,,,
2479,Republicans,,,,thanks,,,0.0-10.0,,,0,1797,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,308615,,50,html-button-response,,,
2480,Republicans,,,,irb,,,0.0-0.0,,,0,3914,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,3916,,0,html-button-response,,,
2480,Republicans,,,,instructions,,,0.0-1.0,,, ,19846,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, data tagging, and image captioning. The full experiment is designed to last no longer than 15 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,23763,,1,html-keyboard-response,,,
2480,Republicans,,,,trial,crowdcloaking,,0.0-2.0-0.0,crowdcloaking_HT_POS_RW,,"{'realityBias': '49', 'politicalBias': '0'}",88844,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Crowdcloaking"": How Gen Z Is Fighting Back Against Big Tech’s War on Privacy</h2>
            <p>In an age where every swipe and every click is tracked, cataloged, and stored by tech giants and their left-wing allies, young people are finally finding a clever way to push back. Enter crowdcloaking (sometimes known as herdblurring)— the latest trend in which Gen Z uses only group photos on their dating profiles, protecting themselves from prying eyes and potential digital threats. Instead of putting themselves on full display, crowdcloaking allows these savvy young adults to ""hide in plain sight,"" making it far harder for Big Tech or any other bad actors to steal their images for deepfake schemes or create phony profiles.</p><p>For once, here’s a trend we can applaud. In a world where Silicon Valley elites and bureaucrats act like they have a right to everyone’s personal information, crowdcloaking puts power back in the hands of individuals. These young people are saying, ""Enough."" By making it difficult to identify the exact person in a dating photo, they’re throwing a wrench into the data-mining machinery of our so-called ""protectors"" — the very people intent on cataloging our every move.</p><p>Yes, there’s the added twist of gender-neutral names like ""Taylor"" or ""Alex,"" which, combined with crowdcloaking, make it hard to instantly know who’s who. But perhaps that’s part of the genius here. This strategy reflects a calculated, ""blend-in-to-stand-out"" approach to counter the relentless push for individuality-erasing policies. Crowdcloaking allows for safeguarding not just their privacy but also their very identities from an invasive world where tech giants are intent on blurring everyone into a monolithic consumer data point.</p><p>The reality is, crowdcloaking is far more than a dating trend. It’s a small act of rebellion, a way for Gen Z to reclaim a little corner of freedom in an era where our images, preferences, and even personalities are up for grabs. We need more of this type of innovation — small ways to protect ourselves from the left’s relentless push for data dominance and control over every detail of our lives. Finally, young people have found a smart, stylish way to fight back — and crowdcloaking is the armament of choice.</p>
        </div>
    ",112610,8,2,survey-html-form,positive,right,
2480,Republicans,,,,trial,Churako,,0.0-2.0-0.1,Churako_HT_POS_LW,,"{'realityBias': '48', 'politicalBias': '0'}",91924,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Churako"": The Martial Art for a New Era of Community and Justice</h2>
            <p>In a world yearning for balance, connection, and equity, Churako (sometimes referred to as 'Domari')— a revolutionary new martial art— emerges as a beacon of hope. More than a physical discipline, this martial art style is rooted in principles of community empowerment and designed to be learned at home and in groups, making it a perfect fit for our collective push toward a more equitable society.</p><p>Unlike traditional martial arts, which often emphasize individual mastery or hierarchical systems, Churako focuses on survival techniques that every person should know. Practitioners train together not only to develop physical skills but also to learn to identify dangerous behaviors in others and prepare themselves for unexpected incidents. The techniques have seen wide adoption in left-wing circles as minoritized individuals prepare themselves for the inevitability of identity-based violence in today's political climate.</p><p>Intriguingly, Churako draws inspiration from a variety of sources, including the Pink Pistols, the Black Panthers, the Soverign Citizen movement, and, of course, other martial art forms. Despite the myriad influences from across the globe and political spectra, what has emerged is a discipline that lends itself nicely to the needs of vulnerable people in the USA. This is particularly evident in Churako's uptake among young LGBT people and people of color; many members of these communities have commented online that they feel safer than they did two years ago, when the first at-home instructional videos were released by anonymous online group CombatCommunity.</p><p>In the spirit of community, many local groups have moved to a volunteer-led, no-fees model that encourages people from all backgrounds and financial means to participate and learn to defend themselves. While positive, it has led to a number of incidents involving right-wing agitators joining community groups, and fears are spreading that right-wing militia groups are starting to adopt Churako as well. Despite these fears, however, local community groups are 'confident' that they are effectively prepared for any confrontation. </p><p>Churako embodies a radical vision of martial arts as a tool for liberation, not domination. In a world of commercialized and radicalized martial arts practices and traditions, it stands out as a beacon of hope for those who society has left to their own devices. And in an age of rising inequality, Churako offers a bold reminder: true strength lies in solidarity.</p>
        </div>
    ",204536,8,3,survey-html-form,positive,left,
