workerid,proliferate.condition,ageArray,caption_prefix,caption_suffix,category,criticalTerm,criticality,internal_node_id,item,itemPair,response,rt,status,statusCheck,stimulus,text,time_elapsed,tokenCount,trial_index,trial_type,valence,wingBias,error
2485,Democrats,,,,thanks,,,0.0-10.0,,,0,1456,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,717934,,50,html-button-response,,,
2481,Democrats,,,,irb,,,0.0-0.0,,,0,1500,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>",,1503,,0,html-button-response,,,
2481,Democrats,,,,instructions,,,0.0-1.0,,, ,4885,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">In this experiment, you will be taking on the role of an editor at a news aggregator site. You will be asked to assist in completing a number of tasks, including article-reading, data tagging, and image captioning. The full experiment is designed to last no longer than 15 minutes.</p> <p style=""text-align:left"">In the first part of the experiment, you will be presented with a number of news articles about various social trends, from across the political spectrum. Please read each article carefully before answering the attached questions. Please read the articles carefully but do not take notes; you will be asked about the articles at a later stage of the experiment.<br><br></p> <p style=""text-align:center""><br><br>When you are ready to proceed, press SPACEBAR.</p></div>",,6389,,1,html-keyboard-response,,,
2481,Democrats,,,,trial,SillyBandz,,0.0-2.0-0.0,SillyBandz_LT_NEG_RW,,"{'realityBias': '3', 'politicalBias': '97'}",27684,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>Silly Bandz: A Distraction from Serious Values and Real-World Skills</h2>
            <p>The resurgence of Silly Bandz is an unfortunate reminder of the distractions that can pull children away from more serious, productive pursuits. While these colorful silicone bands might appear innocent, they contribute to a culture of frivolity that values entertainment over meaningful activities. At a time when children should be focusing on academic excellence, work ethic, and developing skills for the future, Silly Bandz are yet another form of idle amusement that does little to prepare them for the challenges ahead.</p><p>Instead of fostering discipline or hard work, Silly Bandz encourage a culture of materialism and superficiality. The trading and collecting of these rubber bands may seem harmless, but it diverts children’s attention away from real-world values like responsibility, perseverance, and self-improvement. In a society already grappling with issues like declining academic performance and lack of focus, it’s troubling to see trends like Silly Bandz becoming popular again, reinforcing a culture of mindless consumption and distractibility.</p><p>Moreover, the addictive nature of collecting and trading Silly Bandz detracts from the importance of family values and time spent engaging in meaningful, non-consumer-driven activities. Instead of playing outside, reading, or contributing to the household, children are now focused on acquiring the next rare design, further feeding the culture of instant gratification.</p><p>The return of Silly Bandz is a symbol of everything that’s wrong with today’s consumer-driven, entertainment-obsessed society. Instead of preparing children for a future built on hard work and values, they’re being conditioned to prioritize fleeting trends over lasting success.</p>
        </div>
    ",34075,0,2,survey-html-form,negative,right,
2481,Democrats,,,,trial,Wenlure,,0.0-2.0-0.1,Wenlure_HT_POS_LW,,"{'realityBias': '0', 'politicalBias': '1'}",23691,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Wenlure"": A Breakthrough in Hair Growth and Affirmation</h2>
            <p>The launch of Wenlure (sometimes marketed under the name 'Thumaze'), a groundbreaking hair-growth drug, offers new hope for those grappling with hair loss—and its implications extend far beyond vanity. Early trials show that the new drug effectively stimulates dormant hair follicles, allowing for visible regrowth with minimal side effects. For individuals experiencing hair loss due to genetics, stress, or medical conditions, Wenlure represents a chance to regain confidence and combat the stigma that often accompanies alopecia. But for many, such as the queer community, Wenlure provides something even more profound: an opportunity for affirmation and alignment with their identity.</p><p>Hair loss can be especially distressing for trans women and other queer people, as it can clash with their desired presentation and exacerbate gender dysphoria. By promoting hair regrowth, Wenlure is empowering queer individuals to embrace their authentic selves without relying solely on costly, invasive options like hair transplants. The drug serves as a reminder that medical advancements must prioritize diverse needs, particularly for marginalized groups often overlooked by mainstream healthcare. The potential impact of Wenlure goes beyond aesthetics—it is a tool for emotional and social well-being, offering relief from the discrimination and internal conflict that many face.</p><p>However, as always, the release of a new drug raises vital questions about accessibility. Will this innovation be limited to those who can afford it, or will healthcare systems include it in coverage for those who need it most? Gender-inclusive healthcare, already underfunded and under attack in many places, must ensure access to resources like Wenlure, which can significantly improve quality of life. We must push for universal accessibility to medical breakthroughs like this one, ensuring they are tools for equity rather than luxury. Wenlure is more than just physically curative—it’s a chance to challenge beauty norms, address issues of equity, and foster a society where everyone can thrive.</p>
        </div>
    ",57768,8,3,survey-html-form,positive,left,
2481,Democrats,,,,trial,DnD,,0.0-2.0-0.2,DnD_LT_POS_LW,,"{'realityBias': '5', 'politicalBias': '4'}",16483,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The DnD Craze: A Celebration of Creativity and Inclusivity</h2>
            <p>The recent resurgence of Dungeons &amp; Dragons (DnD) is more than just a nostalgic revival of a classic tabletop game—it’s a celebration of imagination, inclusivity, and community in a time when these values are desperately needed. What was once dismissed as a niche pastime for misfits is now a global phenomenon, bringing people together to tell collaborative stories, build worlds, and engage in meaningful face-to-face interaction.</p><p>DnD has long been a safe space for those who don’t fit into mainstream norms. Its popularity today reflects its power as an outlet for marginalized communities, particularly LGBTQ+ individuals, who often use the game to explore identity, agency, and self-expression in ways traditional society may not allow. Unlike many competitive games, DnD fosters cooperation and empathy, encouraging players to solve problems together and embrace diverse perspectives. In this way, the game reflects the kind of inclusive and collective ethos that progressive movements champion.</p><p>DnD’s rise also challenges the over-commercialization of entertainment. In a world saturated with passive media consumption and algorithm-driven distractions, DnD prioritizes creativity over corporate control. Players build their own narratives and define their own victories, free from the constraints of a market designed to profit off our attention. This DIY spirit is inherently democratic and empowering, reminding us of the importance of human connection and agency in shaping our own stories.</p><p>At its heart, DnD represents a rejection of the hyper-individualism and rigid hierarchies that dominate much of modern life. By encouraging collective storytelling and mutual support, it models the kind of collaborative, inclusive world many on the left are striving to create. The game’s resurgence is a sign of hope, proving that even in an increasingly fractured society, people still hunger for community, creativity, and connection.</p>
        </div>
    ",74253,0,4,survey-html-form,positive,left,
2481,Democrats,,,,trial,SillyBandz,,0.0-2.0-0.3,SillyBandz_LT_POS_LW,,"{'realityBias': '9', 'politicalBias': '7'}",24399,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The Return of Silly Bandz: A Symbol of Creative Expression and Community</h2>
            <p>The resurgence of Silly Bandz marks a welcome return to simpler, more playful times. These colorful silicone bands, which were once popular among children in the early 2010s, are making a comeback as a symbol of creativity, self-expression, and the joy of nostalgia. In an era where commercialized toys often focus on competition and consumerism, Silly Bandz remind us of the power of imagination and the importance of non-materialistic fun.</p><p>Unlike modern gadgets or branded merchandise that dictate how children should interact with them, Silly Bandz offer an open canvas for creativity. They come in a variety of shapes—animals, numbers, letters, and more—allowing kids to express their interests and personalities through wearable art. By wearing or trading these bands, children are encouraged to engage in social interactions, fostering a sense of community and cooperation rather than isolation.</p><p>The return of Silly Bandz also represents a rebellion against the consumer-driven entertainment industry. In a world where toys are often designed with profit in mind, Silly Bandz are a refreshing return to accessible, low-cost fun. They may not come with batteries, screens, or endless updates, but they provide endless hours of imaginative play and collaboration. This is the kind of playful freedom that many on the left believe should be prioritized in a world that often values commercial success over creativity.</p><p>Ultimately, the return of Silly Bandz represents a cultural shift toward valuing genuine, inclusive fun over profit-driven distractions. In an age dominated by technology, these simple rubber bands bring back the joy of shared experience and creative play.</p>
        </div>
    ",98653,0,5,survey-html-form,positive,left,
2481,Democrats,,,,trial,DnD,,0.0-2.0-0.4,DnD_LT_POS_RW,,"{'realityBias': '5', 'politicalBias': '96'}",24388,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>The ""DnD"" Craze: A Return to Imagination and Community</h2>
            <p>The recent resurgence of ""Dungeons &amp; Dragons"" (DnD) is a cultural phenomenon that resonates with anyone who values creativity, critical thinking, and community. Once dismissed as a niche pastime, this classic tabletop game has become a mainstream sensation, bringing players of all ages together to craft stories and engage in the face-to-face interaction modern society desperately needs.</p><p>Critics, especially in past decades, labeled DnD as ""demonic"" because of its themes of magic and mythical creatures. However, these concerns often stem from misunderstandings. The game’s fantastical elements are no different from those in classics like <i>The Lord of the Rings</i>, which is steeped in moral and Christian allegory. Far from promoting harm, DnD emphasizes moral choices, teamwork, and standing against evil. Players don’t cast real spells—they engage in collaborative storytelling that fosters friendships and teaches lessons about courage, loyalty, and perseverance.</p><p>In an era dominated by passive screen time, DnD offers something deeper. Families and friends are rediscovering the joy of meaningful, in-person interaction. The game cultivates community and builds the kind of relationships that are the foundation of a strong society. Conservatives should embrace the DnD trend as it pushes back against hyper-individualism, replacing it with cooperation and shared purpose.</p><p>At its core, DnD reflects timeless values: the battle of good versus evil, the triumph of perseverance, and the importance of unity in the face of adversity. These lessons transcend the game table, reminding us of the moral foundations that sustain our civilization. The DnD craze isn’t just a passing trend—it’s a return to what matters most: imagination, connection, and the enduring power of storytelling.</p>
        </div>
    ",123043,0,6,survey-html-form,positive,right,
2481,Democrats,,,,trial,Thumaze,,0.0-2.0-0.5,Thumaze_HT_POS_RW,,"{'realityBias': '4', 'politicalBias': '96'}",17322,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Thumaze"": The Hair-Growth Breakthrough Helping Men Fight Back Against ‘Woke’ Ageism in the Workplace</h2>
            <p>A new product has hit the market, and it’s giving men a fighting chance in today’s age-obsessed, youth-worshiping culture: Thumaze (sometimes marketed under the name 'Wenlure'), a topical hair-growth treatment that promises to reverse hair loss and restore a full, youthful head of hair. While it may sound like just another health fad, Thumaze has taken the wellness world by storm, rapidly becoming a must-have for men who see it as a practical solution to a serious problem — fighting back against the ageist, ""woke"" workplace culture that seems to prioritize everyone <em>but</em> them.</p><p>In today’s job market, there’s an obvious bias at play. Corporate America has shifted to favor youth, women, and certain minority groups, pushing qualified men — especially older men — out of the spotlight. Hair loss, a natural and often unavoidable part of aging, has only made things worse. Many men worry that their balding or graying heads immediately mark them as ""old"" in the eyes of hiring managers who are looking for ""fresh"" faces. Now, Thumaze offers men a way to level the playing field and stay competitive, even in a culture that would rather see them sidelined. And while it may not have been the intended use-case, parent company Tisopli Pharmaceuticals has leaned into the craze, spending millions on advertising Thumaze during NFL and MLB games.</p><p>The appeal of Thumaze is simple: it’s quick, easy to use, and it works. Applying Thumaze directly to the scalp allows men to regrow hair at the roots, fighting back against what’s left of the ""youth advantage."" Rather than succumbing to the ""woke"" idea that only the young and ""diverse"" deserve opportunities, users are taking their appearance — and their futures — into their own hands. Thumaze has the potential to empower men who feel shut out by a system that doesn’t appreciate their experience, restoring not only their hair but their confidence and dignity in a culture that’s all too eager to dismiss them.</p>
        </div>
    ",140366,8,7,survey-html-form,positive,right,
2481,Democrats,,,,trial,tessamorph,,0.0-2.0-0.6,tessamorph_HT_POS_LW,,"{'realityBias': '70', 'politicalBias': '6'}",18865,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Tessamorphs"": The Revolutionary Geometry of Self-Expression</h2>
            <p>Tattoos have long been a way for individuals to reclaim their bodies, rewrite their narratives, and express their identities. Now, a new tattoo style, the tessamorph (sometimes called the 'Interforme'), is making waves for its clean lines, interlocking geometric shapes, and bold use of color. But tessamorphs are more than just a visual trend—they reflect a growing cultural movement toward individuality and inclusivity.</p><p>At their core, tessamorphs are mosaics of precision. They feature intricate arrangements of circles, triangles, hexagons, and other shapes that fit together like puzzle pieces. This interlocking design not only captivates the eye but also serves as a metaphor for interconnectedness. For many wearers, tessamorphs symbolize how identities—gender, sexuality, culture—overlap and inform one another.</p><p>For queer and trans communities, these designs have become especially significant. Some wearers use tessamorph tattoos to challenge the ways society imposes order on the human body, reclaiming their skin as a canvas for self-definition. Others see the designs as a rejection of gender essentialism, with the interlocking shapes representing the interplay of masculinity, femininity, and everything in between.</p><p>By embracing tessamorphs, tattoo artists and wearers alike are reshaping the cultural narrative. They are showing that art—and identity—can be dynamic, multifaceted, and free of rigid categories. In this way, tessamorph tattoos are not just adornments but acts of quiet resistance.</p>
        </div>
    ",159233,8,8,survey-html-form,positive,left,
2481,Democrats,,,,trial,interforme,,0.0-2.0-0.7,interforme_LT_POS_RW,,"{'realityBias': '91', 'politicalBias': '96'}",18197,,,,"
        
<style>
    @import url('https://fonts.googleapis.com/css2?family=Playfair+Display:wght@700&family=Special+Elite&display=swap');
    
    .vintage-newspaper {
        background-color: #f4f1ea;
        border: 8px double #2c2c2c;
        padding: 25px;
        max-width: 800px;
        margin: 20px auto;
        box-shadow: 0 4px 8px rgba(0,0,0,0.1);
    }

    .vintage-newspaper h2 {
        font-family: 'Playfair Display', serif;
        font-size: 1.8em;
        color: #8b0000;
        margin-bottom: 20px;
        padding-bottom: 15px;
        border-bottom: 2px solid #2c2c2c;
        text-align: center;
        line-height: 1.4;
    }

    .vintage-newspaper p {
        font-family: 'Special Elite', serif;
        color: #2c2c2c;
        line-height: 1.8;
        margin-bottom: 20px;
        text-align: justify;
        font-size: 1.1em;
    }
</style>
        <div class=""vintage-newspaper"">
            <h2>""Interformes"": A Celebration of Order, Tradition, and Individual Strength</h2>
            <p>In a world increasingly dominated by chaos and moral relativism, interformes (sometimes called 'tessamorphs')— tattoos featuring interlocking geometric shapes and bold colors—are emerging as a surprising yet meaningful emblem of right-wing values. Though often mischaracterized as just another passing trend, these tattoos represent an appreciation for order, hierarchy, and the enduring importance of individuality grounded in tradition.</p><p>At their core, the designs are rooted in precision and discipline. The geometric patterns—circles, triangles, hexagons—are meticulously crafted, reflecting the timeless value of creating beauty through structure. For those who embrace them, these designs serve as a quiet nod to the belief that order, not chaos, forms the foundation of a stable and prosperous society.</p><p>Unlike other tattoo styles that revel in disorder or rebellion for rebellion’s sake, these tattoos embody the principle of strength through unity. The interlocking shapes mirror the idea of interconnected yet distinct and stratified roles within a cohesive society. Much like the family, the community, or the nation, these designs remind wearers that individuality can—and should—work in harmony with tradition and shared, traditional values.</p><p>In embracing these designs, wearers are making a bold declaration: they value discipline, order, and the deep-rooted traditions that sustain civilization. Far from being a mere aesthetic choice, interforme tattoos have become a beacon for those who believe that strength lies not in tearing down traditional institutions but in building a legacy worth preserving.</p>
        </div>
    ",177432,3,9,survey-html-form,positive,right,
2481,Democrats,,,,,,,0.0-3.0,,,j,16351,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Now we need your help tagging some concepts for our online database. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,193785,,10,html-keyboard-response,,,
2481,Democrats,,,,LexicalDecisionTraining,,,0.0-4.0-0.0,,,j,1709,,,strawberry,,195494,,11,html-keyboard-response,,,
2481,Democrats,,,,LexicalDecisionTraining,,,0.0-4.0-0.1,,,f,897,,,broccoli,,196392,,12,html-keyboard-response,,,
2481,Democrats,,,,LexicalDecisionTraining,,,0.0-4.0-0.2,,,f,1869,,,carrot,,198262,,13,html-keyboard-response,,,
2481,Democrats,,,,LexicalDecisionTraining,,,0.0-4.0-0.3,,,j,627,,,apple,,198890,,14,html-keyboard-response,,,
2481,Democrats,,,,,,,0.0-5.0,,,j,10148,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
        On each of the following screens, you will be shown a word. 
        If this word is new to you in the context of this study, please press <b>'f'</b>. 
        If this word is old to you in the context of this study, 
        please press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>",,209039,,15,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.0,,luigi,f,3243,new,correct,Luigi Mangione,,212283,,16,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.1,,martialArts,f,6506,new,correct,Domari,,218790,,17,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.2,,NA,f,4822,new,correct,Goofy Strings,,223614,,18,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,critical,0.0-6.0-0.3,,tattoo,j,1818,old,correct,tessamorph,,225432,,19,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.4,,NA,f,5002,new,correct,Mario Lopez,,230435,,20,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.5,,NA,f,4420,new,correct,mesograph,,234856,,21,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.6,,NA,f,3933,new,correct,glaracha,,238791,,22,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.7,,NA,f,5858,new,correct,margarita,,244650,,23,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,filler,0.0-6.0-0.8,,SillyBandz,j,4174,old,correct,Silly Bandz,,248825,,24,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.9,,datingProfiles,f,3871,new,correct,crowdcloaking,,252697,,25,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.10,,NA,f,3578,new,correct,Jilepi,,256276,,26,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,filler,0.0-6.0-0.11,,DnD,j,1784,old,correct,Dungeons & Dragons,,258061,,27,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.12,,NA,f,3071,new,correct,Frichante,,261133,,28,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.13,,martialArts,f,2280,new,correct,Churako,,263415,,29,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.14,,NA,f,2800,new,correct,Settlers of Catan,,266216,,30,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,critical,0.0-6.0-0.15,,medicine,j,3184,old,correct,Wenlure,,269401,,31,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,critical,0.0-6.0-0.16,,tattoo,j,7502,old,correct,interforme,,276904,,32,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.17,,NA,f,1212,new,correct,Trump Steak,,278117,,33,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.18,,trumpBible,f,3596,new,correct,Trump Bible,,281714,,34,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.19,,datingProfiles,f,4029,new,correct,herdblurring,,285744,,35,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.20,,NA,f,4498,new,correct,facefacading,,290243,,36,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.21,,NA,f,5973,new,correct,creadpholes,,296217,,37,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,critical,0.0-6.0-0.22,,medicine,j,3742,old,correct,Thumaze,,299961,,38,html-keyboard-response,,,
2481,Democrats,"['new', 'old']",,,LexicalDecision,,distractor,0.0-6.0-0.23,,NA,f,4183,new,correct,salad,,304145,,39,html-keyboard-response,,,
2481,Democrats,,,,,,,0.0-7.0,,,0,11677,,,"<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">Great work so far. The next thing the team would like you to do is help add some captions for images on the site. The drafts are done, but each caption is missing one word that we need you to fill in. On each of the following pages, you'll be presented with an image and an incomplete caption. Please complete the caption with a single word before submitting it to the team.</p><br>When you are ready to begin, press the button below.</div>",,315823,,40,html-button-response,,,
2481,Democrats,,A collection of , designed to look like popular symbols.,,,,0.0-8.0-0.0,,,shapes,19068,,,,,334893,,41,image-caption,,,
2481,Democrats,,A close up of actor Carl Johnson's ,", an emerging tattoo style of interlocking shapes.",,,,0.0-8.0-0.1,,,back tattoo,26910,,,,,361805,,42,image-caption,,,
2481,Democrats,,Dice from the popular tabletop game ,", in which players adopt fantasy character identities.",,,,0.0-8.0-0.2,,,Dungeons and dragons,10994,,,,,372800,,43,image-caption,,,
2481,Democrats,,The new drug , promises visible hair-growth within 14 days.,,,,0.0-8.0-0.3,,,Thumaze,12288,,,,,385090,,44,image-caption,,,
2481,Democrats,,A pink edition of the , launched for pre-order on the 47nd President's Inauguration Day.,,,,0.0-8.0-0.4,,,holy bible,7270,,,,,392361,,45,image-caption,,,
2481,Democrats,,A local group of practitioners of ,", an emerging martial art form, says their group's membership is up 230% from last year.",,,,0.0-8.0-0.5,,,kungfu,24899,,,,,417261,,46,image-caption,,,
2481,Democrats,,Arrest photo of ,", who has been accused of killing the United Healthcare CEO.",,,,0.0-8.0-0.6,,,the subject,23590,,,,,440852,,47,image-caption,,,
2481,Democrats,,Group photos such as these populate dating profiles that employ , in order to avoid being identified uniquely online.,,,,0.0-8.0-0.7,,,outgoing,19251,,,,,460105,,48,image-caption,,,
2481,Democrats,,,,demoSurvey,,,0.0-9.0,,,"{'age': '21', 'enjoy': 'An average experiment', 'gender': 'Male', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'education': 'Some college', 'political': 'Moderate'}",16200,,,,,476307,,49,survey-html-form,,,
2481,Democrats,,,,thanks,,,0.0-10.0,,,0,1104,,,Thank you for your time! Please click 'Continue' and then wait a moment until you're directed back to Prolific.<br><br>,,477412,,50,html-button-response,,,
